channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp1,3.877273543536559e-06,4.78102919551072e-05,-0.004095875,0.003489125,0.007585,4.25e-06,-0.0001075,-5.7749999999999994e-05,-2.8499999999999998e-05,3.675e-05,6.4625e-05,0.000107125,6.525e-05,3.2624999999999993e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006184325744308231,False,False,False
EEG Cp5,4.480903870448418e-06,4.66252615622122e-05,-0.004095875,0.003245875,0.007341749999999999,4.9999999999999996e-06,-0.00010525,-5.5625e-05,-2.65e-05,3.6e-05,6.374999999999999e-05,0.00010625,6.25e-05,3.125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006964207530647986,False,False,False
EEG F9,3.9810940806516364e-06,4.793689712763652e-05,-0.004095875,0.003512875,0.007608749999999999,4.375e-06,-0.000108125,-5.7749999999999994e-05,-2.825e-05,3.6874999999999995e-05,6.487499999999999e-05,0.00010787499999999999,6.5125e-05,3.25e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006394118505545826,False,False,False
EEG Fz,6.867741626532412e-07,1.6318977579757408e-05,-0.00020037499999999998,0.00040362499999999996,0.0006039999999999999,-2.5e-07,-3.8375e-05,-2.1875e-05,-7.625e-06,7.25e-06,2.6249999999999998e-05,5.8874999999999995e-05,1.4874999999999999e-05,7.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0023690619527145357,False,False,False
EEG Cz,1.8442845439743858e-06,6.289425039912533e-06,-0.000190875,0.00032324999999999997,0.0005141249999999999,2e-06,-1.6e-05,-7.875e-06,-1.5e-06,5.5e-06,1.1e-05,1.6499999999999998e-05,7e-06,3.5e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0007486409077641564,False,False,False
EEG Pz,9.55386417742995e-06,1.059049567402774e-05,-0.000208125,0.000111375,0.0003195,9.75e-06,-2.0625e-05,-7.1249999999999995e-06,4.1249999999999995e-06,1.525e-05,2.4999999999999998e-05,3.725e-05,1.1125e-05,5.624999999999998e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0008913911996497373,False,False,False
EEG F4,3.164650261784881e-06,1.7789927902586265e-05,-0.00028399999999999996,0.000328875,0.0006128749999999999,2.625e-06,-4.45e-05,-2.3624999999999998e-05,-5.374999999999999e-06,1.0875e-05,3.1125e-05,5.9499999999999996e-05,1.625e-05,8.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0014915809252772914,False,False,False
EEG C4,-5.7885186350700755e-08,1.2021973775670837e-05,-0.000258125,0.000169125,0.00042725,-1.25e-07,-3.3375e-05,-1.8625e-05,-6.2499999999999995e-06,6.125e-06,1.85e-05,3.3375e-05,1.2375e-05,6.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0005928925861062464,False,False,False
EEG P4,-3.430165804692074e-07,1.3801024713919422e-05,-0.00030425,0.000216375,0.000520625,0.0,-3.875e-05,-2.175e-05,-7.375e-06,7e-06,1.9625e-05,3.5375e-05,1.4375e-05,7.1249999999999995e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0008831819176882662,False,False,False
EEG O2,4.087929904133829e-06,1.8866990265836036e-05,-0.000278875,0.00027475,0.000553625,5.25e-06,-6.075e-05,-2.6374999999999997e-05,-4e-06,1.4e-05,2.9874999999999998e-05,4.8624999999999996e-05,1.8e-05,8.999999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0014644446876824284,False,False,False
EEG F8,5.881621412999848e-06,3.201992305315154e-05,-0.000827375,0.00037837499999999997,0.00120575,4.9999999999999996e-06,-8.175e-05,-4.2499999999999996e-05,-7.25e-06,1.75e-05,5.6e-05,0.0001115,2.475e-05,1.2375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004474286704611793,False,False,False
EEG T4,5.978958498659154e-06,1.9139708261227882e-05,-0.00047474999999999997,0.000198,0.00067275,6.375e-06,-4.95e-05,-2.4375e-05,-3.375e-06,1.575e-05,3.4875e-05,5.7375e-05,1.9125e-05,9.5e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0006811423671920608,False,False,False
EEG T6,1.1404654292314298e-05,2.0068782915615966e-05,-0.00035299999999999996,0.00031725,0.00067025,1.1e-05,-3.8625e-05,-1.725e-05,7.5e-07,2.1249999999999998e-05,4.0249999999999996e-05,6.6875e-05,2.0499999999999997e-05,1.0249999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0017239492119089316,False,False,False
EEG Fc2,7.0148186375784345e-06,4.885111351958912e-05,-0.004095875,0.0035464999999999997,0.007642375,7.499999999999999e-06,-0.000106,-5.5874999999999996e-05,-2.6e-05,4.0625e-05,6.9e-05,0.000112375,6.662499999999999e-05,3.325e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006353072095738471,False,False,False
EEG Fc6,6.031556850417754e-06,4.698434967401381e-05,-0.004095875,0.003316875,0.007412749999999999,6.5e-06,-0.00010387499999999999,-5.4625e-05,-2.5375e-05,3.7875e-05,6.5875e-05,0.000108,6.324999999999999e-05,3.1624999999999996e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006829666520723876,False,False,False
EEG Cp2,6.315015261283206e-06,4.877998841569286e-05,-0.004095875,0.0035095,0.007605374999999999,6.75e-06,-0.00010724999999999999,-5.65e-05,-2.65e-05,3.975e-05,6.824999999999999e-05,0.00011162499999999999,6.625e-05,3.3125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006334829246935201,False,False,False
EEG Cp6,-3.1438202919767966e-06,4.7239476625470665e-05,-0.004095875,0.0031831249999999998,0.007278999999999999,-2.625e-06,-0.00011399999999999999,-6.425e-05,-3.475e-05,2.9e-05,5.6875e-05,9.925e-05,6.375e-05,3.1874999999999996e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006647238032691185,False,False,False
EEG F10,3.412874234940529e-06,4.908112364269726e-05,-0.004095875,0.0034848749999999997,0.007580749999999999,3.875e-06,-0.000110125,-6.0125e-05,-2.9749999999999998e-05,3.7125e-05,6.6125e-05,0.00010949999999999999,6.6875e-05,3.3375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006259577495621717,False,False,False
EKG EKG,0.11857323029239593,0.0034012836582422213,0.0631807781612879,0.18664478433813997,0.12346400617685206,0.11873653094071875,0.1105777805325399,0.11452753073014425,0.11580853079423213,0.12122228106507978,0.12390628119935918,0.1251415312611582,0.005413750270847645,0.0028212501411459534,0,0,0.0,0.0,0.0,0.0,0.0,7.023496789258611e-05,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8564.998046875,1.0,8564.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8564.998046875,1.0,8564.998046875,0.0,0.0,True,False,False
1,2.1625345473949237e-06,0.0002997318713387536,-0.004096,0.004094375,0.008190375,9.125e-06,-0.000749,-0.000158875,-3.6e-05,5.2249999999999996e-05,0.000144125,0.00057225,8.825e-05,4.4125e-05,0,0,0.0,7.90234375,0.0009226322886183525,3.439453125,0.0,0.025684562901342675,False,True,False
2,7.83451669562719e-06,0.00028717392976116465,-0.0028144999999999997,0.002543375,0.005357875,-3.1e-05,-0.001049125,-0.000365625,-9.5125e-05,0.000114875,0.000483125,0.0006969999999999999,0.00021,8.85e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.011307601795096323,False,True,False
EEG FP2,4.058853226019776e-06,4.5030698899105406e-05,-0.000280875,0.000550625,0.0008315,5e-07,-9.774999999999999e-05,-5.125e-05,-1.3e-05,1.3124999999999999e-05,7.425e-05,0.00019162499999999998,2.6124999999999998e-05,1.3e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.017825315601284298,False,False,False
EEG P9,7.965267924739117e-06,4.7374492295268696e-05,-0.004095875,0.00322675,0.007322624999999999,8.5e-06,-0.000103125,-5.3374999999999996e-05,-2.3624999999999998e-05,4.0249999999999996e-05,6.8375e-05,0.00011049999999999999,6.3875e-05,3.1875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.000668828444249854,False,False,False
EEG P10,6.2205625695508605e-06,4.9151630578866213e-05,-0.004095875,0.0035087499999999997,0.007604624999999999,6.625e-06,-0.00010774999999999999,-5.6999999999999996e-05,-2.7125e-05,4.0249999999999996e-05,6.8625e-05,0.00011162499999999999,6.7375e-05,3.375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0005979093695271454,False,False,False
B,0.007449925815371972,3.0860884970819844e-05,0.007243775362783287,0.008341775417715766,0.0010980000549324787,0.007442025372701651,0.0073962753704127976,0.0073962753704127976,0.0074267753719386995,0.007472525374227553,0.007487775374990503,0.007503025375753455,4.5750002288853786e-05,3.0500001525901946e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.576802393461763e-05,False,False,False
C,0.0038204137023388008,2.9800112899754513e-05,0.003614275181200926,0.004727525236896356,0.0011132500556954297,0.0038277751918822413,0.003766775188830437,0.003766775188830437,0.0037972751903563393,0.0038430251926451922,0.0038582751934081432,0.0038735251941710946,4.575000228885292e-05,3.0500001525901946e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.3031596614127263e-05,False,False,False
D,0.006209531510815663,3.2091855771633246e-05,0.005810275291065883,0.0070912753551537755,0.0012810000640878921,0.006206775310902612,0.006145775307850807,0.006161025308613759,0.006191525310139661,0.006237275312428514,0.006252525313191466,0.006267775313954416,4.575000228885292e-05,3.0500001525901946e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.4855881494454173e-05,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8564.998046875,1.0,8564.998046875,0.0,0.0,True,False,False
61,5.3173294236628e-06,5.003693684646156e-05,-0.004095875,0.00356825,0.007664124999999999,5.75e-06,-0.00010999999999999999,-5.925e-05,-2.8749999999999997e-05,3.9875e-05,6.9e-05,0.000112375,6.8625e-05,3.4374999999999995e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0005824029480443666,False,False,False
62,5.67213644282691e-06,4.889849270971869e-05,-0.004095875,0.003379625,0.0074754999999999995,6.125e-06,-0.00010774999999999999,-5.7499999999999995e-05,-2.7125e-05,3.9e-05,6.7875e-05,0.00011162499999999999,6.6125e-05,3.3e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006478491681260946,False,False,False
63,6.3061522012277405e-06,5.054345891137481e-05,-0.004095875,0.003625625,0.007721499999999999,6.75e-06,-0.00010937499999999999,-5.8874999999999995e-05,-2.8125e-05,4.1374999999999996e-05,7.049999999999999e-05,0.00011425,6.95e-05,3.475e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0005744217016929364,False,False,False
64,5.677094336051517e-06,4.9598852357278964e-05,-0.004095875,0.0032173749999999997,0.0073132499999999994,6.125e-06,-0.00010925,-5.8624999999999995e-05,-2.7875e-05,3.975e-05,6.9e-05,0.000112625,6.7625e-05,3.375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0006159241827203736,False,False,False
MK,8.000000000000096e-06,9.656175598699024e-20,8e-06,8e-06,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,8564.998046875,1.0,8564.998046875,0.0,0.0,False,False,False
