channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Cp1,6.821711739582015e-10,3.8064699203238406e-10,0.5579933696461167,4.880973552338885e-11,0.07155056881131064,1.24815848819215e-11,0.018296851814331105,2.0423901013108372e-11,0.029939554459039338,1.201406276633521e-11,0.017611507529151832,0.2655476280302559,0.053447096794505676,0.0020655246854802425,0.0016104110756669518
EEG Cp5,8.750048497226829e-10,4.4166719205338114e-10,0.5047597075528891,5.486951614653927e-11,0.0627076708934004,1.5968867731977355e-11,0.01825003339928733,3.426894984937031e-11,0.039164297043874946,2.1762555648780353e-11,0.02487135431955332,0.27299065589770705,0.07842834231623987,0.0029286983337197168,0.0023389390532164364
EEG F9,1.2594471687353095e-09,7.046038904753149e-10,0.5594549005043635,5.888463988464369e-11,0.04675435488395553,9.639400300977866e-12,0.0076536757874944425,1.8896927216413558e-11,0.015004144425834993,1.510180900955271e-11,0.011990823739528027,0.337586773669344,0.041762867182462395,0.002109526443667871,0.0011580660232895083
EEG Fz,2.0596836391724652e-10,1.0359320307939698e-10,0.5029568673032642,1.3531624209199482e-11,0.06569758555074111,2.620973245921908e-12,0.012725125335145918,9.160125279869702e-12,0.04447345750413416,6.814220037702341e-12,0.03308381883559624,0.2401903662646077,0.1076411186548404,0.004654392216613536,0.003339013241665281
EEG Cz,5.023978769600685e-10,2.870842781851473e-10,0.5714281276868639,3.905772798163939e-11,0.07774262148154693,7.355249631449478e-12,0.014640288044119437,1.5181217762992467e-11,0.030217519737248212,9.469790488544861e-12,0.018849184924596203,0.25016210577677245,0.057238621745176445,0.002571562655606141,0.0017284635175170194
EEG Pz,1.4247434119966503e-13,1.1979667731056043e-14,0.08408298385649393,6.644969160239267e-16,0.0046639760565216,3.8317001594140887e-16,0.002689396650056661,1.0094564952566938e-15,0.007085181000009194,7.753796223650131e-16,0.00544224044720016,0.062287910175829964,0.8038824828443267,0.7831068291343154,0.0006470392811380541
EEG F4,4.3655494240924443e-10,1.9564495740102613e-10,0.4481565512036296,2.175195493818416e-11,0.049826385696472054,5.897047779421615e-12,0.013508145725890057,2.091899852102607e-11,0.047918363735796964,1.5036319547739232e-11,0.034443132094112386,0.270086287299902,0.12046438985745504,0.00385581317808688,0.003361354366572385
EEG C4,5.988840668840157e-10,3.170194405464451e-10,0.5293502667317437,3.897154364690424e-11,0.06507360239131517,8.1322574318257e-12,0.013579017845870745,1.587290809412317e-11,0.0265041415723575,1.1047503073394522e-11,0.01844681414029681,0.2749620054286231,0.0661441796517557,0.0022411482453189324,0.0019266021965736908
EEG P4,7.85528566258876e-10,4.2289840798421183e-10,0.5383615900797717,5.4143628510621274e-11,0.06892636478961338,1.5055990843523623e-11,0.019166700601645367,2.3069656916303665e-11,0.029368323326768628,1.3302583583862377e-11,0.01693456375140713,0.28186659669300707,0.051872520053806166,0.0019964830271275795,0.0015180382477314896
EEG O2,1.1326607194589238e-09,5.30765780884386e-10,0.4686008544005435,7.115000370995129e-11,0.06281669566853162,3.661347251151555e-11,0.03232518960223671,7.810487016910971e-11,0.06895698670156117,4.70089949872592e-11,0.04150315639948701,0.22649278683067817,0.12336760620670956,0.004525339632244487,0.0034430260945987313
EEG F8,7.155364660615973e-10,3.706204417802849e-10,0.5179616404740718,2.95851783020927e-11,0.041346849119980204,5.686842583211222e-12,0.007947662841716956,1.3901209687205184e-11,0.019427674684029998,1.1562428771835477e-11,0.016159104839864474,0.33390803679377445,0.06335817965112196,0.002145645126814399,0.001935031031910417
EEG T4,8.515453163811159e-10,4.0476509745939057e-10,0.4753300730718067,4.328416624970319e-11,0.05083013835793445,9.520775538145192e-12,0.011180585877221939,2.6770921887895033e-11,0.031438047245290104,2.4014402763057308e-11,0.028200968640298963,0.282412986609211,0.11027252523327742,0.00386958409513238,0.0033401073136182873
EEG T6,1.0181794525132317e-09,5.052239576571689e-10,0.49620325416123373,6.625906034348246e-11,0.06507601403655451,2.3477186947701187e-11,0.023058005040026173,3.987025088986573e-11,0.039158373105498905,2.4573166092530444e-11,0.024134415629656507,0.2761258522029972,0.07646275949098676,0.0027299549746769196,0.002146841732239203
EEG Fc2,4.262289981146316e-10,2.328744213030543e-10,0.5463598730568402,2.9924748151267565e-11,0.07020814699055153,5.1825733161452675e-12,0.012159128869855653,1.261678137855545e-11,0.029600945581750977,8.946020967154184e-12,0.02098876661777059,0.2593188145436429,0.06764412248753753,0.002729769250458845,0.002018939430255859
EEG Fc6,7.199847701646795e-10,3.4040495132558853e-10,0.47279465543101545,3.776189111011037e-11,0.0524481803989732,7.729339201345555e-12,0.010735420416709163,1.925541881427213e-11,0.026744202950109496,1.5706834687132344e-11,0.02181550963021034,0.28619040799958756,0.09432975268397283,0.0027937847962515366,0.002722175824188974
EEG Cp2,5.811919339931453e-10,3.401349100308132e-10,0.58523680412059,4.585782785236607e-11,0.07890307000184027,1.0646971457786367e-11,0.018319200310704827,1.7569014568722298e-11,0.030229281483678525,1.0500099434167482e-11,0.018066492014136112,0.23909905899547818,0.05612218384514404,0.0021192717568278806,0.0016780529119201208
EEG Cp6,7.981522030407423e-10,4.165681195678727e-10,0.5219156421304881,5.092036070711066e-11,0.06379780762756523,1.2791996875595921e-11,0.016027014430157433,2.2639478987929485e-11,0.02836486437258363,1.4590185280758637e-11,0.01827995365442081,0.28710905783474944,0.06161572910557476,0.002189797469646847,0.001783657208293552
EEG F10,1.3494686768386158e-09,6.976478457438943e-10,0.5169796511159234,5.7860220282822046e-11,0.042876297372363245,9.729273782166536e-12,0.007209707012214015,1.8271913311391e-11,0.013540079606883795,1.4744698675479798e-11,0.010926299312127814,0.37485449816464717,0.037142721932276794,0.001345537605897813,0.0011156503004679794
EKG EKG,3.5432687386218886e-08,8.682720000862858e-09,0.2450483054311002,1.3319680617442184e-09,0.03759150547136516,1.7278867906300561e-09,0.0487653327504054,1.9266648912616164e-09,0.05437535319465972,4.343765594970131e-10,0.01225920446739692,0.36077549134735765,0.033439774354721376,0.0015936455433480372,0.0008891992508268494
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,3.381685307455295e-08,1.6262790912033207e-08,0.4809078738397126,2.0194408958326373e-09,0.05971699647452586,2.3848350986832284e-09,0.07052208830388797,3.0687047207676748e-09,0.09074483406254212,3.2702608409517964e-10,0.009670506104580898,0.2940421778598378,0.022216790735452196,0.00121499099800958,0.0004745541694639239
2,1.5398429284624333e-08,4.238701264734805e-09,0.27526841773188127,4.122559610249819e-10,0.02677259825692926,2.8220783913990876e-10,0.018327053618494675,5.042907530443663e-10,0.03274949306341989,2.561929861678612e-10,0.016637605137017154,0.4266854826981697,0.041187891562383575,0.0018706475999614438,0.0011306961354534547
EEG FP2,3.4673872145140294e-09,1.3332834802295879e-09,0.3845210810747175,1.54699641666271e-11,0.0044615623262010805,4.791845812472947e-12,0.0013819759709601822,4.178553173964852e-11,0.012051013963695704,2.6588966270071258e-11,0.007668300257546467,0.5195223108924554,0.021682538115049388,0.0008547669780585782,0.000601826801036625
EEG P9,1.7076830523087572e-08,7.277864191564099e-09,0.426183546280708,5.964379632470266e-11,0.00349267366939464,1.0033760910932723e-11,0.0005875657603656168,1.7632408093844664e-11,0.0010325339980393879,1.1115450394706592e-11,0.0006509082806483732,0.44254046547782766,0.1460838186229955,0.14403788291193403,6.225806944486933e-05
EEG P10,1.8629065175089322e-08,7.617816876041453e-09,0.40892104914786354,6.186000508031678e-11,0.0033206177818861046,1.0527865391622696e-11,0.0005651311696359566,1.7603204581963208e-11,0.0009449322559406852,1.12412902244563e-11,0.0006034274999202906,0.4251908366129282,0.17720562585105953,0.17531917284339638,5.7991021399501685e-05
B,7.221424582917712e-11,9.208719394404264e-12,0.12751942900833585,2.818664715359753e-12,0.03903197607335411,2.4967897991294447e-12,0.034574754197885055,6.300313219496508e-12,0.08724474163172605,4.2260884574329514e-12,0.05852153420572678,0.10335108662546567,0.33192893077290975,0.11336906711703788,0.006142712446724518
C,6.954652786282282e-11,9.371067742470028e-12,0.13474529973594093,2.962171262544829e-12,0.04259265492574366,2.563885166270249e-12,0.0368657536912179,6.441907253000191e-12,0.09262730219553943,4.263744079060514e-12,0.0613077922088439,0.11068233655013851,0.29961010869748,0.0726668430298369,0.0065994772452881234
D,1.2623929001096825e-10,1.610508742988778e-11,0.1275758714144265,4.036923373735679e-12,0.03197834345697708,3.169767650555437e-12,0.02510920055301351,6.943020833893387e-12,0.05499889007051723,4.3116759116247736e-12,0.034154785813910675,0.09663251119654029,0.4895452768198589,0.36456503305570626,0.003618369706879534
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,2.064088337544373e-08,8.110091145112057e-09,0.39291395613235036,6.776262754005141e-11,0.003282932532852155,1.1985360884609304e-11,0.0005806612375354138,1.8633871370348936e-11,0.0009027652078358953,1.1640910261183857e-11,0.0005639734525622552,0.4046964881337954,0.21276168738731915,0.21099662345021533,5.5472419941961386e-05
62,1.993453486770593e-08,8.00457035508984e-09,0.4015428706118091,6.663867510747271e-11,0.0033428758458481905,1.1516568778498362e-11,0.0005777194629785555,1.8507983057707708e-11,0.0009284381692642728,1.1508431058432893e-11,0.0005773112407592023,0.41511054109162726,0.19376478806371641,0.19193418366350964,5.6776013533496006e-05
63,2.1397370187494437e-08,8.252962884920889e-09,0.3856998693112429,6.955859211857196e-11,0.0032508009867130805,1.2382581741160185e-11,0.0005786964301060281,1.8988349361625654e-11,0.0008874150979882228,1.1688298621089334e-11,0.000546249306277857,0.39495599195723985,0.22826848316086112,0.22655055141219546,5.3378203995923773e-05
64,2.1120627625131194e-08,8.25369493162297e-09,0.39078833631828214,6.911376590620829e-11,0.0032723348535329795,1.212164125667046e-11,0.0005739242920152173,1.9040502263865948e-11,0.0009015121426225929,1.1911933130860272e-11,0.0005639952250607553,0.40311390949289155,0.21324168272655428,0.211450787838127,5.549206086235157e-05
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
