channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG F8,1.3884114128233024e-07,3.891245197121561e-05,-0.001995875,0.001114875,0.00311075,1e-06,-0.00011887499999999999,-5.3374999999999996e-05,-1.45e-05,1.5875e-05,5.1124999999999996e-05,0.000112375,3.0375e-05,1.5249999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004897210218607016,False,False,False
EEG T4,2.169084169807685e-06,3.294825278577844e-05,-0.0022286249999999997,0.001544875,0.0037735,2.75e-06,-8.6875e-05,-4.2e-05,-1.0749999999999999e-05,1.6e-05,4.575e-05,8.4125e-05,2.675e-05,1.3375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0026367683973055416,False,False,False
EEG T6,-1.4074447934374203e-06,2.5252354751032567e-05,-0.001058875,0.000552875,0.00161175,-1.375e-06,-7.4625e-05,-3.825e-05,-1.35e-05,1.0875e-05,3.6374999999999996e-05,6.8875e-05,2.4375e-05,1.225e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0015427900197000509,False,False,False
EEG Fc2,-1.6819547993553788e-06,1.3337008473316513e-05,-0.00048037499999999995,0.000474875,0.0009552499999999999,-1.8749999999999998e-06,-3.6874999999999995e-05,-2.0249999999999998e-05,-8.375e-06,4.749999999999999e-06,1.75e-05,3.4625e-05,1.3125e-05,6.624999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0021055422280122013,False,False,False
EEG Fc6,2.2640450986194104e-06,2.6318096594826248e-05,-0.000894375,0.000496375,0.00139075,2.4999999999999998e-06,-7.549999999999999e-05,-3.7e-05,-9.625e-06,1.4625e-05,4.1e-05,7.712499999999999e-05,2.425e-05,1.2125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0014926462411032028,False,False,False
EEG Cp2,-4.699635663248294e-08,1.5080409096175668e-05,-0.0005166249999999999,0.00046124999999999996,0.000977875,0.0,-4.225e-05,-2.1374999999999998e-05,-7.499999999999999e-06,7.375e-06,2.1249999999999998e-05,4.0249999999999996e-05,1.4874999999999999e-05,7.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0018242902421199796,False,False,False
EEG Cp6,-1.5572990723897429e-06,2.3250400434276286e-05,-0.0008275,0.00105025,0.00187775,-1.75e-06,-6.4625e-05,-3.375e-05,-1.225e-05,8.874999999999999e-06,3.2e-05,6.1875e-05,2.1125e-05,1.0624999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0021164646352313165,False,False,False
EEG F10,-2.674233153924518e-06,3.665158494811159e-05,-0.0009307499999999999,0.000903875,0.0018346249999999999,-2.4999999999999998e-06,-0.000110875,-5.6124999999999995e-05,-1.9125e-05,1.4125e-05,5.0249999999999995e-05,0.00010449999999999999,3.325e-05,1.6625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0022050850756227757,False,False,False
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7867.998046875,1.0,7867.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7867.998046875,1.0,7867.998046875,0.0,0.0,True,False,False
1,1.1956921777691277e-06,0.00015662698654480693,-0.004096,0.00409,0.008185999999999999,1.3875e-05,-0.000558375,-0.00024287499999999998,-3.6874999999999995e-05,5.5625e-05,0.000184125,0.00041825,9.25e-05,4.5625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.017105482651245552,False,False,False
2,-1.5166288995476133e-06,0.00023843457822935813,-0.004096,0.004080375,0.008176375,-3.725e-05,-0.000629,-0.000278625,-9.6375e-05,6.2875e-05,0.000361875,0.000869875,0.00015925,7.2875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.015051325384468734,False,True,False
EEG FP2,-2.6397000706977733e-07,0.00019080044158121862,-0.004096,0.004092375,0.008188375,-1e-06,-0.000296875,-7.75e-05,-1.725e-05,1.275e-05,6.0125e-05,0.000186,2.9999999999999997e-05,1.4874999999999999e-05,0,0,0.0,1.484375,0.00018865980788970352,1.484375,0.0,0.026175052427554652,False,False,False
EEG P9,7.544244127220227e-07,0.0001889412229039286,-0.004096,0.004094125,0.008190125,-1.75e-06,-0.000368,-0.00019175,-8.0125e-05,7.675e-05,0.0001915,0.00041299999999999996,0.000156875,7.85e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005162078593670565,False,False,False
EEG P10,-1.915267409075924e-06,0.00019317485830131642,-0.004096,0.004090625,0.008186625,-4.5e-06,-0.000377875,-0.000201125,-8.599999999999999e-05,7.725e-05,0.00019549999999999998,0.000418875,0.00016324999999999998,8.162499999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004977638853584139,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7867.998046875,1.0,7867.998046875,0.0,0.0,True,False,False
61,4.619776420806589e-07,0.00019606928214231886,-0.004096,0.004092124999999999,0.008188125,-2.25e-06,-0.000382625,-0.0002015,-8.487499999999999e-05,8.065625e-05,0.00020062499999999998,0.00043149999999999997,0.00016553125,8.274999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005001717796771734,False,False,False
62,6.470533331215073e-08,0.0001944150857557275,-0.004096,0.004092,0.008188,-2.4999999999999998e-06,-0.000380625,-0.00019837499999999998,-8.3125e-05,7.8125e-05,0.000196625,0.00042710625000001165,0.00016125,8.0625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0051608374110320284,False,False,False
63,1.0170243093066862e-06,0.00019583488253064783,-0.004096,0.004089875,0.008185874999999999,-1.625e-06,-0.00038037499999999996,-0.000201875,-8.487499999999999e-05,8.175e-05,0.00020224999999999998,0.00043075,0.000166625,8.3375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004888521940137265,False,False,False
64,2.571030679304222e-06,0.00019599248897213067,-0.004096,0.0040913749999999995,0.008187375,-1.25e-07,-0.00037999999999999997,-0.00019825,-8.099999999999999e-05,8.0875e-05,0.000201375,0.000432125,0.000161875,8.099999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0051608374110320284,False,False,False
EEG T3,-1.160388878656028e-06,3.3495762193751294e-05,-0.002568375,0.0013868749999999999,0.0039552499999999996,-5e-07,-8.675e-05,-4.4124999999999995e-05,-1.4e-05,1.3e-05,4.0875e-05,7.487499999999999e-05,2.7e-05,1.35e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00290337442806304,False,False,False
EEG CZ,-3.994243022567683e-07,1.1263701803098402e-05,-0.00049825,0.000523625,0.001021875,-2.5e-07,-3.2999999999999996e-05,-1.625e-05,-5.875e-06,5.374999999999999e-06,1.5125e-05,2.9e-05,1.1249999999999999e-05,5.6249999999999995e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.00208990332676665,False,False,False
3,-8.889585881895019e-07,0.00019319965968311918,-0.004096,0.004094625,0.008190625,-3.5e-06,-0.00037962499999999997,-0.000199125,-8.4625e-05,7.7875e-05,0.00019575,0.00042385625000001165,0.0001625,8.125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00506601105744789,False,False,False
23,-3.5119222418935816e-07,0.0001890452357114816,-0.004096,0.004092625,0.008188625,-2.875e-06,-0.00036835624999999984,-0.00019487499999999998,-8.2625e-05,7.712499999999999e-05,0.00019262499999999998,0.0004115,0.00015975,7.9875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0049791282727503815,False,False,False
33,1.6573158966204091e-06,0.0002045658974322086,-0.004096,0.004091,0.008187,-1.125e-06,-0.0003985,-0.000213125,-8.8625e-05,8.675e-05,0.00021475,0.000449625,0.000175375,8.7625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004827703990849009,False,True,False
31,-4.982440058325656e-07,0.00018970713620923086,-0.004096,0.00409,0.008185999999999999,-3e-06,-0.00037075,-0.00019525,-8.2875e-05,7.712499999999999e-05,0.0001925,0.000412875,0.00015999999999999999,7.999999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005021576718988307,False,False,False
A,0.0060137938365728795,0.002556140850310038,-0.013206475660334132,0.021700776086060927,0.03490725174639506,0.0064355253223468785,-0.0007929750392919406,0.0007777750392920221,0.004483525224689138,0.008021525401693793,0.009439775472648244,0.010004025500877435,0.0035380001770046543,0.001738500086976424,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
B,0.004279822918235646,2.2674967871569674e-05,0.0038582751934081432,0.005612025281147519,0.0017537500877393758,0.004285275214770774,0.00422427521171897,0.004239525212481921,0.004270025214007823,0.004285275214770774,0.004300525215533726,0.00436152521858553,1.5250000762950973e-05,1.5250000762950973e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.1100104855109304e-05,False,False,False
C,0.007301534969323642,2.1944498417222474e-05,0.006816775341420656,0.008433275422293472,0.0016165000808728153,0.007304775365835091,0.007243775362783287,0.007259025363546237,0.00728952536507214,0.007320025366598043,0.007320025366598043,0.007381025369649847,3.0500001525902813e-05,1.5250000762950973e-05,0,0,0.0,0.0,0.0,0.0,0.0,1.8121266522623285e-05,False,False,False
D,0.0071399758105102,2.2799635760975264e-05,0.006115275306324905,0.009699025485618412,0.0035837501792935064,0.007137025357442629,0.0070760253543908245,0.0071065253559167265,0.007137025357442629,0.00715227535820558,0.007167525358968531,0.007213275361257385,1.5250000762950973e-05,1.5250000762950973e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00010227344941535334,False,False,False
MK,8.000706977630999e-06,1.5040872438708435e-07,8e-06,3.9999999999999996e-05,3.2e-05,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,7867.822265625,0.9999776587069604,7344.02734375,0.0,0.0,False,False,False
