channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG P4,2.5479050764536225e-06,6.746799215935766e-05,-0.000694875,0.0037159999999999997,0.004410875,0.0,-3.7375e-05,-1.15e-05,0.0,0.0,1.875e-05,3.8375e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG O2,2.066495788126528e-06,2.6437230908573513e-05,-0.000518625,0.0008445,0.001363125,0.0,-3.7375e-05,-1.2125e-05,0.0,0.0,2.3e-05,4.9e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG F8,1.6434017862259326e-06,1.6237270408489946e-05,-0.000454625,0.000425625,0.00088025,0.0,-3.7749999999999996e-05,-1.1249999999999999e-05,0.0,0.0,2.425e-05,4.8375e-05,0.0,0.0,0,0,0.0,5810.990234375,0.7103901738210034,1327.998046875,0.0,0.0,False,False,False
EEG T4,7.229885856796302e-07,1.788111117421658e-05,-0.00048337499999999997,0.00049625,0.000979625,0.0,-4.1624999999999995e-05,-1.1249999999999999e-05,0.0,0.0,1.9999999999999998e-05,3.9875e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG T6,1.500201908475321e-06,1.1773935740208169e-05,-0.000253125,0.0002215,0.000474625,0.0,-3.2625e-05,-1.0875e-05,0.0,0.0,2.1499999999999997e-05,4.2e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG Fc2,1.7460642919563718e-06,5.839362556261606e-06,-6.5125e-05,0.00020375,0.000268875,0.0,-1.0875e-05,-5e-07,0.0,0.0,1.275e-05,2.1625e-05,0.0,0.0,0,0,0.0,5810.990234375,0.7103901738210034,1327.998046875,0.0,0.0,False,False,False
EEG Fc6,9.005267229523228e-07,2.31399247518443e-05,-0.00049175,0.0013315,0.00182325,0.0,-4.7875e-05,-8.375e-06,0.0,0.0,2.05e-05,4.1e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG Cp2,1.538561414797907e-06,2.3146629778946205e-05,-0.00037962499999999997,0.0008849999999999999,0.001264625,0.0,-3.725e-05,-6.375e-06,0.0,0.0,1.8125e-05,4.175e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG Cp6,3.674794539845663e-07,5.857655920375915e-05,-0.0008139999999999999,0.00405125,0.00486525,0.0,-8.075e-05,-1.4125e-05,0.0,0.0,2.075e-05,6.6875e-05,0.0,0.0,0,0,0.0,5810.98828125,0.7103899350526091,1327.998046875,0.0,0.0,False,False,False
EEG F10,1.0266911364417788e-06,1.3156863181680954e-05,-0.00022262499999999998,0.000363375,0.0005859999999999999,0.0,-3.6374999999999996e-05,-1.3749999999999999e-05,0.0,0.0,2.05e-05,4.3125e-05,0.0,0.0,0,0,0.0,5808.98828125,0.7101454362167243,1327.998046875,0.0,0.0,False,False,False
EKG EKG,0.01158461084973779,0.01969571630842628,2.5000381516292692e-08,0.06979927849240869,0.06979925349202717,2.5000381516292692e-08,2.5000381516292692e-08,2.5000381516292692e-08,2.5000381516292692e-08,0.02272252613717865,0.05490002774700546,0.06025277801480129,0.022722501136797135,0.0,0,0,0.0,5806.98828125,0.7099009373808397,1327.998046875,0.0,0.0,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8179.998046875,1.0,8179.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8179.998046875,1.0,8179.998046875,0.0,0.0,True,False,False
1,2.3870976753514697e-06,0.00016376772396602788,-0.002155,0.0040817499999999994,0.006236749999999999,0.0,-0.00033125,-4.7249999999999997e-05,0.0,0.0,3.825e-05,0.000195375,0.0,0.0,0,0,0.0,5811.212890625,0.7104173934179672,1328.998046875,0.0,0.0,False,False,False
2,2.5110304107292943e-06,0.00016665740231023776,-0.0028908749999999998,0.0040843749999999995,0.006975249999999999,0.0,-0.000569375,-8.5875e-05,0.0,0.0,0.00017025,0.000372375,0.0,0.0,0,0,0.0,5808.98828125,0.7101454362167243,1328.998046875,0.0,0.0,False,True,False
EEG FP2,-1.4184717751948348e-06,0.0001207717458913391,-0.004096,0.004087375,0.008183375,0.0,-0.00011274999999999999,-2.55e-05,0.0,0.0,1.8999999999999998e-05,7.874999999999999e-05,0.0,0.0,0,0,0.0,5808.98828125,0.7101454362167243,1328.998046875,0.0,0.0,False,False,False
EEG P9,2.0126406345507317e-06,8.805037234920462e-05,-0.001408375,0.00235025,0.003758625,0.0,-0.000258375,-0.000157,0.0,0.0,0.000170125,0.000271125,0.0,0.0,0,0,0.0,5808.98828125,0.7101454362167243,1328.998046875,0.0,0.0,False,False,False
EEG P10,1.621486762683374e-06,9.110737733198907e-05,-0.001457875,0.002444,0.003901875,0.0,-0.00026849999999999997,-0.000164125,0.0,0.0,0.00017449999999999999,0.00027825,0.0,0.0,0,0,0.0,5808.98828125,0.7101454362167243,1328.998046875,0.0,0.0,False,False,False
MK,2.3188264058679658e-06,3.629553050499912e-06,0.0,8e-06,8e-06,0.0,0.0,0.0,0.0,8e-06,8e-06,8e-06,8e-06,0.0,0,0,0.0,8179.974609375,0.999997134779267,1328.998046875,0.0,0.0,False,False,False
