channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Pz,4.909593303990892e-09,6.054418822242511e-10,0.12331813344541222,1.2467732757448117e-11,0.002539463451547686,6.422213859503102e-12,0.001308094879118121,5.076780054052382e-12,0.0010340530752161463,1.042516113258265e-12,0.00021234266235674315,0.506976715729933,0.0003706537584420613,7.539434152060512e-05,3.705107905046683e-06
EEG F4,3.696902128948253e-11,1.3189935204586918e-11,0.35678345664886124,3.9930807150582966e-12,0.10801153440852124,1.431102867347257e-12,0.03871086702948226,1.8462543376539548e-12,0.04994057925410114,4.495393946085934e-13,0.012159894390725587,0.31317170070576456,0.06023417071672986,0.039047293164900694,0.00038604187783147385
EEG C4,2.697548076449484e-11,7.716601169296569e-12,0.2860598199033089,3.561537323148885e-12,0.13202868761607336,1.7502249375618647e-12,0.06488206652707791,1.8745514564249892e-12,0.06949093781832708,4.114891111878466e-13,0.015254190083961323,0.2449408033787039,0.08935838755465661,0.06054187454280704,0.0007104094133882283
EEG P4,8.814037882420317e-09,7.075835370573831e-10,0.08027915769101303,1.4222448607261035e-11,0.0016136132833769463,6.910531051182545e-12,0.0007840369128621135,5.744073212219318e-12,0.0006516959977759941,1.1676425665435762e-12,0.00013247532880162116,0.540169953158134,0.00044057007262469797,0.00022599855424495225,3.957681084346512e-06
EEG O2,4.878153920721199e-10,9.92970083701591e-11,0.20355447979689573,1.810594513922795e-11,0.03711638753815935,8.090254052575803e-12,0.016584663346128525,6.367779706777467e-12,0.01305366704344589,1.1604285526320937e-12,0.0023788272602528557,0.47537868184497156,0.006495692092402867,0.0030525129467259536,5.262783579184993e-05
EEG F8,1.1895593522050054e-10,4.335845713472546e-11,0.3644917511207392,9.470352675925893e-12,0.07961227540577394,3.140384967541663e-12,0.02639956519799155,3.4573598912953765e-12,0.029064206715593496,8.809865092977436e-13,0.00740599035823407,0.3909063269728038,0.029144678500083974,0.013384676327492169,0.00041964480984213107
EEG T4,6.701879771886105e-11,2.4025938271191068e-11,0.35849551303468796,1.146658623905766e-11,0.17109507525275444,4.699281041595379e-12,0.07011885025614036,4.5586736400479405e-12,0.0680208209519252,1.016281479615327e-12,0.015164125800623181,0.2022704690019941,0.054856456557334635,0.021999905158522924,0.0010778440481453203
EEG T6,8.929275808794803e-11,3.179572866101521e-11,0.35608406932282594,1.5674682341963248e-11,0.17554259357208593,7.718812147750736e-12,0.08644387644682414,5.855776907032014e-12,0.06557952775144905,9.525729217727798e-13,0.010667975121056878,0.21745949319292018,0.03388377681957298,0.01748361514354917,0.0002509755666041729
EEG Fc2,1.0095033604805293e-11,2.6861454828991395e-12,0.2660858386464924,8.87568973992339e-13,0.08792134912456866,3.8125049814516935e-13,0.037766144529097156,5.608551214078371e-13,0.055557528916086715,1.3970554214804862e-13,0.01383903685883205,0.2765941602364055,0.15991934448482215,0.13584826249915247,0.0004498521322370573
EEG Fc6,5.2320502045097195e-11,1.8146696192850997e-11,0.34683719543076275,6.751480208958193e-12,0.12904081469131956,2.743377015088976e-12,0.052434072836769534,2.9967413595214345e-12,0.057276617050394885,9.114309462159755e-13,0.017420149092422232,0.2765983343736023,0.05633756022685431,0.01905984877219251,0.0009109304835671006
EEG Cp2,3.5522699125139983e-10,6.099597534192519e-11,0.17170985551252035,7.530085277781996e-12,0.02119795359934469,3.638502460530647e-12,0.010242753366552658,3.47282591421227e-12,0.009776357089246339,6.922064321424566e-13,0.0019486312954540412,0.5089944443463246,0.00817486991318704,0.004751586649590967,8.438507507463534e-05
EEG Cp6,5.80724896793423e-10,7.125349483857557e-11,0.1226975031241377,1.0897455489827065e-11,0.01876526312200377,5.2370206965703664e-12,0.009018075039467945,4.637340372284751e-12,0.007985434063341627,9.904337213363573e-13,0.0017055127596650587,0.49219419716964263,0.004150233868369208,0.0006787231510831771,8.564226145662692e-05
EEG F10,1.4693205167121287e-10,5.567567220499962e-11,0.37892121951433744,1.515409847171037e-11,0.10313677852685549,5.404449299239984e-12,0.03678196307592179,5.495089067262918e-12,0.03739884528094099,1.1673352615192922e-12,0.007944728520713892,0.3384307029516658,0.02497733606911277,0.007100601289899423,0.00044401897889609294
EKG EKG,5.502510129403269e-07,1.1424201004576115e-07,0.20761799135143139,8.588881646917235e-09,0.015609024690425558,5.314636439476902e-09,0.009658567298363627,5.946245552191874e-09,0.010806423636400879,6.544704816361184e-10,0.0011894035017561953,0.4228698609055129,0.002581557509777877,0.00012811302665030787,5.8887839497928564e-05
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,7.700696540659074e-09,1.095398666855583e-09,0.14224669951243551,3.456696455493024e-10,0.04488810118983313,2.4300204300193654e-10,0.03155585234646045,2.9450122246457235e-10,0.03824345251233171,5.374280091533419e-12,0.0006978953219566103,0.48034186559656117,0.0018539382985483033,0.0003755431161199433,3.7369875289033684e-05
2,4.3775155542056696e-08,1.2715122697334941e-08,0.2904643636301639,4.97674520628851e-09,0.1136888069194211,6.731205105675627e-09,0.15376770276027152,7.643638356858004e-09,0.1746113351787963,4.233022586874426e-11,0.000966992015095772,0.173329156569431,0.00147846752315882,3.77108346537929e-05,1.5562702783695904e-05
EEG FP2,6.764676165387567e-11,3.0162449815418364e-11,0.44588165165612587,6.8472101671208805e-12,0.10122007321142157,2.309094376796734e-12,0.034134588564808846,2.3651210972890526e-12,0.03496281328869123,6.764319707692103e-13,0.009999473060222324,0.3184802491837423,0.04740058229247741,0.02502905306783425,0.0005501052768613733
EEG P9,9.466567484217115e-09,5.6159947190380767e-11,0.0059324509421194065,9.959877286385638e-12,0.0010521107363351057,4.566694077439096e-12,0.0004824023158396955,4.99100806893988e-12,0.0005272246859551792,1.3708335546208041e-12,0.00014480787855854725,0.010500668647701975,0.7700719389700384,0.7694324195234475,9.954427425230272e-06
EEG P10,1.0162900108683222e-08,5.4814327149504074e-11,0.005393571378574359,1.0235598802213253e-11,0.0010071533413447524,4.668788417645172e-12,0.0004593952875376725,4.981064199815401e-12,0.0004901223220288824,1.3318964272063554e-12,0.00013105475926781745,0.009311793779008395,0.7752791016117463,0.7746831912884851,9.369351886492795e-06
MK,5.35116716637925e-14,1.623738644912825e-14,0.30343635218772136,8.779238126218705e-16,0.016406211679159677,3.3741670336974426e-16,0.006305478653137459,3.1471149790077424e-16,0.005881174856170993,8.078487876593207e-17,0.0015096683817596636,0.5403805547985939,0.0032753445371512782,0.00011157886952216942,7.856031336941749e-05
