channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Cp1,8.388868240718076e-11,1.912222773450923e-11,0.22794764664073913,1.0873863016416083e-11,0.1296225271918837,8.440975183343283e-12,0.10062114389128547,1.1013814888803288e-11,0.1312908317637436,1.3578127571320074e-12,0.01618588727548998,0.23309481846500751,0.08157891830260908,0.05339188638737282,0.0005837841489974782
EEG Cp5,1.8781230235397718e-10,6.038171530805814e-11,0.32150032000701617,2.4404512877059298e-11,0.12994097069883717,1.6457706499234727e-11,0.08762847956688292,2.2139260672467888e-11,0.11787971498662084,3.4771225295598496e-12,0.018513816645548496,0.2275862043075428,0.06844989067622251,0.030770752420871135,0.0008465202212497056
EEG F9,2.6413546018689486e-10,1.0896472352411575e-10,0.41253349113752225,3.06859423447679e-11,0.11617501990476926,1.4701994758053583e-11,0.055660814143056986,2.4351864117907066e-11,0.09219460386226207,7.245583400386086e-12,0.027431316473976324,0.20604166899324025,0.10361895509198166,0.02120516719412928,0.002739965525014057
EEG Fz,3.915913608895579e-11,1.3922937290242023e-11,0.35554761112742644,4.7234456793380546e-12,0.12062180505228835,1.802223436623556e-12,0.0460230642609055,2.6653059990463425e-12,0.06806345249782081,6.134054845806751e-13,0.015664428428329817,0.28739246665319795,0.051802011497079144,0.015113767260126323,0.00103352964392942
EEG Cz,4.552766385261904e-11,1.0819654066242443e-11,0.23765010436879747,3.0701801255391778e-12,0.06743548571870246,1.7676483793926343e-12,0.038825808965617464,2.5599724764665103e-12,0.056228944334890237,4.287605204501596e-13,0.009417582282239035,0.31316278347778703,0.16117750323337837,0.14385160483213982,0.00035726109321688174
EEG Pz,1.444876416802817e-10,3.38180187985445e-11,0.23405474963302456,1.6779022020333964e-11,0.11612773123851053,1.509478114061776e-11,0.10447108808114593,1.751331220019147e-11,0.12120975881760497,2.10487205311136e-12,0.014567834512580414,0.2452349922721024,0.07937040772363257,0.056264942937709034,0.00040187795851006844
EEG F4,1.210049111046369e-10,2.868898715666974e-11,0.2370894445090864,1.1111941330630017e-11,0.09183049868960408,6.390839971902708e-12,0.05281471564717188,2.010872840541841e-11,0.16618109316265467,1.0815049653908843e-11,0.0893769480526019,0.1462281766817796,0.25560360615043426,0.054659607447861996,0.00576204420746804
EEG C4,1.0039858748453719e-10,2.6832651265478204e-11,0.2672612427900025,7.911647845798769e-12,0.078802382025716,5.396767012489436e-12,0.05375341573725442,8.886945830608725e-12,0.08851664204914678,1.5508936629708283e-12,0.01544736536467396,0.3235003503498673,0.09655821848362811,0.06408116225645084,0.0008531303642478112
EEG P4,1.261790824601816e-10,2.994936736320864e-11,0.23735604015554465,1.6253662993656753e-11,0.12881424303260353,1.3133063038053265e-11,0.10408272735853562,1.670833324428627e-11,0.132417615650034,2.1058164556832377e-12,0.016689108960257115,0.22815426205193076,0.08446835896925173,0.05653119313298697,0.000561548178628508
EEG O2,1.2525001104006096e-09,3.3190611905707824e-10,0.2649948820770313,3.5769547041286775e-11,0.02855851807457802,2.1399496155495542e-11,0.017085424566270862,2.4786227953021007e-11,0.019789401810985215,3.282025029913416e-12,0.002620379034428721,0.5051672397362279,0.009362966100096596,0.004672131029908976,9.563589042337853e-05
EEG F8,3.012127920476609e-10,8.356945333602203e-11,0.27744324126446407,2.3061105284713412e-11,0.07656084301049357,1.2583269381712376e-11,0.041775348570592334,3.408960784593386e-11,0.11317450236489246,1.9499325685053883e-11,0.06473604773720401,0.20015917012060255,0.22541077835375645,0.025857169155740403,0.006331107540278634
EEG T4,1.4464809520492188e-10,4.044185215152615e-11,0.279587865254862,2.1071657649949526e-11,0.1456753206469637,1.3378113453861912e-11,0.09248731160205904,1.8124980808650216e-11,0.12530397156611492,3.3857396040174024e-12,0.023406734801594522,0.18056817254063476,0.10944813495285911,0.04172632398805518,0.0019121279224256092
EEG T6,1.9462883694000518e-10,4.931830588173131e-11,0.253396704502395,2.6728946964866932e-11,0.1373329224235471,1.945668531296063e-11,0.09996815281261842,2.2683999085825505e-11,0.1165500418256001,3.3259153780465536e-12,0.017088502558702416,0.22906383145130885,0.06835009717606037,0.030611865203722263,0.00098781350594952
EEG Fc2,3.335810994173851e-11,8.336944076075375e-12,0.24992255528374463,3.018872540779389e-12,0.0904989085428398,1.623771845829735e-12,0.04867697386529776,3.127459733954219e-12,0.09375410475642873,7.637954242280834e-13,0.02289684354305707,0.23401012956422046,0.21422954207681416,0.16570290188246267,0.0012449288970936422
EEG Fc6,1.1886284938430656e-10,3.055476429594859e-11,0.2570589923951691,1.4289155627218934e-11,0.12021548954307273,8.670560752815209e-12,0.07294592715661401,1.4629773294958522e-11,0.12308112560601368,4.265308376139449e-12,0.03588428510870442,0.20412314021444752,0.1467396845409429,0.052993203063871286,0.0030094781570798226
EEG Cp2,8.151789716920223e-11,1.9855088912474858e-11,0.2435672361771396,1.0034127593804349e-11,0.12309109952845154,7.687970315215386e-12,0.09431021385718387,1.089477556135626e-11,0.13364887883138807,1.4426351554757868e-12,0.017697158606549777,0.2010725178365359,0.13325257156198156,0.10267096392057118,0.000622906637518713
EEG Cp6,1.5704845570137958e-10,4.268604751500117e-11,0.2718017654128782,1.6997608722967017e-11,0.10823161964283934,1.2122822428947187e-11,0.07719160544945552,1.6622280308785625e-11,0.10584173040448183,2.2996377989601322e-12,0.01464285521745459,0.2829014167195959,0.07117212723123993,0.04179896686613943,0.0007139990497229802
EEG F10,2.510691907703355e-10,9.187599041654447e-11,0.36593892757071755,3.624069253448583e-11,0.14434543889392168,1.8343507528738623e-11,0.0730615631191414,2.6743075692259846e-11,0.10651675584011804,5.769802151460226e-12,0.02298092463578348,0.20736394734582744,0.08580268000381314,0.024728945070091792,0.001886433677486656
EKG EKG,2.2779332075567396e-07,6.07585928520425e-08,0.26672684102626,1.3862991154402623e-09,0.0060857759606006,3.899106758739585e-09,0.01711686166128497,8.850337750511367e-09,0.038852490148313185,7.375555621964732e-10,0.0032378278684806515,0.4785105121113533,0.004310327916278916,0.00013022216521308157,3.4911185550857467e-05
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,7.875537676194692e-09,2.104084337406021e-09,0.2671670714960853,1.133340657022052e-09,0.1439064485016419,8.885127788913895e-10,0.1128193166514952,1.1823574398844853e-09,0.15013037693393114,3.616266617818009e-11,0.004591771084720807,0.24009718232509067,0.014242629379142726,0.001807802724947793,0.0003908105026164999
2,8.277773781255655e-08,3.0579792794957983e-08,0.36942049400049365,5.134296948665048e-09,0.0620250937551742,1.0722867808624697e-08,0.12953806291379644,1.7189962120561212e-08,0.20766407218673313,7.587876595728582e-10,0.009166566756040991,0.1489321441199898,0.012174642507914495,0.00035642822727571105,7.530482041959806e-05
EEG FP2,3.854782000196944e-10,1.385156317003385e-10,0.35933454004211296,2.6274553965260546e-11,0.06816093352080133,9.545541219733075e-12,0.024762856159558144,2.840590288307718e-11,0.07369003715806989,1.966221897473473e-11,0.051007343537793244,0.25568045340919493,0.15576523101199904,0.01831824185353777,0.004145299831202163
EEG P9,2.3702278274418103e-08,5.342508606312171e-11,0.0022540063636322873,1.223702319980675e-11,0.0005162804629213296,9.066563577939487e-12,0.0003825186538175547,1.3149460374292066e-11,0.0005547762211738225,2.9498633022395624e-12,0.0001244548421922526,0.0026221525456189007,0.7478698416951777,0.7473008427470264,9.671191520184087e-06
EEG P10,2.6157494368155548e-08,5.05446840729702e-11,0.0019323213210552734,1.1817746569561242e-11,0.0004517919951823945,8.792252463829868e-12,0.00033612747230612664,1.3073184238237207e-11,0.0004997873287952481,2.8523446157636154e-12,0.00010904502455847203,0.002481914960789837,0.7528880557188682,0.7523666885544341,8.503801883201042e-06
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
