channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp1,1.176331896421813e-05,0.0006051806818611665,-0.004096,0.0040915,0.0081875,1.3749999999999999e-05,-0.001186875,-0.0009258749999999999,-0.00046737499999999996,0.00048487499999999995,0.00094325,0.00122975,0.00095225,0.0004765,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG Cp5,1.2739884089999925e-05,0.0006051861047123324,-0.004096,0.0040957499999999996,0.00819175,1.4625e-05,-0.0011947499999999998,-0.0009223749999999999,-0.000464375,0.000484,0.0009411249999999999,0.0012404999999999998,0.000948375,0.0004745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG F9,1.3628805043236356e-05,0.0006045113255112329,-0.004096,0.00409425,0.00819025,1.5625e-05,-0.0011811249999999999,-0.0009232499999999999,-0.000465875,0.000486375,0.0009435,0.00123175,0.00095225,0.000476375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG Fz,1.4448796398706012e-05,1.4602331566284474e-05,-0.00015324999999999998,0.001469125,0.001622375,1.3375e-05,-1.9999999999999998e-05,-3.1249999999999997e-06,7.625e-06,1.925e-05,3.7625e-05,6.575e-05,1.1625000000000001e-05,5.750000000000001e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004472277224105681,False,False,False
EEG Cz,1.998363347351202e-05,6.338935553612331e-06,-0.000135625,0.001521375,0.001657,2.0124999999999998e-05,2.3749999999999997e-06,1.0124999999999999e-05,1.6499999999999998e-05,2.35e-05,2.925e-05,3.6125e-05,7.000000000000001e-06,3.499999999999997e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.00050049684358195,False,False,False
EEG Pz,1.0654635001488713e-05,8.622995168816577e-06,-0.000160625,0.0015535,0.001714125,1.0875e-05,-1.4e-05,-2.75e-06,6.2499999999999995e-06,1.525e-05,2.3e-05,3.2875e-05,9e-06,4.5e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0007824829758007949,False,False,False
EEG F4,7.5928766135999995e-06,1.7953421429477963e-05,-0.000226625,0.001443375,0.00167,7.1249999999999995e-06,-4.675e-05,-1.8874999999999998e-05,3.75e-07,1.4249999999999999e-05,3.6e-05,6.475e-05,1.3874999999999998e-05,7e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004008312996843582,False,False,False
EEG C4,6.072939252195608e-06,1.3924699280540763e-05,-0.000148625,0.0013755,0.0015241249999999999,6.125e-06,-3.5875e-05,-1.5374999999999998e-05,0.0,1.225e-05,2.7374999999999998e-05,4.7749999999999995e-05,1.225e-05,6.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.001550581233925649,False,False,False
EEG P4,5.532896821845047e-06,1.3179296497732852e-05,-0.00022425,0.00170075,0.001925,5.6249999999999995e-06,-3.025e-05,-1.525e-05,-1.375e-06,1.2375e-05,2.55e-05,4.3125e-05,1.3749999999999999e-05,6.874999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0004600826367781155,False,False,False
EEG O2,9.51476959449708e-06,2.21809823779863e-05,-0.000235625,0.0014943749999999998,0.0017299999999999998,9.75e-06,-5.375e-05,-1.975e-05,1e-06,1.8375e-05,3.8125e-05,7.0625e-05,1.7375e-05,8.75e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.006409875862169745,False,False,False
EEG F8,1.1613590093313435e-05,3.559857480921449e-05,-0.0003985,0.00153875,0.00193725,1.0749999999999999e-05,-9.7625e-05,-4.2125e-05,-5e-07,2.2499999999999998e-05,6.8e-05,0.00013099999999999999,2.2999999999999997e-05,1.15e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.01050061557458499,False,False,False
EEG T4,1.0294411103358092e-05,2.0552371722409485e-05,-0.000505875,0.001452,0.001957875,1.0875e-05,-5.4e-05,-2.225e-05,1.8749999999999998e-06,1.9375e-05,4.0499999999999995e-05,7.1125e-05,1.75e-05,8.75e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.002115010156067337,False,False,False
EEG T6,9.162612982824203e-06,1.605245842699475e-05,-0.00016675,0.001518,0.00168475,9.375e-06,-3.6125e-05,-1.6e-05,1.125e-06,1.75e-05,3.3375e-05,5.3e-05,1.6374999999999998e-05,8.249999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0007806563449848025,False,False,False
EEG Fc2,1.549882313601458e-05,0.0006076719599456652,-0.004096,0.004095125,0.008191125,1.7375e-05,-0.001186,-0.000926875,-0.0004655,0.000490125,0.000951625,0.001237875,0.000955625,0.000478125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG Fc6,1.6314967549903556e-05,0.0006057235071712361,-0.004096,0.00409275,0.00818875,1.825e-05,-0.0011873749999999998,-0.0009215,-0.00046162499999999996,0.00048774999999999996,0.000946,0.0012448749999999999,0.0009493749999999999,0.000475,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG Cp2,1.5862225856963843e-05,0.0006086409950288101,-0.004096,0.004092999999999999,0.008188999999999998,1.8e-05,-0.0011884999999999999,-0.000927875,-0.000465625,0.0004903749999999999,0.0009525,0.0012435,0.0009559999999999999,0.00047825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG Cp6,4.620786390824107e-05,0.0006100437924688824,-0.004096,0.004094125,0.008190125,4.8375e-05,-0.001134125,-0.0009077499999999999,-0.00043874999999999996,0.00051675,0.0009674999999999999,0.00132525,0.0009555,0.00047875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG F10,1.3352750152523671e-05,0.0006100943809034162,-0.004096,0.0040955,0.0081915,1.5374999999999998e-05,-0.001194625,-0.0009325,-0.000469125,0.0004887499999999999,0.0009517499999999999,0.00124525,0.000957875,0.00047924999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EKG EKG,0.1661008495437406,0.01300019294203819,0.13401703170519574,0.21099903555657284,0.0769820038513771,0.16826853341878392,0.13793628190127416,0.14331953217059593,0.1580967829098955,0.17657978383459225,0.184143784213016,0.18478428424505994,0.018483000924696735,0.009622750481422165,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8553.998046875,1.0,8553.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8553.998046875,1.0,8553.998046875,0.0,0.0,True,False,False
1,2.878415274469548e-05,0.0010362895622459346,-0.004096,0.004095875,0.008191875,3.125e-05,-0.004076,-0.0013263749999999999,-0.000272375,0.0003365,0.001456125,0.004071,0.000608875,0.0003045,0,0,0.0,41.611328125,0.004864547302556576,2.31640625,0.0,0.03177287307107786,False,True,False
2,1.4447050710468062e-05,0.0002451463178247288,-0.003887875,0.002122625,0.0060105,-4.925e-05,-0.00086025,-0.000188625,-0.0001025,9.9e-05,0.00051025,0.000619875,0.0002015,7.549999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007357897255669862,False,False,False
EEG FP2,9.375688896687589e-06,4.4450130707268207e-05,-0.000219875,0.00176375,0.0019836249999999997,4.749999999999999e-06,-9.6e-05,-4.6124999999999996e-05,-8.5e-06,1.7875e-05,8.975e-05,0.00019037499999999998,2.6375e-05,1.325e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.01797884213525836,False,False,False
EEG P9,1.7146614408281222e-05,0.0006095109638465382,-0.004096,0.004094749999999999,0.00819075,1.925e-05,-0.0011988749999999999,-0.00092525,-0.000462375,0.00049025,0.0009519999999999999,0.0012565,0.000952625,0.000476625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
EEG P10,1.5554594227663973e-05,0.0006108000838903952,-0.004096,0.00409525,0.00819125,1.7624999999999998e-05,-0.00119275,-0.0009314999999999999,-0.0004675,0.000491875,0.0009555,0.001247375,0.0009593749999999999,0.00048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
B,0.009116163765975195,0.00019958683161027524,0.008646775432974787,0.009927775497062679,0.0012810000640878921,0.009119525456626271,0.00869252543526364,0.008784025439841346,0.00896702544899676,0.009226275461966927,0.009455025473411195,0.009485525474937098,0.0002592500129701674,0.00012200000610360952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
C,0.005504414072477576,0.00019960065991508102,0.0050325252521553785,0.006328775317006221,0.0012962500648508422,0.005520525276569813,0.005093525255207182,0.005185025259784889,0.005352775268177351,0.005612025281147519,0.005840775292591785,0.005871275294117688,0.0002592500129701683,0.00012200000610360865,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
D,0.007890967810568505,0.00019800258066645128,0.006969275349050167,0.00881452544136725,0.0018452500923170833,0.007899525395590185,0.007472525374227553,0.007564025378805259,0.007747025387960673,0.00799102540016789,0.008219775411612158,0.008250275413138058,0.0002440000122072173,0.00012200000610360952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8553.998046875,1.0,8553.998046875,0.0,0.0,True,False,False
61,1.5348514994812372e-05,0.0006114570888990109,-0.004096,0.0040945,0.0081905,1.7375e-05,-0.0011895,-0.0009347499999999999,-0.000468375,0.00049225,0.0009583749999999999,0.0012439999999999999,0.0009606249999999999,0.00048062499999999993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
62,1.52781921058496e-05,0.0006116784905323936,-0.004096,0.00409525,0.00819125,1.725e-05,-0.0011991249999999999,-0.0009331249999999999,-0.00046625,0.000490125,0.0009561249999999999,0.0012533162500000326,0.000956375,0.000478625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
63,1.559814361793458e-05,0.000612370419994365,-0.004096,0.004095125,0.008191125,1.7624999999999998e-05,-0.0011899999999999999,-0.0009363749999999999,-0.000469125,0.0004935,0.0009609999999999999,0.001244125,0.0009626249999999999,0.000481625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
64,1.5178283163395793e-05,0.0006198093271930147,-0.004096,0.004093874999999999,0.008189875,1.725e-05,-0.0012251249999999999,-0.0009435,-0.00046987499999999997,0.000494,0.000966,0.0012782499999999999,0.0009638749999999999,0.00048224999999999993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
MK,8.011032850128688e-06,8.402265673305669e-07,8e-06,7.2e-05,6.4e-05,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,8505.89453125,0.9943764874201049,6922.431640625,0.0,0.0,False,False,False
