channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG F4,2.1192233640106178e-10,5.693945619753175e-11,0.2686807684574323,5.95599833853177e-12,0.028104627571017705,6.375772643479328e-12,0.0300854206864406,7.799968120187436e-12,0.036805785801766744,6.446354558691749e-12,0.03041847625958625,0.3122173292839021,0.16727074569777153,0.006796875924319261,0.004959500783010343
EEG C4,1.0997069386641994e-10,1.9620133207586928e-11,0.17841237986021316,4.1191868373126595e-12,0.037457132373068275,7.390726134156081e-12,0.0672063244698038,5.494656814222755e-12,0.049964737158947524,3.675463803548831e-12,0.03342221163043103,0.28516837613986373,0.1897830190106228,0.01299711583515728,0.004614044977487381
EEG P4,9.364250949553413e-11,2.5587536944089856e-11,0.27324702298062764,6.149522539283368e-12,0.06567020226616889,1.012814879698113e-11,0.10815759692412075,4.116644389464979e-12,0.04396127796704662,1.385053255733361e-12,0.01479086008261467,0.31671798327476897,0.06534159597317839,0.006435606202017873,0.0015770526821164076
EEG O2,1.4456861664917742e-10,4.796150376058935e-11,0.33175598461301486,9.136030974236768e-12,0.06319511928655334,1.2513764483827639e-11,0.08655934305710769,5.027733737505545e-12,0.03477749081397295,1.1920576720934527e-12,0.008245618583915773,0.3577314206148903,0.022061552612093985,0.0013089474486464312,0.0005265727945257116
EEG F8,7.690395080249472e-10,2.347356837213455e-10,0.30523228166026917,1.1826641261908148e-11,0.015378457333461857,7.914016841166293e-12,0.010290780588751712,1.2406236967762327e-11,0.016132119141218263,1.0967806694480139e-11,0.01426169472443326,0.4188247723897163,0.08327452525901083,0.002541238904716747,0.0021347155489478166
EEG T4,2.463048388288716e-10,5.526656518502866e-11,0.22438278292789418,8.096113779533397e-12,0.03287029933325199,9.846545395536155e-12,0.03997706842607898,9.92782758938598e-12,0.040307074910061615,7.808410390570136e-12,0.03170222082398993,0.33729629865042493,0.15144829570806218,0.004511891403536293,0.005094754069432445
EEG T6,1.5052151689980995e-10,4.58770347137063e-11,0.30478722018356313,1.2429263636612595e-11,0.08257466369333598,1.3710796477460478e-11,0.09108861483628716,5.4262268692324135e-12,0.03604950960495711,1.7397646694116768e-12,0.011558245659786288,0.3175364427575794,0.05154707223072065,0.009412228714764437,0.0011068342146571656
EEG Fc2,3.626117974549536e-07,4.501897128979937e-09,0.012415197631674398,2.277192040870385e-10,0.0006279972292278425,2.388875865530674e-11,6.58797061291818e-05,1.5915657672982674e-11,4.389172604060087e-05,5.392551249655061e-12,1.4871417001607524e-05,0.007362309872396553,0.9535450581909398,0.953434384625363,1.9540543677117535e-06
EEG Fc6,3.571004655848053e-07,4.4186413195366995e-09,0.012373664403658828,2.2366489039683356e-10,0.0006263360369204474,2.3733798133881615e-11,6.646252363466953e-05,1.577173245668587e-11,4.4166093233335064e-05,5.466595507646484e-12,1.5308284459092257e-05,0.007304496679491796,0.9526995375317626,0.9525870695632608,1.9856093591211675e-06
EEG Cp2,3.6329365391517535e-07,4.542483047293055e-09,0.012503612431263855,2.2863499072126248e-10,0.0006293393464413391,2.403422037326152e-11,6.615645529242638e-05,1.5913157043898637e-11,4.380246357844215e-05,5.485482755129054e-12,1.5099307945549325e-05,0.007383300367452638,0.9531916011448271,0.9530800294440667,2.002069177857412e-06
EEG Cp6,3.6055666197559524e-07,4.423946878263706e-09,0.012269768790357691,2.2425363901102644e-10,0.0006219650408961389,2.3349056318167917e-11,6.47583550120295e-05,1.569778525862221e-11,4.353763753139232e-05,5.393963229721635e-12,1.4960098643487922e-05,0.007219739728204928,0.9519017086198189,0.9517904385461484,2.0285626157447854e-06
EEG F10,3.649444766888519e-07,4.498790785651117e-09,0.012327329424105088,2.2757487857995753e-10,0.0006235876773495757,2.4162388738793442e-11,6.620839684441658e-05,1.6032111953812683e-11,4.3930277008909234e-05,5.4870526780184936e-12,1.503530818661136e-05,0.00728149676924292,0.9531704567912173,0.9530597115546708,2.0047605779743965e-06
EKG EKG,2.2008198559128694e-07,8.407802624196001e-08,0.3820304783968137,1.1734628468398903e-08,0.053319350227015935,7.991490749174896e-09,0.03631142607017301,1.3177004937849048e-08,0.05987316455023262,2.900082554066587e-09,0.013177282757946008,0.293189564668797,0.1285772998039521,0.09790664443207263,0.0009520959641595695
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,3.9734838139642846e-07,3.7309894629481694e-08,0.09389718538266342,1.5079248980698888e-09,0.0037949692729852976,6.41996067603425e-10,0.0016157007242541535,6.919065343068947e-10,0.0017413095578124177,4.5643802068116384e-10,0.0011487099030756654,0.12678930122258347,0.7193244688852083,0.7146344786707388,0.00011556628311871765
2,4.8531132212830814e-08,2.2127470537301567e-08,0.4559438349854001,4.291793007283408e-09,0.08843381169147194,6.797348979344935e-09,0.14006161961224203,1.2439427520090391e-08,0.25631851046742354,3.5622075069024104e-10,0.00734004616105087,0.006880397076864815,0.01773620279480038,0.0075409886255607145,9.154386324724098e-05
EEG FP2,1.3641573796829265e-09,6.437883177747807e-10,0.47193111833212203,2.0947502735449335e-11,0.015355634949039531,7.327720851320019e-12,0.005371609581456953,4.794866949270633e-12,0.0035148927980619893,2.1895564021814422e-12,0.0016050614355730456,0.42482371025960186,0.006850271828300419,0.00032091577332179295,0.00020136893160529535
EEG P9,3.612126481349544e-07,4.423826517195942e-09,0.012247152861444474,2.2439438934046874e-10,0.0006212251716518843,2.3655205657494785e-11,6.548830939235785e-05,1.5776594487977364e-11,4.367674988524487e-05,5.44170070244855e-12,1.5065089028708236e-05,0.007223518817955713,0.9520623819852965,0.9519505321904831,1.9564382231733087e-06
EEG P10,3.663300357167749e-07,4.524849635166837e-09,0.012351839035839222,2.277433817175133e-10,0.0006216890768235867,2.386366479224062e-11,6.514252850042201e-05,1.5695282188854622e-11,4.284465006573827e-05,5.461259367699907e-12,1.4908030560514114e-05,0.007250131669921722,0.9532859133884697,0.953175989003105,1.8708209329979559e-06
B,9.200464729198975e-11,1.7200200433874034e-11,0.18694925680533037,3.4417183470340327e-12,0.037408092398976904,3.1804897493553704e-12,0.03456879454427597,7.161956295211922e-12,0.07784341884907663,4.310173620166354e-12,0.04684734681376919,0.14692796535472671,0.29008955357446986,0.11752518751786524,0.005037717046353082
C,9.164753051594982e-11,1.782298642076425e-11,0.19447317696860844,3.690946501146189e-12,0.04027327829093919,3.335849915527905e-12,0.03639868850527677,7.260527245329527e-12,0.07922229005467796,4.230629209773077e-12,0.04616195532990168,0.14868936795483345,0.269590759196614,0.09803449685235543,0.004823787662871357
D,1.2430164947658237e-10,1.8134375457019933e-11,0.14589006287029468,3.857359081690685e-12,0.031032243722698038,3.4840385298725685e-12,0.028028900216074275,7.273066115400546e-12,0.05851142077379065,4.110257601948234e-12,0.03306679854415432,0.1034573044412203,0.4629813787205048,0.3412757314418502,0.0036588489759941992
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,3.691598425576547e-07,4.654802476203557e-09,0.012609178842296691,2.3752157312719894e-10,0.0006434111887186193,2.474029742298479e-11,6.701784585120712e-05,1.591538337136572e-11,4.311244489947491e-05,5.54570477909109e-12,1.5022502828771177e-05,0.007357740242659167,0.9534512922334398,0.953340205781549,1.9568329493982724e-06
62,3.668246662674269e-07,4.638130599944199e-09,0.012643998690542948,2.3213451937412803e-10,0.0006328214559183829,2.4235584594543428e-11,6.606857941465396e-05,1.583103924355949e-11,4.315696489182697e-05,5.495368983400352e-12,1.4980914558766482e-05,0.0074887521775547925,0.9521814645596594,0.9520698053547704,1.9952254021882183e-06
63,3.7127526872186505e-07,4.691479576608053e-09,0.012636121960826321,2.360097141475846e-10,0.0006356731353533476,2.4464757037051373e-11,6.589385046106789e-05,1.6073058886058944e-11,4.329148812252243e-05,5.422087252695863e-12,1.4603954826729202e-05,0.007421936174921715,0.9535604532433128,0.9534501798613635,2.003663036143577e-06
64,3.754320898203611e-07,4.6395548540480235e-09,0.01235790700860969,2.3373276917298184e-10,0.0006225700346627792,2.4726828152520876e-11,6.586231923955225e-05,1.61209578391698e-11,4.293974403435637e-05,5.54925824888385e-12,1.4780990755316336e-05,0.00737928905305443,0.9505181606015541,0.950406152106451,1.967221708869531e-06
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
