file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,88.0,1.4666666666666666,284.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,88.5,1.475,209.99999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,92.5,1.5416666666666667,214.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,93.0,1.55,246.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,93.5,1.5583333333333333,271.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,96.0,1.6,218.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,96.5,1.6083333333333334,252.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,97.0,1.6166666666666667,257.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,100.0,1.6666666666666667,211.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,100.5,1.675,227.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,102.0,1.7,208.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,109.0,1.8166666666666667,209.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,109.5,1.825,209.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,116.5,1.9416666666666667,205.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,121.0,2.0166666666666666,232.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,125.0,2.0833333333333335,217.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,125.5,2.091666666666667,220.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,128.5,2.1416666666666666,220.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,139.0,2.316666666666667,266.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,139.5,2.325,262.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,147.0,2.45,206.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,148.0,2.466666666666667,245.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,151.5,2.525,228.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,152.0,2.533333333333333,235.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,152.5,2.5416666666666665,342.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,153.0,2.55,217.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,169.5,2.825,224.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,170.0,2.8333333333333335,256.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,170.5,2.841666666666667,268.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,207.0,3.45,236.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,207.5,3.4583333333333335,259.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,231.5,3.8583333333333334,269.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,238.0,3.966666666666667,221.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,238.5,3.975,209.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,258.5,4.308333333333334,203.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,328.5,5.475,206.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,376.0,6.266666666666667,205.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,380.5,6.341666666666667,219.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,382.5,6.375,210.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,383.0,6.383333333333334,246.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,387.0,6.45,259.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,387.5,6.458333333333333,259.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,389.5,6.491666666666666,247.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,402.5,6.708333333333333,295.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,403.0,6.716666666666667,265.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,418.5,6.975,247.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,419.0,6.983333333333333,224.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,420.5,7.008333333333334,226.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,421.0,7.016666666666667,315.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,421.5,7.025,315.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,422.0,7.033333333333333,417.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,422.5,7.041666666666667,450.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,423.0,7.05,373.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,423.5,7.058333333333334,403.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,425.0,7.083333333333333,282.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,425.5,7.091666666666667,251.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,429.0,7.15,261.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,429.5,7.158333333333333,263.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,431.0,7.183333333333334,256.87499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,431.5,7.191666666666666,257.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,434.5,7.241666666666666,340.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,435.0,7.25,302.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,440.0,7.333333333333333,232.87499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,440.5,7.341666666666667,228.99999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,443.0,7.383333333333334,215.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,443.5,7.391666666666667,238.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,444.0,7.4,258.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,449.5,7.491666666666666,299.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,450.0,7.5,299.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,450.5,7.508333333333334,254.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,452.5,7.541666666666667,244.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,453.0,7.55,258.99999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,456.0,7.6,225.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,456.5,7.608333333333333,241.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,457.0,7.616666666666666,240.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,458.0,7.633333333333334,249.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,458.5,7.641666666666667,251.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,460.0,7.666666666666667,268.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,460.5,7.675,283.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,468.5,7.808333333333334,206.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,469.0,7.816666666666666,237.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,469.5,7.825,246.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,470.0,7.833333333333333,247.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,472.5,7.875,210.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,473.0,7.883333333333334,219.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,476.0,7.933333333333334,223.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,476.5,7.941666666666666,229.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,477.0,7.95,203.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,480.0,8.0,221.99999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,480.5,8.008333333333333,236.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,488.5,8.141666666666667,210.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,489.0,8.15,226.12499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,490.0,8.166666666666666,233.62499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,490.5,8.175,233.62499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,493.5,8.225,245.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,494.0,8.233333333333333,244.62499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,494.5,8.241666666666667,214.87499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,496.0,8.266666666666667,226.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,496.5,8.275,240.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,499.5,8.325,250.24999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,500.0,8.333333333333334,252.12499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,501.0,8.35,250.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,501.5,8.358333333333333,276.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,503.5,8.391666666666667,283.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,504.0,8.4,326.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,504.5,8.408333333333333,359.24999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,506.5,8.441666666666666,272.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,507.0,8.45,264.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,509.0,8.483333333333333,214.12499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,511.5,8.525,269.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,512.0,8.533333333333333,243.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,514.0,8.566666666666666,217.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,514.5,8.575,233.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,517.5,8.625,225.24999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,518.0,8.633333333333333,254.24999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,524.5,8.741666666666667,204.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,525.0,8.75,211.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,529.0,8.816666666666666,255.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,529.5,8.825,280.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,534.0,8.9,224.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,534.5,8.908333333333333,245.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,535.0,8.916666666666666,223.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,536.5,8.941666666666666,246.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,537.0,8.95,241.62499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,540.0,9.0,205.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,540.5,9.008333333333333,209.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,542.0,9.033333333333333,235.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,542.5,9.041666666666666,254.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,549.5,9.158333333333333,327.12499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,550.0,9.166666666666666,311.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,554.5,9.241666666666667,224.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,555.0,9.25,224.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,556.0,9.266666666666667,278.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,556.5,9.275,278.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,564.5,9.408333333333333,265.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,565.0,9.416666666666666,296.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,565.5,9.425,282.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,566.0,9.433333333333334,282.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,566.5,9.441666666666666,260.24999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,567.0,9.45,249.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,568.0,9.466666666666667,254.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,568.5,9.475,250.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,581.0,9.683333333333334,250.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,581.5,9.691666666666666,257.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,584.5,9.741666666666667,250.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,585.0,9.75,310.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,585.5,9.758333333333333,347.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,600.0,10.0,289.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,600.5,10.008333333333333,306.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,601.0,10.016666666666667,256.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,601.5,10.025,300.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,603.0,10.05,274.62499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,603.5,10.058333333333334,271.24999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,604.5,10.075,297.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,605.0,10.083333333333334,310.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,608.5,10.141666666666667,276.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,609.0,10.15,279.99999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,609.5,10.158333333333333,295.37499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,612.0,10.2,218.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,612.5,10.208333333333334,239.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,613.0,10.216666666666667,283.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,614.0,10.233333333333333,244.87499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,614.5,10.241666666666667,240.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,618.5,10.308333333333334,234.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,619.0,10.316666666666666,234.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,627.0,10.45,391.37499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,627.5,10.458333333333334,378.74999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,628.0,10.466666666666667,283.74999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,632.0,10.533333333333333,331.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,632.5,10.541666666666666,435.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,633.0,10.55,308.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,633.5,10.558333333333334,299.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,636.5,10.608333333333333,293.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,637.0,10.616666666666667,278.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,640.0,10.666666666666666,247.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,640.5,10.675,438.12499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,641.0,10.683333333333334,367.24999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,641.5,10.691666666666666,345.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,642.0,10.7,331.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,644.5,10.741666666666667,365.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,645.0,10.75,365.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,645.5,10.758333333333333,345.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,647.0,10.783333333333333,334.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,647.5,10.791666666666666,308.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,648.0,10.8,297.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,649.5,10.825,275.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,650.0,10.833333333333334,280.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,650.5,10.841666666666667,219.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,653.5,10.891666666666667,269.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,654.0,10.9,338.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,654.5,10.908333333333333,338.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,657.0,10.95,242.49999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,657.5,10.958333333333334,255.37499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,660.5,11.008333333333333,214.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,661.0,11.016666666666667,220.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,661.5,11.025,228.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,663.0,11.05,248.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,663.5,11.058333333333334,258.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,664.0,11.066666666666666,238.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,678.0,11.3,203.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,678.5,11.308333333333334,300.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,679.0,11.316666666666666,278.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,681.5,11.358333333333333,266.99999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,682.0,11.366666666666667,267.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,682.5,11.375,455.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,683.0,11.383333333333333,402.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,686.5,11.441666666666666,354.74999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,687.0,11.45,315.12499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,692.0,11.533333333333333,237.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,694.0,11.566666666666666,457.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,694.5,11.575,408.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,702.0,11.7,264.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,702.5,11.708333333333334,327.87499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,703.0,11.716666666666667,322.74999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,704.0,11.733333333333333,294.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,704.5,11.741666666666667,286.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,705.0,11.75,200.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,706.5,11.775,202.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,707.0,11.783333333333333,326.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,707.5,11.791666666666666,326.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,712.0,11.866666666666667,230.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,712.5,11.875,230.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,715.0,11.916666666666666,221.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,715.5,11.925,225.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,756.0,12.6,216.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,756.5,12.608333333333333,223.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,757.0,12.616666666666667,250.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,757.5,12.625,240.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,764.5,12.741666666666667,219.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,765.0,12.75,338.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,765.5,12.758333333333333,338.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,770.0,12.833333333333334,290.12499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,770.5,12.841666666666667,291.74999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,771.5,12.858333333333333,259.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,772.0,12.866666666666667,290.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,773.5,12.891666666666667,355.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,774.0,12.9,351.25
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,774.5,12.908333333333333,326.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,775.0,12.916666666666666,326.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,778.0,12.966666666666667,313.49999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,778.5,12.975,320.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,779.0,12.983333333333333,309.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,782.0,13.033333333333333,309.37499999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,782.5,13.041666666666666,304.99999999999994
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,783.0,13.05,281.5
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,788.0,13.133333333333333,201.125
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,788.5,13.141666666666667,209.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,791.0,13.183333333333334,200.99999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,791.5,13.191666666666666,201.74999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,792.0,13.2,209.87499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,805.5,13.425,204.875
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,806.0,13.433333333333334,257.375
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,806.5,13.441666666666666,219.12499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,826.0,13.766666666666667,208.625
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,826.5,13.775,227.0
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,829.0,13.816666666666666,225.87499999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,829.5,13.825,240.99999999999997
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,831.5,13.858333333333333,228.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,832.0,13.866666666666667,247.75
data\raw\siena\PN10\PN10-2.edf,EEG Fp1,832.5,13.875,245.25
