channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EKG EKG,2.0947767242413466e-08,9.907043927252216e-09,0.4729403287999676,2.452535036764677e-09,0.11707858925408376,2.34752744001124e-09,0.11206575922125689,2.118710593826111e-09,0.10114254991034581,2.770472728860997e-10,0.01322562303084766,0.1318697368577934,0.03704801304306536,0.00228842448558075,0.0009898057699602547
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,2.7325711412029e-08,1.161969897687136e-08,0.42522951375956763,3.925075228763313e-09,0.1436403674758661,3.578034289046898e-09,0.13094020628029535,4.556280867407679e-09,0.1667396979608724,2.796717949383276e-10,0.010234748904477335,0.12637605439155622,0.0237935193328176,0.0012859416964756483,0.0004184617881860893
2,4.497100867772119e-09,2.0869624702527418e-09,0.4640684146554691,2.021146497378565e-10,0.04494332141542222,1.077762154237229e-10,0.023965710041348405,2.3895384136517116e-10,0.05313508600120633,1.5228409959912424e-10,0.03386272713837668,0.29741683976554545,0.08898533414869102,0.0037029129809025532,0.002431413080024047
EEG FP2,8.421873805066847e-09,2.0194678061197204e-09,0.23978841916447965,9.209810153242419e-12,0.0010935583180671177,4.214864658316811e-12,0.0005004663755209707,4.490049106424157e-11,0.005331413424555009,3.461453975978173e-11,0.0041100758050965575,0.5349739046860502,0.011622650700064732,0.0004363485463738673,0.00035749005413739473
EEG P9,4.077008373233736e-09,2.081488384400124e-09,0.5105430732164924,1.0871612796820327e-10,0.026665662175712816,2.8670065683432208e-11,0.0070321331375368615,4.6044692391699764e-11,0.011293744867925982,2.617928691679496e-11,0.00642120018410227,0.2928151637502912,0.1742736301281785,0.15596189093757248,0.00055594306824133
EEG P10,4.609530211939718e-09,2.158265417589789e-09,0.4682180869537197,1.147382012672379e-10,0.024891517354640652,3.191368111919535e-11,0.006923412940549072,5.399884294787936e-11,0.01171460874863348,3.116254198426009e-11,0.00676045942893315,0.2697133650752987,0.23146596955498286,0.21303593463478082,0.0005557262975891962
B,6.411055350669755e-11,8.108158175235962e-12,0.1264715047950555,2.8533258701043158e-12,0.044506336539525154,2.6428697114462134e-12,0.04122362960366761,6.626866935908361e-12,0.10336624117924766,4.4708221052419475e-12,0.0697361332994089,0.06403699512101287,0.3365236736007615,0.08719346809377285,0.0069062696980715385
C,6.262257646900003e-11,8.359986040543793e-12,0.1334979573170744,3.018983045357194e-12,0.048209179749282224,2.6748606704807053e-12,0.04271399902884606,6.423064053309773e-12,0.10256786634272981,4.263583092411577e-12,0.06808380192600623,0.07645681852174532,0.3043023119426501,0.0556723961265498,0.007243104595767689
D,9.78802677300846e-11,1.0570579608503034e-11,0.10799500097049743,4.323874796707596e-12,0.04417514272264914,3.5051695922770277e-12,0.035810788768405405,7.961804247835416e-12,0.08134228105904809,4.84496464005048e-12,0.04949889035255802,0.042893756151465005,0.48196550563595536,0.31128080654691515,0.005038906563391484
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,5.105440339249541e-09,2.2695313323688406e-09,0.4445319466219526,1.2542691104127081e-10,0.02456730520911494,3.582726547010875e-11,0.0070174682474842265,6.112262238913495e-11,0.011972056929005164,3.4562881712239385e-11,0.006769814044545245,0.2499241360752811,0.2759231242281068,0.25837807729907586,0.0005308057405903616
62,4.819123441101047e-09,2.243310807547938e-09,0.4655018355444738,1.2025931536750686e-10,0.024954603640538968,3.441169956441471e-11,0.007140655346349152,5.770714132454018e-11,0.011974613647031953,3.303853445858258e-11,0.006855714501273311,0.26592504962715174,0.23986142814199918,0.22151544385669003,0.0005518743091891853
63,5.348650157313188e-09,2.2879212026010377e-09,0.4277567489570751,1.267599090592907e-10,0.023699420476392983,3.670870410220509e-11,0.006863171645655947,6.332096215066007e-11,0.01183868084250782,3.56624848841778e-11,0.006667567299277674,0.24213266000508354,0.29566873514977243,0.2785734481817223,0.0005066640440093324
64,5.172128594210911e-09,2.299699907734567e-09,0.44463316521336843,1.260818630055026e-10,0.02437717096721536,3.583830264297371e-11,0.0069291205719608385,6.084211443094899e-11,0.011763457408821718,3.4907594622229555e-11,0.006749173765961876,0.25880454348178045,0.2621977123179477,0.24448692457676952,0.0005208638766853645
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
