channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Fc6,3.869513331685354e-10,7.603718445678477e-11,0.19650322389163863,1.843616355571821e-11,0.047644657028971645,8.034828925085486e-12,0.020764443061334386,2.3026773483153512e-11,0.059508190072895484,2.7126397788024587e-12,0.0070102866853826735,0.4677428425286719,0.026163017484539544,0.00481141826652311,0.00046952351987973584
EEG Cp2,1.8903627526560527e-10,3.762219185954035e-11,0.19902101756226057,1.0831172175751153e-11,0.05729679216612168,7.371883147987545e-12,0.038997187908139254,1.4472821716957425e-11,0.07656108171102292,1.407516003294951e-12,0.007445745539142272,0.4290446548532488,0.02038105447393156,0.007166995502232645,0.00021524549871766098
EEG Cp6,3.870260691099735e-10,8.752317347368807e-11,0.22614283754828501,3.130867848855498e-11,0.0808955287186575,1.827260316832887e-11,0.04721284850488122,2.9629132969333334e-11,0.07655591014184167,3.849287890712907e-12,0.009945810367670949,0.38232139626841294,0.0347020915297699,0.008104786677987297,0.0006008836864653678
EEG F10,4.839050737040498e-10,1.404617232865946e-10,0.29026710179215687,4.290933548427112e-11,0.08867304315662936,2.1882624529422503e-11,0.045220903269151576,3.486998935998359e-11,0.07205956551162271,4.25902596376144e-12,0.0088013666216821,0.3903230630792611,0.023267250474884985,0.0017440893838643202,0.0005256467986251105
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,3.316602702146494e-08,5.859059078374018e-09,0.17665845458613585,1.490105068538755e-09,0.04492865749564649,1.34584510191719e-09,0.04057902687729717,1.8855138551489255e-09,0.05685076038588003,6.096185219952284e-10,0.018380812438001253,0.3999869026743626,0.057519612235734055,0.0012373064052642968,0.0014858038879287186
2,1.6404460207497202e-07,6.395435423739082e-08,0.3898595469064094,1.234295566984132e-08,0.0752414618568206,7.252022364837779e-09,0.044207625689039395,1.0563850426065688e-08,0.06439620866791931,3.741495686940818e-09,0.022807795194814587,0.32324636851556754,0.04617679549139128,0.0018480633722290942,0.0008466208183881721
EEG FP2,7.330087798167861e-10,2.458191646059629e-10,0.33535637140308855,1.537344143900878e-11,0.020973065892677764,4.762130947278895e-12,0.006496690187625281,1.383117191212579e-11,0.01886903989824359,2.0543936355046075e-12,0.0028026862597990963,0.5332254271231587,0.00878931553827703,0.001533977106630522,0.00018039580120456403
EEG P9,1.0838804577827432e-07,6.797306629903707e-10,0.006271269659948221,4.4803738553148364e-11,0.00041336420664693805,1.8196798425252534e-11,0.00016788565837303772,3.276622018999608e-11,0.00030230474177036837,1.2142008198221884e-11,0.00011202349955695641,0.008172921846217103,0.8818781445090774,0.8806627223522059,1.0742854115208945e-05
EEG P10,1.1854671553351659e-07,6.857950748876782e-10,0.005785019616960911,4.4696281192398375e-11,0.0003770351712507922,1.8470860269353318e-11,0.0001558108142113062,3.297098558018118e-11,0.0002781265211085442,1.2279680601133304e-11,0.00010358516088673483,0.007612842052770032,0.885382159317574,0.8842003277715463,1.0163020201400446e-05
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,1.2102606007055342e-07,7.017310138959869e-10,0.005798181098243679,4.624220662796864e-11,0.00038208470639307976,1.9117712206350484e-11,0.00015796360052707336,3.352947609478221e-11,0.00027704344068736804,1.2657647851276873e-11,0.00010458613495224056,0.007577622442689919,0.8867424942488432,0.8855671839593859,1.0087805602916436e-05
62,1.1626894513488761e-07,6.83246948688928e-10,0.005876435430770183,4.476211785750852e-11,0.00038498773516503865,1.8355601180141554e-11,0.0001578719163474528,3.284968091265743e-11,0.00028253185641744134,1.219401146119666e-11,0.00010487763045454628,0.007705313035918106,0.8816001158362052,0.8804007058608818,1.0274032897182706e-05
63,1.2453914930557088e-07,6.884836030973604e-10,0.005528250409098974,4.569830447208552e-11,0.000366939269514035,1.869223032395183e-11,0.000150091199660344,3.340474009881846e-11,0.00026822682092404656,1.2613718917273213e-11,0.00010128316266497074,0.007115047984818292,0.8879729976715477,0.8868060799303282,9.753864747275224e-06
64,1.1933598096482628e-07,7.067031699656105e-10,0.0059219622133404,4.621418161998802e-11,0.000387261086273799,1.8790068361557167e-11,0.00015745517998545176,3.359995174394114e-11,0.00028155759455184405,1.2546389721414744e-11,0.0001051350114188338,0.007677454403665865,0.8783626177223279,0.8771519352728119,1.0069530238592669e-05
EEG T3,4.841936452524258e-10,1.0585317163314762e-10,0.21861743265540573,3.736488520068416e-11,0.07716930109895316,2.1521678575029253e-11,0.04444849449399384,4.120892393531505e-11,0.08510835352626635,1.3787862629630426e-11,0.028475926449721096,0.2622640042371427,0.1465984665636964,0.013044106352036174,0.00383303277786962
EEG CZ,1.590832506144408e-10,2.7732356039757913e-11,0.17432605841686583,2.9624063914735935e-12,0.01862173660666122,1.6816014251552347e-12,0.010570574957830207,5.350238417900097e-12,0.03363168905108121,5.603394674180887e-13,0.003522303355342827,0.49904872601535955,0.023581863770449275,0.01762374384246779,0.0001013538586336801
3,1.1882145103362763e-07,7.130045781518547e-10,0.006000638537481481,4.651807986170037e-11,0.0003914956386834167,1.8530815551452536e-11,0.00015595513596453333,3.3114910703344405e-11,0.00027869471728612845,1.2283788791153239e-11,0.00010338022877432128,0.0077191695128826406,0.8881020707284903,0.8869372652032222,9.977797361174969e-06
23,1.1309952530139906e-07,6.862543835286101e-10,0.006067703482395792,4.464551682429009e-11,0.0003947453953083729,1.8268353831394178e-11,0.00016152458449945586,3.302786569119604e-11,0.0002920247950040466,1.236350073212581e-11,0.0001093152309806633,0.007834577783022505,0.8863271665851759,0.8851391473474984,1.0252154824142247e-05
33,1.4429521330210054e-07,7.496813117786003e-10,0.005195469029239704,5.0417703299624694e-11,0.0003494066237254091,2.0232320912839762e-11,0.0001402147753195444,3.4769008758324265e-11,0.0002409574646494398,1.288268238347994e-11,8.928003977864735e-05,0.006539968011186712,0.8923173963839723,0.8911944169289404,8.82051101450592e-06
31,1.1344103034083867e-07,6.767804112885072e-10,0.005965922640645012,4.4959456262009926e-11,0.0003963244703166678,1.8501640410381153e-11,0.00016309478461886448,3.2692449758371416e-11,0.0002881889353450465,1.2204076799830413e-11,0.00010758080002590523,0.007857787378665755,0.8863384952553326,0.8851570336582457,9.99505438476046e-06
A,2.3112693004400872e-05,5.933053459296638e-06,0.2567010887985632,1.3411480021720362e-06,0.05802647064609343,8.074743549976331e-07,0.03493640290397499,1.439638300855536e-06,0.062287778433323004,5.83231925711371e-07,0.025234269567822248,0.3247387874844186,0.07262931546709842,0.002958023747581997,0.0019379484465534285
B,1.5430105151083598e-10,2.3210790387205555e-11,0.1504253545905068,5.897023280961484e-12,0.03821764805372929,4.328257276731623e-12,0.028050730920830217,9.092532685336662e-12,0.05892722438575299,4.915154509185691e-12,0.03185431635791878,0.12031222857045094,0.42654671914041536,0.32173933319284237,0.002862980978512475
C,1.3452508081986743e-10,2.1529047979090055e-11,0.16003742832102816,6.30066623939602e-12,0.04683636836340411,4.4981290738215154e-12,0.03343710367172815,9.295449621937107e-12,0.06909826454134568,4.973009050446621e-12,0.036967151553735984,0.11996892401682685,0.3762093988781618,0.2560264908084442,0.003411096335488355
D,3.1813623050471904e-10,2.287864468839335e-11,0.07191461548436867,5.713454306625473e-12,0.017959143784287476,4.0764114588432975e-12,0.012813414719776251,8.624497952147686e-12,0.027109449113874994,4.544006171957235e-12,0.014283208689397708,0.05375662807286483,0.7135168728524235,0.6644857361254779,0.0013551686144899645
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
