channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp5,8.569105487818498e-07,2.8701518045815066e-05,-0.001885375,0.00268625,0.004571624999999999,1e-06,-5.85e-05,-2.9749999999999998e-05,-9.499999999999999e-06,1.1625e-05,3.1874999999999996e-05,6.075e-05,2.1125e-05,1.05e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0037455630878676033,False,False,False
EEG F9,-8.184885175132466e-07,4.886104810152771e-05,-0.001485,0.00284725,0.00433225,-1.375e-06,-0.00010437499999999999,-4.9749999999999996e-05,-1.7749999999999998e-05,1.4999999999999999e-05,4.9625e-05,0.00011025,3.2749999999999996e-05,1.6374999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005046871279318967,False,False,False
EEG Fz,-2.5407461197947653e-06,1.9531366005543747e-05,-0.001011875,0.001573625,0.0025855,-1.8749999999999998e-06,-4.625e-05,-2.4125e-05,-8.874999999999999e-06,4.749999999999999e-06,1.7125e-05,3.65e-05,1.3624999999999999e-05,6.874999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004699452687819979,False,False,False
EEG Pz,1.5153757201843232e-06,2.511354103384807e-05,-0.00226925,0.00264,0.00490925,1.625e-06,-5.1124999999999996e-05,-2.475e-05,-7.375e-06,1.0624999999999999e-05,2.8e-05,5.5249999999999994e-05,1.7999999999999997e-05,8.999999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004272178979640434,False,False,False
EEG F4,-3.800927344866202e-07,3.594854199453643e-05,-0.00193075,0.0024432499999999997,0.004373999999999999,-1.5e-06,-6.25e-05,-3.3875e-05,-1.2e-05,8.874999999999999e-06,3.825e-05,9.437499999999999e-05,2.0875e-05,1.0500000000000001e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007434385789974997,False,False,False
EEG C4,2.9323249338183867e-06,2.761106771538133e-05,-0.001002625,0.002647625,0.00365025,2.75e-06,-6.5e-05,-3.25e-05,-8.249999999999999e-06,1.3624999999999999e-05,3.9625e-05,8.0875e-05,2.1874999999999996e-05,1.0875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0042145084236218594,False,False,False
EEG P4,1.95235334238079e-06,2.929860004153729e-05,-0.001066375,0.0025863749999999997,0.0036527499999999997,2.625e-06,-6.7375e-05,-2.9749999999999998e-05,-8.5e-06,1.3624999999999999e-05,3.3375e-05,6.2875e-05,2.2125e-05,1.1e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005116215472080009,False,False,False
EEG O2,-5.586782675951015e-07,3.193612676669257e-05,-0.00200525,0.002141875,0.004147125,-5e-07,-6.675e-05,-3.5125e-05,-1.2875e-05,1.175e-05,3.5125e-05,7.175e-05,2.4625e-05,1.225e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0035439486843671865,False,False,False
EEG F8,2.093933028439022e-06,3.132444432187726e-05,-0.00194725,0.0026258749999999997,0.004573125,2.3749999999999997e-06,-6.8e-05,-3.2e-05,-9e-06,1.3749999999999999e-05,3.6e-05,7.25e-05,2.2749999999999997e-05,1.1374999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004991154080842958,False,False,False
EEG T4,2.5187281816938777e-06,3.0998542162101635e-05,-0.0019619999999999998,0.002668875,0.004630875,2.625e-06,-6.275e-05,-2.95e-05,-8.625e-06,1.3749999999999999e-05,3.5249999999999996e-05,7.212499999999999e-05,2.2375e-05,1.1249999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004788656015597095,False,False,False
EEG T6,-2.53948915747038e-07,3.327712843268412e-05,-0.002351125,0.002694875,0.005046,1.25e-07,-6.937499999999999e-05,-3.5249999999999996e-05,-1.2e-05,1.2125e-05,3.475e-05,7.125e-05,2.4125e-05,1.2125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0041673487915228,False,False,False
EEG Fc2,-8.528037947690948e-07,2.3389790543599122e-05,-0.001727875,0.0026167499999999997,0.0043446249999999995,-6.249999999999999e-07,-4.4375e-05,-2.0875e-05,-7.1249999999999995e-06,6e-06,1.9625e-05,4.0625e-05,1.3125e-05,6.625e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005571022219907132,False,False,False
EEG Fc6,2.7095645221901357e-06,3.056186716446496e-05,-0.0017879999999999999,0.0027215,0.0045095,2.4999999999999998e-06,-5.9999999999999995e-05,-2.8e-05,-7.875e-06,1.3e-05,3.5e-05,7.5375e-05,2.0875e-05,1.0375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006126008304560067,False,False,False
EEG Cp2,2.4564843680237226e-07,2.1148790698077635e-05,-0.0009987499999999999,0.00264425,0.0036429999999999995,5e-07,-5.2249999999999996e-05,-2.575e-05,-8.125e-06,9.125e-06,2.5625e-05,5.0249999999999995e-05,1.725e-05,8.625e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004744612453863555,False,False,False
EEG Cp6,-1.782317137828908e-07,3.617072632061789e-05,-0.001764875,0.0025889999999999997,0.004353875,0.0,-6.925e-05,-3.2125e-05,-1.0749999999999999e-05,1.0749999999999999e-05,3.15e-05,6.45e-05,2.1499999999999997e-05,1.0749999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005850724416597214,False,False,False
EEG F10,-1.9656710143599706e-06,5.833316493946038e-05,-0.001557,0.004080625,0.005637625,-3.875e-06,-0.0001065,-5.15e-05,-1.9875e-05,1.2625e-05,4.9625e-05,0.00012575,3.25e-05,1.625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00744778024169544,False,False,False
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41994.998046875,1.0,41994.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41994.998046875,1.0,41994.998046875,0.0,0.0,True,False,False
1,5.869221317269957e-07,0.0002319682486308422,-0.004096,0.004095875,0.008191875,1.0749999999999999e-05,-0.0005729999999999999,-0.000249375,-2.4125e-05,3.675e-05,0.0001305,0.000529125,6.0875e-05,2.95e-05,0,0,0.0,2.982421875,7.101850252906329e-05,1.91796875,0.0,0.04793627775628051,False,False,False
2,1.461478859090368e-05,0.000705161955188175,-0.004096,0.004095875,0.008191875,-4.25e-06,-0.0020443749999999998,-0.0008535,-0.00019575,0.00020099999999999998,0.0009055,0.002770125,0.00039674999999999997,0.00019849999999999997,0,0,0.0,79.548828125,0.0018942453107440855,5.2265625,0.0,0.02074507567865222,False,True,False
EEG FP2,1.8742051113785818e-07,3.965944568769943e-05,-0.001581625,0.002738375,0.00432,2.5e-07,-9.0125e-05,-4.0249999999999996e-05,-1.3749999999999999e-05,1.4125e-05,4.075e-05,9.6e-05,2.7875e-05,1.3875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006042199964281462,False,False,False
EEG P9,1.194331577326911e-07,0.00021559962230713247,-0.004096,0.004095125,0.008191125,-1.125e-06,-0.00047724999999999997,-0.000313125,-0.00014075,0.00014025,0.0003135,0.00048425,0.000281,0.00014049999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0005358710858435528,False,False,False
EEG P10,-2.689794090535333e-06,0.00022178902169176968,-0.004096,0.004095375,0.008191375,-4.1249999999999995e-06,-0.00049325,-0.000324375,-0.000148625,0.000142375,0.000319625,0.000495,0.000291,0.00014549999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0005233137873556376,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41994.998046875,1.0,41994.998046875,0.0,0.0,True,False,False
61,-3.896390020854419e-07,0.00022115613324161568,-0.004096,0.004095875,0.008191875,-1.625e-06,-0.000491625,-0.000319375,-0.000145375,0.000143875,0.00031874999999999997,0.0004978749999999999,0.00028925,0.000144625,0,0,0.0,0.0,0.0,0.0,0.0,0.0005337316942493154,False,False,False
62,-6.635854040473563e-07,0.00021782814010572828,-0.004096,0.004095875,0.008191875,-2e-06,-0.000486,-0.00031387499999999997,-0.000142875,0.00014075,0.000312875,0.000491625,0.000283625,0.000141875,0,0,0.0,0.0,0.0,0.0,0.0,0.0005420102095487558,False,False,False
63,2.2120806792475336e-07,0.00022289407106158949,-0.004096,0.0040956249999999994,0.008191625,-1e-06,-0.0004969999999999999,-0.00032074999999999996,-0.000146125,0.00014575,0.00032112499999999996,0.000504,0.000291875,0.000145875,0,0,0.0,0.0,0.0,0.0,0.0,0.0005288948089058221,False,False,False
64,1.8778260607196556e-06,0.00021939690432707285,-0.004096,0.0040955,0.0081915,6.249999999999999e-07,-0.000488,-0.00031387499999999997,-0.000141125,0.000144,0.00031787499999999996,0.00049875,0.000285125,0.0001425,0,0,0.0,0.0,0.0,0.0,0.0,0.0005450332628884391,False,False,False
EEG T3,-1.0185076906476954e-06,3.6241497369925614e-05,-0.002363625,0.00270275,0.005066375,-7.5e-07,-7.6875e-05,-3.9999999999999996e-05,-1.4249999999999999e-05,1.275e-05,3.8625e-05,7.9125e-05,2.7e-05,1.35e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004738752381235861,False,False,False
EEG CZ,-1.0034449146196724e-06,2.142610314826772e-05,-0.001181625,0.00172625,0.002907875,-6.249999999999999e-07,-4.875e-05,-2.3e-05,-7.625e-06,6.5e-06,2.05e-05,4.0125e-05,1.4125e-05,7.1249999999999995e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005443542385998333,False,False,False
3,-1.7739239674179926e-06,0.0002245631344614462,-0.004096,0.00409525,0.00819125,-3e-06,-0.00050375,-0.00033025,-0.00014874999999999998,0.0001445,0.00032687499999999996,0.000507,0.00029325,0.00014662499999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0005354990177402071,False,False,False
23,-1.1127063815260751e-06,0.0002188641538527248,-0.004096,0.004094625,0.008190625,-2.3749999999999997e-06,-0.00048499999999999997,-0.00031949999999999996,-0.00014475,0.00014175,0.00031749999999999997,0.0004896249999999999,0.00028649999999999997,0.00014325,0,0,0.0,0.0,0.0,0.0,0.0,0.0005268949428503393,False,False,False
33,7.937501278984112e-07,0.0002331744821425321,-0.004096,0.004095375,0.008191375,-5e-07,-0.000533875,-0.000343125,-0.000151125,0.000151875,0.000345125,0.000542875,0.000303,0.00015149999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0005420102095487558,False,True,False
31,-1.0899743982263526e-06,0.0002189089408853561,-0.004096,0.0040939999999999995,0.00819,-2.4999999999999998e-06,-0.000485625,-0.000319,-0.000144625,0.00014175,0.00031725,0.00049025,0.000286375,0.000143125,0,0,0.0,0.0,0.0,0.0,0.0,0.000529080842957495,False,False,False
A,0.03662090017993313,0.03979314290736089,-0.1455307322804608,0.16015553301289392,0.30568626529335474,0.038018276902418595,-0.045765227289234725,-0.030301726515602312,0.004392025220111432,0.07689052884718095,0.08480527924315255,0.08648277932707718,0.07249850362706951,0.03786575189440757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
B,0.005615126028485168,0.00012165960425678019,0.0018452750926985988,0.028227776412603992,0.026382501319905393,0.005627275281910471,0.005291775265125547,0.0054290252719921064,0.005520525276569813,0.005703525285725226,0.005795025290302933,0.005810275291065883,0.00018300000915541254,9.15000045777067e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.790510775092273e-07,False,False,False
C,0.008647299226198097,0.00012209069222384939,0.004895275245288818,0.0310947765560388,0.02619950131074998,0.008662025433737739,0.008326525416952814,0.008448525423056423,0.00854002542763413,0.008738275437552494,0.008829775442130202,0.00884502544289315,0.00019825000991836525,9.150000457770757e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.790510775092273e-07,False,False,False
D,0.00849133169852203,0.00012224821761599558,0.004727525236896356,0.030942276548409288,0.02621475131151293,0.008509525426108227,0.008174025409323302,0.008296025415426914,0.008387525420004618,0.008585775429922983,0.008662025433737739,0.00869252543526364,0.00019825000991836525,9.150000457770757e-05,0,0,0.0,0.0,0.0,0.0,0.0,2.790510775092273e-07,False,False,False
MK,8.000336349565497e-06,1.0374523103522594e-07,8e-06,3.9999999999999996e-05,3.2e-05,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,41994.5546875,0.9999894425670766,31690.748046875,0.0,0.0,False,False,False
