channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp1,4.4350447882566105e-06,1.9516765193254995e-05,-0.000396,0.000552625,0.0009486249999999999,4.749999999999999e-06,-5.7249999999999996e-05,-1.6875e-05,-1.375e-06,1.0875e-05,2.4874999999999998e-05,5.6374999999999995e-05,1.225e-05,6.125000000000001e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.012881647514698022,False,False,False
EEG Cp5,5.511792135722869e-06,3.4666118917641206e-05,-0.0006472499999999999,0.000955625,0.001602875,6.625e-06,-0.000103625,-3.875e-05,-6.125e-06,1.925e-05,4.5499999999999995e-05,9.2875e-05,2.5375e-05,1.275e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.008433199158204169,False,False,False
EEG F9,7.230465905389832e-06,5.185043372885346e-05,-0.00073,0.0008228749999999999,0.001552875,7.375e-06,-0.000150875,-7.025e-05,-1.5625e-05,3.175e-05,8.3625e-05,0.000145625,4.7375e-05,2.3625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0021727602218065208,False,False,False
EEG Fz,7.047916283905671e-06,2.09060607695181e-05,-0.000452875,0.00020162499999999998,0.0006544999999999999,7.499999999999999e-06,-5.6625e-05,-2.1374999999999998e-05,0.0,1.4625e-05,3.7749999999999996e-05,6.275e-05,1.4625e-05,7.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.006204903794762159,False,False,False
EEG Cz,6.487855419686999e-06,2.682425443876319e-05,-0.000493875,0.001215,0.0017088749999999999,7.499999999999999e-06,-5.7749999999999994e-05,-1.1625e-05,2e-06,1.2875e-05,2.3e-05,4.0875e-05,1.0875e-05,5.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.013769374665954036,False,False,False
EEG Pz,5.182540617901527e-06,2.446281007218436e-05,-0.000434625,0.0017135,0.002148125,5.75e-06,-4.925e-05,-1.4999999999999999e-05,0.0,1.1125e-05,2.3624999999999998e-05,4.7375e-05,1.1125e-05,5.624999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.010364193613041155,False,False,False
EEG F4,5.712334281884689e-06,2.8007389900082725e-05,-0.000520125,0.00050325,0.001023375,5.5e-06,-8.2625e-05,-2.8e-05,-3.5e-06,1.4625e-05,4.2625e-05,9.2e-05,1.8125e-05,9.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.012705020710849812,False,False,False
EEG C4,5.5043624054232345e-06,2.1107717997847287e-05,-0.000485125,0.000491625,0.00097675,6e-06,-6.775e-05,-1.45e-05,7.5e-07,1.1249999999999999e-05,2.4375e-05,6.7375e-05,1.05e-05,5.2500000000000006e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.022722850414216997,False,False,False
EEG P4,6.639625524034602e-06,2.0389300785220547e-05,-0.000403375,0.00039125,0.000794625,6.874999999999999e-06,-4.4625e-05,-1.7375e-05,-2.5e-07,1.3375e-05,2.9375e-05,6.5375e-05,1.3624999999999999e-05,6.75e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.010313877939604489,False,False,False
EEG O2,6.906810831857961e-06,0.00012388922924368113,-0.0008996249999999999,0.0038903749999999997,0.00479,6.2499999999999995e-06,-0.00023774999999999998,-7.25e-05,-1.0749999999999999e-05,2.1249999999999998e-05,6.0249999999999994e-05,0.00026175,3.2e-05,1.5875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.02709947888829503,False,False,False
EEG F8,8.949786497653338e-06,5.583930313070978e-05,-0.0011895,0.00104075,0.00223025,9.499999999999999e-06,-0.00016075,-7.099999999999999e-05,-1.2625e-05,3.175e-05,8.7375e-05,0.00016625,4.4375e-05,2.225e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004978537546766435,False,False,False
EEG T4,8.320753727744187e-06,4.271681088991328e-05,-0.001145625,0.0009266249999999999,0.00207225,1.05e-05,-0.00014262499999999998,-4.300624999999854e-05,-3e-06,2.35e-05,5.375e-05,0.0001135,2.65e-05,1.325e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.013955396512560128,False,False,False
EEG T6,7.65830099002873e-06,3.328648403476292e-05,-0.00047062499999999996,0.0012218749999999999,0.0016924999999999998,9.125e-06,-9.274999999999999e-05,-3.7e-05,-3.7499999999999997e-06,2.1249999999999998e-05,4.7e-05,8.3375e-05,2.4999999999999998e-05,1.2499999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006244989310529129,False,False,False
EEG Fc2,7.914933342171632e-06,1.878497761195844e-05,-0.00045837499999999996,0.0005426249999999999,0.001001,8.874999999999999e-06,-4.125e-05,-8.75e-06,4.1249999999999995e-06,1.35e-05,2.4999999999999998e-05,3.9374999999999995e-05,9.375000000000001e-06,4.749999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.011616657202031,False,False,False
EEG Fc6,6.388216241523584e-06,4.197667712014782e-05,-0.000967,0.000753125,0.0017201249999999999,8.874999999999999e-06,-0.000146,-5.05e-05,-4.25e-06,2.0875e-05,5.2249999999999996e-05,0.000127875,2.5125e-05,1.2499999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0171488759353287,False,False,False
EEG Cp2,6.1372096931787805e-06,1.671887002854421e-05,-0.00042037499999999996,0.001281375,0.00170175,6.125e-06,-2.95e-05,-7.25e-06,1.75e-06,1.05e-05,1.9125e-05,3.7375e-05,8.75e-06,4.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.011042933257616247,False,False,False
EEG Cp6,7.904807599963244e-07,4.7398363605100634e-05,-0.000667875,0.00175075,0.0024186249999999998,1.25e-07,-0.0001225,-3.925e-05,-1.0624999999999999e-05,1.05e-05,3.6125e-05,0.00012925,2.1125e-05,1.05e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.02026594234366649,False,False,False
EEG F10,4.2047375807973664e-06,6.374862558630078e-05,-0.00099825,0.002521625,0.003519875,6e-06,-0.00018162499999999998,-7.6375e-05,-1.5875e-05,2.6875e-05,7.5e-05,0.00014475,4.2749999999999996e-05,2.1374999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006838964791555318,False,False,False
EKG EKG,0.014559325520781352,0.0015532400313707205,0.006847275342946558,0.027739776388189558,0.020892501045242998,0.014624775732051617,0.011086775555046962,0.012291525615320098,0.013465775674067334,0.015692275785458194,0.016302275815976236,0.018833775942626117,0.0022265001113908594,0.0010980000549324805,0,0,0.0,0.0,0.0,0.0,0.0,1.6702298236237307e-06,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9354.998046875,1.0,9354.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9354.998046875,1.0,9354.998046875,0.0,0.0,True,False,False
1,1.1951751888403613e-05,5.417197257695266e-05,-0.0028847499999999997,0.0018265,0.00471125,1.275e-05,-0.00012974999999999998,-6.1e-05,-7.375e-06,3.15e-05,7.625e-05,0.00015874999999999998,3.8874999999999996e-05,1.9375000000000003e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005483990847140566,False,False,False
2,1.0378766577031002e-05,0.00023058286857750594,-0.004095875,0.003987375,0.00808325,-5.2125e-05,-0.000261875,-0.00015525,-9.2e-05,2.6875e-05,0.000337375,0.0012478749999999999,0.000118875,5.075e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.03064057489310529,False,False,False
EEG FP2,7.591788471656194e-06,7.271752703340577e-05,-0.0006915,0.0008885,0.0015799999999999998,4.1249999999999995e-06,-0.0001895,-9.4e-05,-1.9375e-05,2.4625e-05,0.000140875,0.000252875,4.4e-05,2.2e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.01154629877071085,False,False,False
EEG P9,7.5525013518422595e-06,0.0006588015178468287,-0.004096,0.004095875,0.008191875,3.875e-06,-0.0015019999999999999,-0.001068,-0.000444625,0.00047187499999999996,0.001081125,0.0014969999999999998,0.0009165,0.0004585,0,0,0.0,2.005859375,0.00021441579837315405,2.005859375,0.0,0.0,False,False,False
EEG P10,5.758580335966731e-06,0.0006610935956351773,-0.004096,0.004095375,0.008191375,2.125e-06,-0.0015099999999999998,-0.001073375,-0.00044862499999999997,0.000472375,0.001082375,0.00149975,0.0009209999999999999,0.00046075,0,0,0.0,2.046875,0.00021880015257552625,2.046875,0.0,0.0,False,False,False
B,0.006030243141586745,0.00014225014885104953,0.0037972751903563393,0.00728952536507214,0.0034922501747158005,0.0060542753032731015,0.005734025287251128,0.005779775289539981,0.00590177529564359,0.006161025308613759,0.006222025311665563,0.006237275312428514,0.00025925001297016914,0.00012200000610360865,0,0,0.0,0.0,0.0,0.0,0.0,6.263361838588989e-07,False,False,False
C,0.002417400058740347,0.00014288997458200876,0.00032027501640348926,0.003599025180437975,0.0032787501640344856,0.0024400251224536915,0.0021197751064317184,0.002165525108720572,0.0022875251148241804,0.002546775127794349,0.002607775130846154,0.002623025131609105,0.0002592500129701687,0.00012200000610360865,0,0,0.0,0.0,0.0,0.0,0.0,2.0877872795296634e-07,False,False,False
D,0.0048276433691182745,0.0001418426399026529,0.002150275107957621,0.006298275315480318,0.004148000207522698,0.004849525242999964,0.004529275226977992,0.004575025229266844,0.004697025235370454,0.004956275248340623,0.005017275251392427,0.0050325252521553785,0.00025925001297016914,0.00012200000610360865,0,0,0.0,0.0,0.0,0.0,0.0,8.351149118118653e-07,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9354.998046875,1.0,9354.998046875,0.0,0.0,True,False,False
61,5.181518802612238e-06,0.0006597526107813356,-0.004096,0.004095875,0.008191875,1.625e-06,-0.001506,-0.00107125,-0.00044974999999999995,0.000472375,0.00107925,0.0014935,0.000922125,0.00046124999999999996,0,0,0.0,2.025390625,0.00021650358608856938,2.025390625,0.0,0.0,False,False,False
62,4.956748198239572e-06,0.0006616143617670574,-0.004096,0.0040957499999999996,0.00819175,1.2499999999999999e-06,-0.001512125,-0.001076,-0.00044812499999999996,0.000470375,0.001083375,0.001501,0.0009184999999999999,0.0004595,0,0,0.0,2.052734375,0.00021942648889015085,2.052734375,0.0,0.0,False,True,False
63,6.238406282360702e-06,0.0006605832539298642,-0.004096,0.0040956249999999994,0.008191625,2.625e-06,-0.001506375,-0.0010713749999999998,-0.00044925,0.00047387499999999996,0.00108175,0.0014976249999999998,0.0009231249999999999,0.00046187499999999994,0,0,0.0,2.044921875,0.00021859137380398472,2.044921875,0.0,0.0,False,False,False
64,5.648191010614313e-06,0.0006667950785405638,-0.004096,0.0040957499999999996,0.00819175,1.75e-06,-0.0015263012499999993,-0.0010861249999999999,-0.00044675,0.00047062499999999996,0.0010943749999999999,0.001516875,0.000917375,0.000459,0,0,0.0,3.181640625,0.00034010061884115673,2.10546875,0.0,0.0,False,True,False
MK,8.000000000000106e-06,1.0672615135404184e-19,8e-06,8e-06,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,9354.998046875,1.0,9354.998046875,0.0,0.0,False,False,False
