channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp1,2.1645663491676357e-06,4.718771954559693e-05,-0.004095875,0.003379625,0.0074754999999999995,0.0,-0.00010174999999999999,-5.1875e-05,0.0,0.0,6.2e-05,0.00010949999999999999,0.0,0.0,0,0,0.0,3705.990234375,0.6154087406750576,1345.998046875,0.0,0.0,False,False,False
EEG Cp5,1.510824121774847e-06,1.5063432351137105e-05,-0.000296125,0.00047837499999999996,0.0007745,0.0,-3.9625e-05,-1.45e-05,0.0,0.0,2.1875e-05,4.9375e-05,0.0,0.0,0,0,0.0,3705.990234375,0.6154087406750576,1345.998046875,0.0,0.0,False,False,False
EEG F9,8.257155404143144e-07,1.7950316280529452e-05,-0.00040774999999999996,0.000474875,0.000882625,0.0,-5.5249999999999994e-05,-1.9375e-05,0.0,0.0,2.3749999999999998e-05,6.149999999999999e-05,0.0,0.0,0,0,0.0,3705.990234375,0.6154087406750576,1345.998046875,0.0,0.0,False,False,False
EEG Fz,1.4451044818088885e-06,1.4488083609732582e-05,-0.00036612499999999997,0.00048975,0.0008558749999999999,0.0,-3.0124999999999997e-05,-9.25e-06,0.0,0.0,1.525e-05,3.6125e-05,0.0,0.0,0,0,0.0,3705.990234375,0.6154087406750576,1345.998046875,0.0,0.0,False,False,False
EEG Cz,2.9145075235205277e-06,2.1627065010014568e-05,-0.000481375,0.00045474999999999997,0.0009361249999999999,0.0,-6.129624999999987e-05,-7.499999999999999e-06,0.0,5.125e-06,2.3749999999999998e-05,5.9625e-05,5.125e-06,0.0,0,0,0.0,3705.490234375,0.6153257117540736,1345.998046875,0.0,0.0,False,False,False
EEG Pz,2.341847105859244e-06,0.00013218513077766801,-0.004096,0.004079375,0.008175374999999999,0.0,-0.00019612499999999998,-0.0001085,0.0,0.0,0.0001165,0.000228125,0.0,0.0,0,0,0.0,3706.08984375,0.6154252815929099,1345.998046875,0.0,0.0,False,False,False
EEG F4,1.659706645295375e-06,1.9206806388028063e-05,-0.0003605,0.00043224999999999996,0.0007927499999999999,0.0,-4.6124999999999996e-05,-1.3124999999999999e-05,0.0,0.0,2.0124999999999998e-05,6.0125e-05,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
EEG C4,1.3234252726980243e-06,1.791761843922839e-05,-0.000332375,0.00046287499999999996,0.00079525,0.0,-3.8874999999999996e-05,-1.3749999999999999e-05,0.0,0.0,1.925e-05,5.5625e-05,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
EEG P4,1.5074230993518558e-06,1.5039264120654236e-05,-0.000296375,0.00049275,0.000789125,0.0,-3.975e-05,-1.45e-05,0.0,0.0,2.1374999999999998e-05,4.675e-05,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
EEG O2,2.4663526217670622e-06,4.301169564682954e-05,-0.000668375,0.0014925,0.002160875,0.0,-7e-05,-2.1249999999999998e-05,0.0,0.0,3.0375e-05,0.00010267125000001397,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
EEG F8,2.146172205818251e-06,3.2510265610242356e-05,-0.00043749999999999995,0.000551125,0.000988625,0.0,-8.25e-05,-2.0625e-05,0.0,0.0,2.9e-05,0.00010662499999999999,0.0,0.0,0,0,0.0,3704.490234375,0.6151596539121055,1345.498046875,0.0,0.0,False,False,False
EEG T4,2.772140822193623e-06,3.174796580308318e-05,-0.000361,0.000650375,0.0010113750000000001,0.0,-7.975e-05,-1.3875e-05,0.0,1.375e-06,2.7125e-05,6.437499999999999e-05,1.375e-06,0.0,0,0,0.0,3703.990234375,0.6150766249911214,1344.998046875,0.0,0.0,False,False,False
EEG T6,2.973440118977811e-06,2.1450021182658942e-05,-0.000392875,0.000491875,0.00088475,0.0,-5.3624999999999996e-05,-1.55e-05,0.0,2.5e-07,2.95e-05,7.7875e-05,2.5e-07,0.0,0,0,0.0,3703.990234375,0.6150766249911214,1344.998046875,0.0,0.0,False,False,False
EEG Fc2,1.953753270884361e-06,9.973502690091316e-06,-0.000307,0.00047149999999999997,0.0007784999999999999,0.0,-2.2e-05,-3.875e-06,0.0,2.3749999999999997e-06,1.3749999999999999e-05,2.9999999999999997e-05,2.3749999999999997e-06,0.0,0,0,0.0,3703.990234375,0.6150766249911214,1344.998046875,0.0,0.0,False,False,False
EEG Fc6,3.6298754744971532e-06,3.598371678376612e-05,-0.0016561249999999998,0.001870625,0.0035267499999999995,0.0,-0.00012299999999999998,-9.375e-06,0.0,5.875e-06,3.2375e-05,6.6875e-05,5.875e-06,0.0,0,0,0.0,3703.490234375,0.6149935960701374,1344.998046875,0.0,0.0,False,False,False
EEG Cp2,2.2843269745957535e-06,2.2824737338900782e-05,-0.00051475,0.000566125,0.001080875,0.0,-3.9999999999999996e-05,-8.375e-06,0.0,1.8749999999999998e-06,2.2499999999999998e-05,5.875e-05,1.8749999999999998e-06,0.0,0,0,0.0,3702.990234375,0.6149105671491534,1344.998046875,0.0,0.0,False,False,False
EEG Cp6,3.0399848585784414e-06,9.14864048467021e-05,-0.004096,0.00407675,0.00817275,0.0,-0.000332,-2.9125e-05,0.0,1.75e-06,5.2749999999999995e-05,0.000175,1.75e-06,0.0,0,0,0.0,3703.490234375,0.6149935960701374,1344.998046875,0.0,0.0,False,False,False
EEG F10,1.205326076521505e-06,2.1261721625663842e-05,-0.00058,0.00037925,0.00095925,0.0,-6.3625e-05,-2.1e-05,0.0,0.0,2.5875e-05,7.374999999999999e-05,0.0,0.0,0,0,0.0,3703.990234375,0.6150766249911214,1344.998046875,0.0,0.0,False,False,False
EKG EKG,0.05634687685672571,0.07162337460041207,2.5000381516292692e-08,0.18069728404058905,0.18069725904020753,2.5000381516292692e-08,2.5000381516292692e-08,2.5000381516292692e-08,2.5000381516292692e-08,0.14394478220187693,0.15927103296864276,0.16232103312123297,0.1439447572014954,0.0,0,0,0.0,3703.990234375,0.6150766249911214,1344.998046875,0.0,0.0,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6021.998046875,1.0,6021.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6021.998046875,1.0,6021.998046875,0.0,0.0,True,False,False
1,1.6113193275048772e-06,0.00010683209233332886,-0.0013001249999999998,0.00407975,0.005379875,0.0,-0.000395625,-6.987499999999999e-05,0.0,0.0,7.8125e-05,0.00023962499999999998,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
2,4.472879187445512e-06,0.0002405401499404043,-0.003629,0.003858875,0.007487875,0.0,-0.0010885,-0.00015625,0.0,0.0,0.000264125,0.000684125,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,True,False
EEG FP2,1.8521032418891153e-06,7.219681468517e-05,-0.001451,0.0036969999999999998,0.005148,0.0,-0.000113,-2.7e-05,0.0,0.0,2.7624999999999997e-05,0.000120375,0.0,0.0,0,0,0.0,3704.490234375,0.6151596539121055,1345.998046875,0.0,0.0,False,False,False
EEG P9,2.5408256072136536e-06,0.00019629015833227994,-0.002897125,0.0039835,0.006880625,0.0,-0.0005455,-0.000385625,0.0,0.0,0.000399,0.000571,0.0,0.0,0,0,0.0,3704.955078125,0.6152368448620829,1345.998046875,0.0,0.0,False,False,False
EEG P10,1.9090410762750136e-06,0.0002004022291830936,-0.0029727499999999997,0.0040265,0.006999249999999999,0.0,-0.0005582499999999999,-0.00039587499999999996,0.0,0.0,0.0004055,0.0005803749999999999,0.0,0.0,0,0,0.0,3704.990234375,0.6152426828330895,1345.998046875,0.0,0.0,False,False,False
MK,3.0780471604118172e-06,3.892300471645941e-06,0.0,8e-06,8e-06,0.0,0.0,0.0,0.0,8e-06,8e-06,8e-06,8e-06,0.0,0,0,0.0,6021.978515625,0.9999967566827741,1483.998046875,0.0,0.0,False,False,False
