channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Fz,4.538878131297131e-06,7.691770343616226e-06,-0.00020725,8.525e-05,0.0002925,4.625e-06,-1.7375e-05,-7e-06,5e-07,8.874999999999999e-06,1.6125e-05,2.4e-05,8.374999999999999e-06,4.1249999999999995e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0008265486869474779,False,False,False
EEG Cz,6.213721160174534e-06,9.050354562169797e-05,-0.004096,0.004095375,0.008191375,5.6249999999999995e-06,-4.5875e-05,-2.8375e-05,-5.875e-06,1.7624999999999998e-05,4.0625e-05,6.075e-05,2.35e-05,1.175e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007584381500260011,False,False,False
EEG Pz,5.886789287977764e-06,3.194404608696054e-05,-0.00062075,0.001175125,0.001795875,5.374999999999999e-06,-4.45e-05,-2.1374999999999998e-05,-4.5e-06,1.5125e-05,3.2375e-05,5.6875e-05,1.9625e-05,9.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005354386050442018,False,False,False
EEG F4,6.280297254858941e-06,1.254262772660043e-05,-0.0001895,0.000270875,0.000460375,6.625e-06,-2.8624999999999998e-05,-1.2625e-05,-2.5e-07,1.325e-05,2.425e-05,3.7e-05,1.35e-05,6.75e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.001076808697347894,False,False,False
EEG C4,5.304605383434084e-06,1.2024560874230673e-05,-0.00016125,0.00036899999999999997,0.0005302499999999999,5.125e-06,-2.3624999999999998e-05,-1.2e-05,-1.125e-06,1.15e-05,2.2e-05,3.7125e-05,1.2625e-05,6.25e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0015342644955798233,False,False,False
EEG P4,6.424241450126753e-06,3.720565730833365e-05,-0.002366625,0.00187175,0.004238375,5.75e-06,-4.5625e-05,-2.1125e-05,-4.1249999999999995e-06,1.6e-05,3.45e-05,6.212499999999999e-05,2.0124999999999998e-05,1.0124999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0052310842433697345,False,False,False
EEG O2,6.834474002006947e-06,2.2808227805161225e-05,-0.000515875,0.00030849999999999996,0.0008243749999999999,6.75e-06,-4.9124999999999995e-05,-2.45e-05,-4.625e-06,1.8125e-05,3.825e-05,6.3125e-05,2.275e-05,1.1374999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.002612088858554342,False,False,False
EEG F8,8.516729053927788e-06,3.566571019173411e-05,-0.00064575,0.002099375,0.002745125,8.375e-06,-4.8874999999999995e-05,-2.2624999999999998e-05,-2.625e-06,1.925e-05,3.8125e-05,6.0375e-05,2.1875e-05,1.1e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.003372619279771191,False,False,False
EEG T4,8.236301082902696e-06,1.7440062225276014e-05,-0.00071075,0.000261,0.00097175,8.249999999999999e-06,-3.6624999999999996e-05,-1.75e-05,-1.2499999999999999e-06,1.7875e-05,3.4124999999999996e-05,5.2749999999999995e-05,1.9125e-05,9.499999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0010233846853874155,False,False,False
EEG T6,8.456724112714505e-06,3.8776925634468416e-05,-0.0021822499999999997,0.00055775,0.00274,8.249999999999999e-06,-5.2499999999999995e-05,-2.4625e-05,-3.625e-06,2.0625e-05,4.45e-05,8.4625e-05,2.425e-05,1.2125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005068577743109724,False,False,False
EEG Fc2,7.516985763414911e-06,1.6641490511511974e-05,-0.001642875,0.001485625,0.0031285,7.1249999999999995e-06,-1.725e-05,-7.1249999999999995e-06,1.5e-06,1.325e-05,2.3e-05,3.45e-05,1.1750000000000001e-05,5.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0033494621034841393,False,False,False
EEG Fc6,8.93552910085153e-06,2.0940479464003496e-05,-0.0005263749999999999,0.001501,0.0020273749999999997,8.75e-06,-3.0875e-05,-1.4999999999999999e-05,-1.25e-07,1.7624999999999998e-05,3.175e-05,4.8375e-05,1.7749999999999998e-05,8.874999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.002342734334373375,False,False,False
EEG Cp2,4.927985625284387e-06,5.373290313136059e-05,-0.002279875,0.003499875,0.00577975,4.5e-06,-2.9874999999999998e-05,-1.4249999999999999e-05,-2.3749999999999997e-06,1.1625e-05,2.4375e-05,4.0875e-05,1.4e-05,7e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004352939742589703,False,False,False
EEG Cp6,6.714461301108299e-06,2.3720958801552805e-05,-0.00075775,0.00071625,0.001474,5.875e-06,-4.575e-05,-2.325e-05,-4.9999999999999996e-06,1.6875e-05,3.75e-05,7.3125e-05,2.1875e-05,1.0875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0030191676417056683,False,False,False
EEG F10,3.056251345756953e-06,1.8853390099230117e-05,-0.00047825,0.00024775,0.000726,3.25e-06,-4.6624999999999995e-05,-2.6124999999999998e-05,-7.25e-06,1.35e-05,3.1375e-05,5.2749999999999995e-05,2.075e-05,1.0375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.000563288156526261,False,False,False
EKG EKG,0.02114163626776141,0.005031911062141939,-0.0017232250858319575,0.04099202705119406,0.04271525213702602,0.021304276066224197,0.011285025564965327,0.012505025626001415,0.01776627588921954,0.024705026236362292,0.02850227642633711,0.02888352644541089,0.0069387503471427525,0.0034922501747157997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9614.998046875,1.0,9614.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9614.998046875,1.0,9614.998046875,0.0,0.0,True,False,False
1,9.71429036458334e-06,0.00015781045952376497,-0.0019855,0.004080625,0.006066125,1.8625e-05,-0.00043149999999999997,-0.00015725,-4e-06,4.075e-05,7.774999999999999e-05,0.00021275,4.4750000000000004e-05,2.2375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.04504314547581903,False,False,False
2,4.521504129696442e-06,0.00028514561912545907,-0.00258825,0.00409,0.00667825,1.8749999999999998e-06,-0.00126725,-0.00026237499999999997,-4.5875e-05,0.000103,0.000271875,0.000351125,0.000148875,6.375e-05,0,0,0.0,1.052734375,0.00010948877679097942,1.052734375,0.0,0.033025789781591264,False,True,False
EEG FP2,4.492106297533157e-06,2.059893932079638e-05,-0.00050775,0.001319125,0.001826875,4.5e-06,-3.5125e-05,-1.7125e-05,-3.25e-06,1.2125e-05,2.5625e-05,4.2e-05,1.5375e-05,7.625e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.002300279511180447,False,False,False
EEG P9,9.51084101176547e-06,0.0001854683622794264,-0.0033162499999999998,0.004095875,0.0074121249999999994,1.1e-05,-0.00027012499999999997,-0.00022487499999999998,-0.00014324999999999999,0.0001615,0.000242375,0.000286,0.00030475,0.000152375,0,0,0.0,1.544921875,0.00016067833477117759,1.544921875,0.0,0.0006813085023400936,False,False,False
EEG P10,8.918691066002012e-06,0.00019435220898962228,-0.004096,0.004093874999999999,0.008189875,1.05e-05,-0.000285125,-0.00023837499999999998,-0.00015387499999999999,0.000170875,0.0002545,0.000299625,0.00032474999999999995,0.00016237499999999998,0,0,0.0,1.6015625,0.00016656919660223214,1.6015625,0.0,0.0006447445397815912,False,False,False
MK,8.000000000000106e-06,1.0672615135404184e-19,8e-06,8e-06,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,9614.998046875,1.0,9614.998046875,0.0,0.0,False,False,False
