channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Cp1,6.187471694649561e-07,9.52879890961996e-09,0.015400149495406525,9.637735176863686e-10,0.0015576208914535549,2.4107670461713497e-10,0.0003896206989126094,2.5146803761369526e-10,0.00040641484926895916,7.559628845373676e-11,0.0001221763786315281,0.009724890210628197,0.8519536889743838,0.8516338251658178,8.494654822861964e-06
EEG Cp5,6.252455014308654e-07,9.559777464702284e-09,0.015289638138658926,9.595848496188778e-10,0.0015347329127884672,2.4148428535477357e-10,0.00038622314723119197,2.500995949404085e-10,0.0004000022301129063,7.498496942917151e-11,0.00011992884276267399,0.009922699510192177,0.8479416532951929,0.8476265033086878,8.374959013542578e-06
EEG F9,6.172563021379018e-07,9.719352718054667e-09,0.01574605667757647,9.684147964231871e-10,0.0015689022421788619,2.4214737811647614e-10,0.00039229632371153624,2.5236815564106635e-10,0.0004088547249610495,7.680866611820338e-11,0.00012443561264935206,0.010441649225046446,0.8522189533974611,0.8518937889757207,8.708393931563698e-06
EEG Fz,1.4309154248543476e-10,7.709243074665106e-11,0.5387630142745737,7.182990510617759e-12,0.050198567894737124,3.831338489681923e-12,0.0267754363614601,3.39899967287971e-12,0.023754022172384457,1.6428091574519375e-12,0.01148082639209203,0.28579428100902166,0.04616274414438648,0.006366844138592969,0.0011460429066015745
EEG Cz,3.4853618270185935e-11,8.86442408706137e-12,0.2543329653278515,1.8637070577313262e-12,0.05347241262826236,1.4657348119600433e-12,0.04205402149635192,2.4842921682256183e-12,0.07127788423478264,1.2723923873039456e-12,0.036506751678988814,0.24757678752494125,0.16863885370791168,0.02643607978232211,0.004105212206308874
EEG Pz,1.2875164453581228e-10,4.871969547498455e-11,0.3784005684015412,7.511121267394839e-12,0.058338060802832076,5.412167662147023e-12,0.042035716760430414,3.767574355036404e-12,0.029262339666569874,1.6412640801468149e-12,0.01274751935063864,0.3816674827614376,0.05828407460983224,0.012539567782327466,0.001335860484545363
EEG F4,2.3180932537040754e-10,9.666912471634034e-11,0.41701999935452544,9.696582583982212e-12,0.041829993545290156,4.9786086558366534e-12,0.021477171584367225,6.726799947104483e-12,0.029018677037068057,4.0378402763524365e-12,0.01741879999823295,0.34825260957120285,0.0785285063796852,0.004841909966059901,0.0023442444600983246
EEG C4,1.359469205231558e-10,3.60352457302749e-11,0.2650684957894065,6.144219506768336e-12,0.045195724059978196,3.993479226326255e-12,0.029375282727688173,5.285222505256318e-12,0.038877103540981554,2.9612657610824882e-12,0.021782514452602823,0.3652567889451478,0.11275192328206524,0.021763429777378464,0.002895127876028415
EEG P4,2.1557883234771428e-10,5.744093051036553e-11,0.26644977099475675,1.2363994232937739e-11,0.0573525429110565,7.001576624518882e-12,0.032478033897251124,5.5858649763635525e-12,0.025911008588050635,2.5666944066740615e-12,0.01190605950835727,0.40175165709273064,0.04959486181125967,0.005384438445202967,0.0013277463403074052
EEG O2,2.716658334958294e-10,1.0519965771330796e-10,0.3872391914713227,2.6312368093821304e-11,0.09685563972189845,1.4076463524474994e-11,0.051815362069411994,7.356797617877364e-12,0.02708031968249075,2.3100932223008957e-12,0.008503436713311835,0.3001242803291019,0.032193409876703966,0.003938361216486042,0.0008199248451087962
EEG F8,8.421495510751934e-10,3.526792064961228e-10,0.4187845330391121,2.2351159451578892e-11,0.026540606027804215,7.267465273284497e-12,0.008629661161733021,9.08871277402238e-12,0.010792278832683093,5.532791069622116e-12,0.00656984387459242,0.44220312893389757,0.03187159026472481,0.0013855010149266737,0.0010382696635698762
EEG T4,3.0880281861172707e-10,1.0093656086139055e-10,0.32686411774078733,1.9662117357506162e-11,0.06367207866139431,7.585294921105941e-12,0.024563554682586315,9.294809044788248e-12,0.03009949548574253,6.062140327458859e-12,0.019631104258413797,0.3542369783672504,0.08720473124472015,0.0055389663261901645,0.0026510259258895816
EEG T6,2.5979356257172446e-10,9.975014523940285e-11,0.3839592646252102,2.8000190997676092e-11,0.1077786174549484,1.127533746445731e-11,0.04340114263356463,8.218252002192874e-12,0.031633778454090676,4.1900319209577965e-12,0.01612831310937892,0.2570076942666325,0.08041809197517873,0.01617435730632594,0.0019294614556497815
EEG Fc2,6.206425564891928e-07,9.61771932349657e-09,0.015496390350512554,9.689355980937114e-10,0.0015611813723743313,2.422057608234375e-10,0.00039025000508107274,2.523868603274023e-10,0.0004066541323802972,7.583273233748854e-11,0.00012218422914221967,0.00989426103037315,0.8516617682928931,0.8513420901326192,8.338331733613981e-06
EEG Fc6,6.23467281404212e-07,9.555200467676834e-09,0.015325905228187778,9.60021188268481e-10,0.0015398100540356522,2.411687415601141e-10,0.000386818600996894,2.505689869065388e-10,0.00040189596852972245,7.542091491016732e-11,0.00012097012491224819,0.009778584610392263,0.8494229174563335,0.8491042939611734,8.363098537953236e-06
EEG Cp2,6.234622760668943e-07,9.68595494830776e-09,0.015535751432166052,9.684812184182843e-10,0.0015533918499896074,2.425483435627989e-10,0.00038903451399323265,2.521126202419787e-10,0.0004043751000179654,7.604276289658418e-11,0.00012196850686187335,0.010189842992936932,0.8502940108819924,0.8499752286250167,8.361068155116516e-06
EEG Cp6,6.32034508907147e-07,9.564460091263811e-09,0.015132813092439766,9.626781710869039e-10,0.0015231417865955992,2.414246018698758e-10,0.00038198009518075827,2.520609211227179e-10,0.0003988087953592238,7.601140815613239e-11,0.00012026464866224469,0.009740088448569677,0.8454658561091006,0.8451508601188559,8.381385052690538e-06
EEG F10,6.261056431053201e-07,9.734185700033853e-09,0.015547193684048013,9.676958528457364e-10,0.0015455791901925978,2.4284467528506164e-10,0.00038786533544182036,2.52101767547881e-10,0.00040265052762904706,7.539154453508668e-11,0.00012041345636363274,0.010397954083230297,0.8491361093419644,0.8488193343590297,8.406389614185746e-06
EKG EKG,2.8198033386545954e-07,6.174119583312274e-08,0.21895568030138277,5.471828214787112e-09,0.01940499941885263,5.811343637713454e-09,0.02060903878667724,6.369804316837291e-09,0.022589533920746748,2.2515056749556371e-10,0.0007984619509067932,0.43206396753993875,0.05725776685814224,0.05546606786326559,3.131614796563723e-05
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,1.0458356001847012e-06,3.851220206106581e-07,0.3682433649635211,1.732174519058727e-08,0.016562588983897793,4.337763536799521e-09,0.0041476533558749045,3.6729453076939634e-09,0.003511971964853078,9.781196591127376e-10,0.000935251830153798,0.4398643211419666,0.05972688861204004,0.05573559989600432,0.00010764577396506027
2,7.429622990559653e-08,3.968960587621248e-08,0.5342075355188752,6.7414515740618856e-09,0.09073746517996696,9.730467606085156e-09,0.1309685244924142,1.2857602913156826e-08,0.1730586185798951,2.8321967838552755e-10,0.0038120329759046548,0.027127975125491362,0.01311554888106808,0.004794602504322653,0.00015225773443179036
EEG FP2,1.4953625231467373e-09,8.225760878256794e-10,0.5500847286815155,4.551154794326756e-11,0.030435126759427014,8.044953559998829e-12,0.005379935256816244,6.595842449006754e-12,0.004410865156047191,3.4963596901767715e-12,0.002338135158569625,0.37759382587141477,0.010272979737280195,0.0008397844596289618,0.00029113238386260977
EEG P9,6.314027909202866e-07,9.640959085216061e-09,0.015269110659400321,9.654778812932296e-10,0.0015290997999644878,2.409217660014483e-10,0.0003815658870469963,2.501626553755663e-10,0.00039620137727130957,7.490737937954077e-11,0.00011863644009295753,0.010002244750389477,0.845906104953251,0.8455922486660639,8.314543001627873e-06
EEG P10,6.265128634682373e-07,9.659742864744806e-09,0.015418267409978776,9.677982548165281e-10,0.0015447380433005159,2.4260005623785144e-10,0.0003872227856501955,2.5152213856199923e-10,0.0004014636462045297,7.541430913161983e-11,0.00012037152551687896,0.010129419173229882,0.8496049721077921,0.8492894063755791,8.37244798709784e-06
B,1.4843692895973203e-10,2.2067575217452684e-11,0.14866634180662128,3.9896416517329035e-12,0.026877689262994747,3.4042204081812836e-12,0.02293378360788359,6.9961535151679546e-12,0.04713216289368174,4.103711252792503e-12,0.027646161110661063,0.24494030156620644,0.2344186964437199,0.1311804188818997,0.002914134374921229
C,1.4981766281113813e-10,2.3683146717028085e-11,0.158079803626915,4.028756920801949e-12,0.026891067750006527,3.5858726556167065e-12,0.023934912535226897,7.080840988691552e-12,0.04726305867965476,4.198538799992935e-12,0.028024324510292627,0.25258831063168435,0.21711711419671625,0.11344603700526958,0.0029893754520771048
D,1.5141459875040833e-10,2.1422620113157392e-11,0.1414831878164563,4.248924115917596e-12,0.028061522145044402,3.8755643915874155e-12,0.025595711533574723,7.566477254462972e-12,0.04997191365236549,4.26348058669458e-12,0.028157658652997505,0.2254700415463199,0.25377631138485024,0.1508039656233573,0.002893741549934336
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,6.240500902193569e-07,9.751896019399827e-09,0.015626784087110678,9.710239686125966e-10,0.0015560032501097413,2.421822965812342e-10,0.0003880815023936714,2.51796378961227e-10,0.0004034874490166635,7.555040131512295e-11,0.00012106464288558406,0.0102404738512223,0.850803971798168,0.8504872691966018,8.422769992205369e-06
62,6.295803326881856e-07,9.721452573354996e-09,0.01544116305515181,9.682718750924734e-10,0.0015379639814321086,2.4088836068448903e-10,0.0003826173534613805,2.5030110630227326e-10,0.0003975681788430973,7.534079053267633e-11,0.00011966827205510981,0.010222833507966858,0.8477505054812187,0.8474362778271693,8.418763213840723e-06
63,6.23735231672849e-07,9.754434917221592e-09,0.015638742886240908,9.716206283512474e-10,0.001557745304438511,2.4372767589498376e-10,0.00039075502475835716,2.5389895746875323e-10,0.0004070620747008307,7.61859096300965e-11,0.0001221446308648735,0.010193304335822401,0.8514942765242176,0.8511763646288633,8.430491511272408e-06
64,6.479729869552464e-07,9.642648230279416e-09,0.014881250336667822,9.688055848839345e-10,0.0014951326743360787,2.4037102684004754e-10,0.0003709584067223612,2.483507786514327e-10,0.0003832733519006797,7.372071299220722e-11,0.0001137712751554856,0.009664351163781426,0.8406550364789619,0.8403508067168529,8.130704007198868e-06
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
