channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Cp1,4.2171254852309595e-06,6.720353803438335e-05,-0.004083875,0.003909124999999999,0.007993,4.375e-06,-9.612499999999999e-05,-4.7125e-05,-1.95e-05,2.825e-05,5.575e-05,9.9125e-05,4.7749999999999995e-05,2.3874999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005049170696179721,False,False,False
EEG Cp5,4.848787556125365e-06,6.614099148562456e-05,-0.004078125,0.003845125,0.00792325,5.125e-06,-9.5125e-05,-4.4375e-05,-1.7375e-05,2.7499999999999998e-05,5.4375e-05,9.875e-05,4.487499999999999e-05,2.2499999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005453920891398366,False,False,False
EEG F9,4.410063113460513e-06,6.779980694366807e-05,-0.004085375,0.003937375,0.008022749999999999,4.625e-06,-9.8625e-05,-4.7125e-05,-1.925e-05,2.8499999999999998e-05,5.625e-05,0.00010062499999999999,4.7749999999999995e-05,2.3875e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005232892089139836,False,False,False
EEG Fz,5.24177390689291e-06,1.3272954398250925e-05,-0.000166,0.00020649999999999998,0.0003725,4.5e-06,-2.7875e-05,-1.1874999999999999e-05,-5e-07,9.75e-06,2.6625e-05,4.9875e-05,1.025e-05,5.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0051519420500961075,False,False,False
EEG Cz,2.87927829755263e-06,6.661848736339649e-06,-0.00011425,0.000165,0.00027925,3.1249999999999997e-06,-1.5875e-05,-7.625e-06,-5e-07,6.5e-06,1.2499999999999999e-05,1.9125e-05,7e-06,3.5000000000000004e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0008152490163983662,False,False,False
EEG Pz,4.526123809447826e-06,8.84089444276441e-06,-0.000140625,0.00021925,0.00035987499999999995,4.5e-06,-1.9875e-05,-8.75e-06,1.25e-07,8.874999999999999e-06,1.7875e-05,2.9874999999999998e-05,8.75e-06,4.3750000000000005e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0009655345236665065,False,False,False
EEG F4,5.475132661275944e-06,1.7919369729665814e-05,-0.00044175,0.00035624999999999996,0.0007979999999999999,5.25e-06,-4.8e-05,-2.175e-05,-1.75e-06,1.2375e-05,3.375e-05,6.1125e-05,1.4125e-05,7e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0038391435908217203,False,False,False
EEG C4,-1.3305885501918414e-07,1.1686536894981826e-05,-0.00035475,0.000336875,0.000691625,-2.5e-07,-3.475e-05,-1.75e-05,-5.25e-06,4.749999999999999e-06,1.8125e-05,3.5499999999999996e-05,9.999999999999999e-06,4.9999999999999996e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.002181310254985584,False,False,False
EEG P4,3.3035798482972838e-06,1.2968146087292322e-05,-0.000186375,0.00029262499999999997,0.00047899999999999993,3.1249999999999997e-06,-3.05e-05,-1.4874999999999999e-05,-2.4999999999999998e-06,8.625e-06,2.1e-05,4.1e-05,1.1125e-05,5.5e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.003686159748918789,False,False,False
EEG O2,5.973806033851669e-06,1.6566677220774278e-05,-0.00018649999999999998,0.000301375,0.000487875,6.625e-06,-4.7499999999999996e-05,-2.0249999999999998e-05,-8.75e-07,1.3875e-05,2.9625e-05,4.95e-05,1.475e-05,7.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0023480204078567997,False,False,False
EEG F8,7.850688342232373e-06,3.1980667480078705e-05,-0.00056525,0.00038725,0.0009525,7.1249999999999995e-06,-8.9625e-05,-4.0499999999999995e-05,-3.1249999999999997e-06,1.7624999999999998e-05,5.8374999999999996e-05,0.000115375,2.0749999999999996e-05,1.0374999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.010104676612806344,False,False,False
EEG T4,6.783454231434511e-06,1.860904862724531e-05,-0.00067075,0.000385,0.00105575,7.25e-06,-5.125e-05,-2.2e-05,-6.249999999999999e-07,1.475e-05,3.425e-05,6.1625e-05,1.5375e-05,7.625e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0027159324693656894,False,False,False
EEG T6,2.9758810971804054e-06,1.607746929617774e-05,-0.00022375,0.00030649999999999997,0.0005302499999999999,3.375e-06,-4.5499999999999995e-05,-2.2499999999999998e-05,-4.5e-06,1.1e-05,2.6249999999999998e-05,4.7499999999999996e-05,1.55e-05,7.749999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0010945853105478135,False,False,False
EEG Fc2,7.5227545133752964e-06,6.867034757408845e-05,-0.004082375,0.003995874999999999,0.008078249999999999,7.75e-06,-9.5375e-05,-4.5499999999999995e-05,-1.7125e-05,3.25e-05,6.0874999999999996e-05,0.000104125,4.9625e-05,2.475e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00495672340521384,False,False,False
EEG Fc6,9.574163214167054e-06,6.646194564838149e-05,-0.004077625,0.003897125,0.00797475,9.875e-06,-8.975e-05,-4.0875e-05,-1.3124999999999999e-05,3.2749999999999996e-05,5.9625e-05,0.000102875,4.5875e-05,2.2999999999999997e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005258115652030274,False,False,False
EEG Cp2,6.748653531017242e-06,6.894747994816262e-05,-0.004080625,0.004002375,0.008083,7e-06,-9.7e-05,-4.625e-05,-1.7749999999999998e-05,3.1624999999999996e-05,5.9999999999999995e-05,0.00010449999999999999,4.9374999999999994e-05,2.475e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00504987460956271,False,False,False
EEG Cp6,3.225764325282595e-05,6.725625439321367e-05,-0.00405625,0.0039273749999999994,0.007983625,3.2625e-05,-7.075e-05,-2.2749999999999997e-05,1.0124999999999999e-05,5.6625e-05,8.212499999999999e-05,0.00012625,4.6500000000000005e-05,2.3249999999999996e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005278998415725613,False,False,False
EEG F10,3.839519876519513e-06,6.909821483692209e-05,-0.004060875,0.003992125,0.008053000000000001,4.1249999999999995e-06,-0.000101,-4.9875e-05,-2.0875e-05,2.9e-05,5.7875e-05,0.00010212499999999999,4.9875e-05,2.4999999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0049976677003243635,False,False,False
EKG EKG,0.13108593014516615,0.016305321605182346,0.042883027145799994,0.34480254225070583,0.30191951510490583,0.1266360313359274,0.11898053095292596,0.12293028115053029,0.12533978127107656,0.1326292816357672,0.14058978203402767,0.22829253642175942,0.007289500364690643,0.0023027501152056012,0,0,0.0,0.0,0.0,0.0,0.0,0.04227645118783037,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16647.998046875,1.0,16647.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16647.998046875,1.0,16647.998046875,0.0,0.0,True,False,False
1,6.297135125324741e-06,0.0003312578680551303,-0.004096,0.004095875,0.008191875,8.625e-06,-0.0010297499999999998,-0.000180125,-2.1374999999999998e-05,3.8874999999999996e-05,0.00018475,0.0010255,6.0249999999999994e-05,3.0124999999999997e-05,0,0,0.0,2.349609375,0.00014113464984704546,1.306640625,0.0,0.05987968243182364,False,True,False
2,9.061318144094824e-06,0.0002510827459924127,-0.004095875,0.003396125,0.0074919999999999995,-3.7875e-05,-0.0009037499999999999,-0.000278,-8.8375e-05,9.612499999999999e-05,0.00044974999999999995,0.000589875,0.00018449999999999999,7.3e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0129351123258049,False,True,False
EEG FP2,5.655513838585159e-06,3.8969214270231955e-05,-0.000294375,0.000549125,0.0008435000000000001,2.25e-06,-8.975e-05,-4.2625e-05,-8.375e-06,1.275e-05,6.987499999999999e-05,0.00016324999999999998,2.1125e-05,1.05e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.023641165605478135,False,False,False
EEG P9,8.667433717169488e-06,6.707791095050511e-05,-0.0040817499999999994,0.0039042499999999997,0.007986,8.874999999999999e-06,-9.2e-05,-4.2e-05,-1.4374999999999999e-05,3.2125e-05,5.9625e-05,0.00010337499999999999,4.65e-05,2.3250000000000003e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005307741545530995,False,False,False
EEG P10,6.693352599833684e-06,6.90080061821143e-05,-0.0040801249999999996,0.0040019999999999995,0.008082124999999999,6.874999999999999e-06,-9.774999999999999e-05,-4.6875e-05,-1.825e-05,3.2125e-05,6.05e-05,0.000104625,5.0375000000000005e-05,2.5249999999999997e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004888561125961076,False,False,False
B,0.00816144185288469,0.00023136517049310518,0.00782327539177543,0.011163025558861717,0.0033397501670862882,0.008113025406271498,0.008052025403219695,0.008067275403982645,0.008082525404745597,0.008158775408560352,0.008235025412375106,0.009577025479514804,7.625000381475573e-05,3.0500001525901946e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.040866981957292166,False,False,False
C,0.004545025769749956,0.00023169109581962655,0.004193775210193067,0.007518275376516407,0.00332450016632334,0.004498775225452089,0.004437775222400285,0.004453025223163236,0.004468275223926187,0.004544525227740942,0.004620775231555698,0.005962775298695395,7.625000381475486e-05,4.575000228885292e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.03924962364097789,False,False,False
D,0.006918469949581015,0.00022815499558901764,0.006527025326924584,0.01006502550392924,0.003538000177004656,0.006862525343709509,0.006816775341420656,0.006832025342183607,0.006847275342946558,0.006908275345998363,0.006984525349813119,0.008311275416189862,6.100000305180476e-05,3.0500001525901946e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.04090464132328207,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16647.998046875,1.0,16647.998046875,0.0,0.0,True,False,False
61,6.164619852750705e-06,7.01845370909818e-05,-0.0040805,0.0040755,0.008156,6.375e-06,-9.85e-05,-4.9375e-05,-1.9875e-05,3.2625e-05,6.1875e-05,0.000105375,5.25e-05,2.6249999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00469580617791927,False,False,False
62,6.245342454447423e-06,6.919068580697854e-05,-0.004078625,0.00403375,0.008112375,6.5e-06,-9.75e-05,-4.7e-05,-1.825e-05,3.125e-05,5.9749999999999995e-05,0.00010425,4.95e-05,2.475e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005063248963839501,False,False,False
63,6.738786513160362e-06,7.079506548480873e-05,-0.004082375,0.004077374999999999,0.00815975,7e-06,-9.9125e-05,-4.9375e-05,-1.975e-05,3.3625e-05,6.324999999999999e-05,0.0001065,5.3374999999999996e-05,2.6625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004658733406415185,False,False,False
64,6.2059343916358245e-06,6.986323791737946e-05,-0.0040774999999999995,0.004067375,0.008144875,6.375e-06,-9.9125e-05,-4.8375e-05,-1.8874999999999998e-05,3.175e-05,6.1125e-05,0.000105125,5.0625e-05,2.5374999999999997e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.004925047302979337,False,False,False
MK,8.000000000000091e-06,9.147955830346444e-20,8e-06,8e-06,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,16647.998046875,1.0,16647.998046875,0.0,0.0,False,False,False
