channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Cp1,1.205706466378465e-09,8.053154842161238e-11,0.06679200175769309,5.506106340697637e-12,0.004566705491126808,3.915082731124603e-12,0.0032471275889265063,6.243994825572211e-12,0.0051787022792762006,3.414498111500931e-12,0.002831948079168,0.06767604858658766,0.7009522712441175,0.69011439696889,0.0003094183838138024
EEG Cp5,1.0864128303732722e-09,8.260982839949577e-11,0.07603907657378503,5.616873178270199e-12,0.005170109392338767,3.839098433091734e-12,0.003533738120317198,6.3659642567393495e-12,0.005859618074053964,3.3880643916895794e-12,0.003118579141343075,0.07860150867024274,0.6716824054334987,0.6594856668951561,0.000353806636243143
EEG F9,1.2066009364469466e-09,8.482171207142095e-11,0.07029806583873019,5.546604497525204e-12,0.004596883965512391,3.833695492323092e-12,0.0031772687858274817,6.354960901306724e-12,0.005266829081054793,3.4187249130747425e-12,0.002833351781693285,0.07177451413228317,0.6957295754042796,0.6847876517422911,0.0003051657494376071
EEG Fz,1.8479646916917934e-10,9.50313770649754e-11,0.5142488787379109,5.696841768114155e-12,0.030827654844956764,2.8691925141075634e-12,0.015526230165582038,2.3541096692637853e-12,0.01273893207942529,7.698238852496738e-13,0.004165793257364174,0.37500770356893665,0.012041943539222994,0.0005361651618019309,0.0003323436221592943
EEG Cz,2.865053402403274e-11,8.899939980123351e-12,0.31063783916411025,1.011779928048263e-12,0.03531452248672078,1.012774340438067e-12,0.035349230823709187,1.3291267236812151e-12,0.046390993011380256,3.8050694509559805e-13,0.013280972172330886,0.40172632001460973,0.04467438585770855,0.002944551268447324,0.0012312839312848558
EEG Pz,6.757767666566914e-11,2.8165863521697236e-11,0.41679242186800536,3.214161740600176e-12,0.047562477717335266,3.976659865985891e-12,0.058845761828419246,2.636289138160068e-12,0.039011242591288395,7.314794161924714e-13,0.010824275889379283,0.34525502727149615,0.0297185441317919,0.0012361609869434708,0.000805843482155244
EEG F4,3.108769384784665e-10,9.964735139995133e-11,0.3205363250412143,5.9646152695694266e-12,0.019186419226727484,3.850403330157688e-12,0.012385619045924803,8.062108393533242e-12,0.025933439878145483,5.392744791564099e-12,0.017346879501445034,0.38891876827897376,0.094006553747848,0.0030500212046511307,0.002958057323377744
EEG C4,1.3054427678406107e-10,3.2537893504034044e-11,0.24924795100635763,2.643096462189935e-12,0.020246743306579388,3.460391870528865e-12,0.026507419212661837,5.872121452765736e-12,0.044981837560593076,3.650638241232588e-12,0.027964751356133882,0.35639192592074137,0.140755684871411,0.00504050064380405,0.004318812380791427
EEG P4,1.1630252175870348e-10,3.894534678507999e-11,0.3348624449079542,4.313233610485438e-12,0.03708632921506415,5.463072549301526e-12,0.046972950084744815,5.185849860353486e-12,0.044589315708155774,2.1949427763311496e-12,0.0188727014955451,0.3491252436404775,0.07648498599214759,0.002405766805989026,0.002402568931634065
EEG O2,1.7846527460235396e-10,7.281027883613493e-11,0.40798009023529425,7.978203259895658e-12,0.044704513400000256,6.980364222725897e-12,0.03911329102134375,5.361719361714785e-12,0.03004348814446653,1.3953395870763518e-12,0.007818549519985707,0.3804380245780018,0.022134844035497207,0.0009355730641439098,0.0005782795905735094
EEG F8,1.1088287660058284e-09,3.818215444096712e-10,0.34434671620673324,1.469921313706866e-11,0.013256522186033723,6.171645225960626e-12,0.005565913705676883,1.1499951997569548e-11,0.010371260513915185,8.700430431575928e-12,0.007846504977424255,0.45090012550159136,0.041667842038430526,0.0012050553009015051,0.0013049268153425197
EEG T4,3.7745816781482656e-10,9.520174663314469e-11,0.2522180065258219,6.750626830784211e-12,0.017884437022160117,6.48525967280852e-12,0.017181399757098537,1.7519072567219242e-11,0.046413282480123066,1.5370614427064138e-11,0.04072137189677839,0.325777753497673,0.1766196127161394,0.005131943971057593,0.006907907270338442
EEG T6,2.1523974292222422e-10,7.685500954869628e-11,0.3570670012204365,9.538214312252921e-12,0.044314373278635195,7.430799861694463e-12,0.03452336339381126,6.700121196597818e-12,0.031128643370564108,2.9761370218278986e-12,0.01382707942976549,0.3626639181041617,0.060967047632728776,0.001943176685201342,0.001445268830438736
EEG Fc2,1.2967859863235858e-09,8.354092011037503e-11,0.06442151672784127,5.80711390437719e-12,0.004478081939210705,3.888241500122466e-12,0.0029983679197102585,6.451147008754437e-12,0.004974719866493597,3.465515035030745e-12,0.002672387789179886,0.06649674684711007,0.7072601147730194,0.6969524291235479,0.000286309390106041
EEG Fc6,1.1245085382353332e-09,8.207520948840553e-11,0.072987626770006,6.002882417405208e-12,0.005338227512994611,4.0499514732785234e-12,0.0036015302112636905,6.6282124307763414e-12,0.005894319345211777,3.4958068054296257e-12,0.0031087418961847275,0.07368593542551333,0.6828624790861176,0.6708837099611783,0.00034802178073129055
EEG Cp2,1.281163938259394e-09,8.083536049728801e-11,0.06309525118784719,5.781637021246825e-12,0.004512800312738925,3.979872218930932e-12,0.0031064503925532267,6.568662124371635e-12,0.00512710507079672,3.551415277808847e-12,0.0027720225115248297,0.06474451124981814,0.7086032842683654,0.6980591720174263,0.0002970231838809324
EEG Cp6,1.1536432364716668e-09,8.305826893345206e-11,0.07199649450334376,5.70155326815287e-12,0.004942215312240422,3.856321246247282e-12,0.0033427329388603343,6.3806204065748905e-12,0.005530843682739865,3.4239711678529506e-12,0.0029679636300082818,0.07614004647767039,0.6767474871077672,0.665293968507471,0.0003220545038786515
EEG F10,1.314835546057545e-09,8.569443492082178e-11,0.06517502145250893,5.911888117517656e-12,0.004496294715520961,4.0968305229084e-12,0.0031158501420139573,6.7316211613150474e-12,0.0051197438200537,3.5541724316499608e-12,0.002703130777310465,0.06964831511768634,0.7013084076085518,0.6909453179270296,0.0002963241149200323
EKG EKG,1.3660586979654697e-06,6.693153556664411e-07,0.48996090480100263,9.974567897905159e-08,0.07301712519938355,4.371266607891809e-08,0.031999112588662004,4.5611554865065917e-08,0.03338916177833147,9.820347504353708e-09,0.007188818107874556,0.3262607131235949,0.019725872844234733,0.006305579136965043,0.00038157582071685753
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,1.0682473244028537e-07,3.272556448800808e-08,0.3063481999011937,9.81925686529821e-10,0.009191932093803406,2.2578195574498943e-10,0.002113573800628995,2.3727148872047517e-10,0.0022211287901246,8.127874638441748e-11,0.0007608607531954456,0.5211694437860708,0.016382715479873834,0.014207712953358476,7.31642277538096e-05
2,5.0795505075230215e-08,2.393811064618117e-08,0.47126434929090383,4.630898333764531e-09,0.09116748277049282,6.9499982195679455e-09,0.13682309506076798,1.1475144486282207e-08,0.22590866001405144,3.1609892274564036e-10,0.006222970364749498,0.02727380196473014,0.012325818106669335,0.0005912470042738559,0.00035285926349545567
EEG FP2,2.1623118598522343e-09,1.1855668126983485e-09,0.5482866901443931,5.3790559223695424e-11,0.024876411318102518,8.393752617319402e-12,0.003881841825486267,5.40775704939981e-12,0.0025009144840787948,2.3850069016148132e-12,0.0011029893263304754,0.3861312256601019,0.004471632828991632,0.00015993769991448376,0.0001430485689109748
EEG P9,1.1530869790993153e-09,8.354559970266264e-11,0.07245385752939533,5.793998056201575e-12,0.005024771037417585,4.025545431544152e-12,0.003491103016954138,6.50043152882985e-12,0.005637416471311977,3.5152243762598475e-12,0.003048533579839411,0.06902600157980644,0.6852653662499593,0.6734858243126822,0.00034259389742486405
EEG P10,1.3223128524397827e-09,7.900789722579558e-11,0.0597497763710147,5.490523303428201e-12,0.00415221200739122,3.815300901603208e-12,0.002885323919043549,6.3938395899667094e-12,0.004835345567555755,3.45027346212997e-12,0.0026092716680201013,0.06154245757408288,0.7145934297376862,0.7045770375295598,0.0002866436442049318
B,1.250562389029946e-10,3.998609227273353e-11,0.3197448813709367,5.441349509374835e-12,0.04351121988880265,3.019596576083686e-12,0.024145909093155837,7.075257846628003e-12,0.05657660832192658,4.343560545778909e-12,0.034732857663728266,0.22059387841340594,0.1552677135577984,0.027494862952686522,0.003835253382336216
C,1.2440297435031756e-10,4.152408097456939e-11,0.33378688243930554,5.212697439018437e-12,0.04190171068048206,2.939885225260322e-12,0.02363195285814979,6.54987486120577e-12,0.052650468330133225,4.2139136605587915e-12,0.03387309413272107,0.23208131143244956,0.1451353610876896,0.022512228450694758,0.0034071777443088966
D,1.3155912707204687e-10,3.90708248450378e-11,0.296983004635179,5.742241508942825e-12,0.04364761029311293,3.367037651577533e-12,0.025593341385836445,7.078122220983568e-12,0.053801833278411114,4.36766165556144e-12,0.03319922952338791,0.20952225813849698,0.1948902760417402,0.07445922125008554,0.0036046460687791486
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,1.4283490983319595e-09,8.495675863340951e-11,0.05947898782771163,5.970981002937953e-12,0.004180337292830531,3.963643467718809e-12,0.0027749823011388405,6.682351978004544e-12,0.0046783744854869596,3.684301526821861e-12,0.0025794125057553683,0.05894024596765771,0.7228618577207783,0.7131305331345471,0.00028078632785305584
62,1.2938366144212156e-09,8.65238406880705e-11,0.06687385387279061,5.879751273717906e-12,0.004544431041896392,3.9452258128393425e-12,0.003049245761686995,6.655197782107986e-12,0.005143769860837583,3.558732193784797e-12,0.002750526731210771,0.06521103644979183,0.7021362578047662,0.6915925822311002,0.0003080043467993068
63,1.4744276200656374e-09,8.181713661126367e-11,0.05549077858947148,5.4946482587828535e-12,0.0037266313951296215,3.8934599506466244e-12,0.002640658583480211,6.564136315142251e-12,0.0044519895217711904,3.5199220667737698e-12,0.002387314249184421,0.056334360262325994,0.731164804103005,0.7219379773630342,0.0002605898955612269
64,1.3623794778933318e-09,8.414684596148447e-11,0.06176461648673835,6.223164067470013e-12,0.0045678639237086765,4.062500676531158e-12,0.0029819156427789597,6.913685104173108e-12,0.005074713188475097,3.650239083284039e-12,0.002679311559308321,0.06323215072449932,0.7005041958179279,0.6901887204982801,0.00029272403196217684
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
