channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Fz,8.633752829202979e-11,2.1204236686857378e-11,0.24559698553259185,5.1333968209554056e-12,0.059457305791661086,3.336340876102508e-12,0.03864299733966905,2.785940250407433e-12,0.032268010279194154,4.571548201366356e-13,0.005294972292817394,0.1706656736264064,0.4099485979878451,0.392417306561839,0.00029844525808687776
EEG Cz,4.167148509932216e-07,2.9165672439476373e-10,0.000699895200998027,1.8986944073885923e-10,0.0004556339671751888,1.0612117635139233e-10,0.0002546613735950546,1.2628875198520896e-10,0.00030305795841978095,1.3078426710099016e-11,3.1384594714892346e-05,0.00030592436331584557,0.9921326178138049,0.9915801916310925,5.618889573625466e-06
EEG Pz,8.73199535292454e-11,2.2117847027518223e-11,0.25329659640863716,8.26959731768163e-12,0.0947045547259935,5.874769072352671e-12,0.06727865550667157,3.044105699354698e-12,0.03486151304850568,5.942460035735388e-13,0.006805386163822368,0.1427979920992744,0.36417126223678625,0.3412968018530547,0.0003641321135046205
EEG F4,8.873409185861069e-11,1.8203845727977852e-11,0.20515052722897018,5.7285432632867025e-12,0.06455853824947676,4.042066656848527e-12,0.04555257818256792,3.3322659216389826e-12,0.037553389591777536,1.0645705610980633e-12,0.011997311729908217,0.13893650669504265,0.39726338440897935,0.3358182927390376,0.0006701253385417125
EEG C4,6.55317853272745e-11,8.535789694238189e-12,0.1302541911777516,2.5195679100506778e-12,0.0384480278916196,1.6318078754837557e-12,0.02490101356668812,1.6824548780816817e-12,0.02567387519932926,8.870209101879365e-13,0.013535735456588517,0.13532730152660874,0.5032216203737939,0.42329091522273266,0.0008067508607465807
EEG P4,1.0107264440110687e-10,2.8751659049572717e-11,0.28446528949486805,1.3074943060631934e-11,0.1293618380928475,8.453197873202448e-12,0.08363487393934135,3.686654778766882e-12,0.036475297550704125,5.645715681987297e-13,0.005585799911974471,0.1502416642688836,0.26596719670121843,0.2514037273026699,0.0003003802207646603
EEG O2,3.0588574318725083e-10,1.2642627145737437e-10,0.41331207574450873,5.1454162709434586e-11,0.1682136675390472,3.0759172887040286e-11,0.10055771990723598,1.1685227081197348e-11,0.03820128051552937,1.6897574027825915e-12,0.005524145666861599,0.17365049972487775,0.06983549546185737,0.05119266704767161,0.0003071512217293679
EEG F8,2.3755979535016693e-10,7.290847762391513e-11,0.3069057940399674,2.2166005618659812e-11,0.09330705806505164,1.1505851551721567e-11,0.048433496647704036,8.244464614243275e-12,0.03470479759460477,2.9356699056014693e-12,0.012357604119309184,0.13587622909178024,0.23824597645646794,0.13562481704704962,0.0011167374355059642
EEG T4,2.587984210127511e-10,8.486709587086473e-11,0.32792740983022955,3.0926833735415694e-11,0.11950163225258595,1.4495930789592585e-11,0.05601243907465094,9.712576000356412e-12,0.037529502546222525,3.818853701338837e-12,0.014756093512451069,0.12681833735670944,0.21657153402910526,0.11450504147531453,0.0013634387963749179
EEG T6,4.5447954856760693e-10,1.7691725323498113e-10,0.3892743992388108,5.399066201870817e-11,0.11879668114631717,2.616398395467482e-11,0.05756911182722394,1.2383849410154506e-11,0.0272484195365555,2.297843755420902e-12,0.005055989345753986,0.28141656583773045,0.07651966935839638,0.05699426292141294,0.00048746667016492934
EEG Fc2,5.1339846830638747e-11,8.104665220239311e-12,0.1578630580448593,1.7715737050147988e-12,0.034506797631456,1.319934042849441e-12,0.025709738620835285,1.265993427790578e-12,0.024659080732493628,3.008459667242734e-13,0.005859892175306095,0.1376466041213564,0.5575863294100419,0.5411431257032024,0.0003936503394835982
EEG Fc6,1.4360722553721948e-10,4.3097620943692195e-11,0.3001076079735441,1.3682889502018833e-11,0.09527995162383081,7.049961887447379e-12,0.04909197194691434,5.043859234864465e-12,0.03512260066299533,1.105916356001264e-12,0.007700979890560154,0.16441392081098533,0.2309645126371574,0.1840897884609895,0.002370846640391426
EEG Cp2,3.196493061981573e-11,7.800798046150972e-12,0.24404238942145848,2.0584305707785097e-12,0.06439652866014499,1.5712134713801695e-12,0.04915429005830976,1.2439471449695608e-12,0.03891599702701723,3.881393033605967e-13,0.012142660591916975,0.17149218262249463,0.3820072142626239,0.3498889905636863,0.0008190536251752159
EEG Cp6,1.3645541773066776e-10,4.286888350310277e-11,0.31416036252746143,2.1926430610949564e-11,0.16068567284171448,1.0808364619542556e-11,0.07920802852163651,5.69899242471939e-12,0.041764500959338355,1.4047840808915833e-12,0.010294820859837977,0.12990607990668046,0.17199056813352517,0.11602677385746717,0.000897091394696386
EEG F10,3.045165387463048e-10,1.2007829092391085e-10,0.39432436549513344,3.826634818582034e-11,0.12566262687525273,1.755269525320461e-11,0.057641188637796464,1.1153433844094536e-11,0.036626693216773205,3.2293146196527725e-12,0.010604726537835571,0.13399247400834816,0.15948905361846835,0.09005991835325108,0.0006731128703415508
EKG EKG,1.4169805673791088e-07,2.5556756756242354e-08,0.18036067215454427,3.768531356114029e-08,0.26595504856389257,2.488689117009067e-08,0.17563325667988683,4.4680909595319176e-08,0.315324787254933,2.9602029312033995e-09,0.0208909211555292,0.00624710883783574,0.023032080342749124,0.00033551444190954224,5.5014155076016704e-05
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,5.316376079039522e-10,1.7990587016215884e-10,0.33839944256663906,7.573814415650044e-11,0.1424619760349678,4.805120017349827e-11,0.09038337292003502,8.214607470352709e-11,0.1545151687582793,1.4341990854701003e-11,0.026977005842844896,0.06623270763473921,0.15552612967148965,0.06150175826283677,0.0028584769851909735
2,6.906980865492766e-08,1.219979981550217e-08,0.17662999294601053,2.088113390484714e-08,0.3023192667170856,1.2213004922063064e-08,0.17682117787641718,1.946803688614622e-08,0.28186029851926203,1.0921602489060073e-09,0.015812411677038705,0.008176928839533835,0.018787282476833162,0.0015852597417729546,3.7620732572518695e-05
EEG FP2,2.740753381273458e-10,9.41146742898359e-11,0.3433897954222596,1.7814103291440462e-11,0.06499710412895068,9.096390465159636e-12,0.03318937970600298,6.5692288874918195e-12,0.02396869755730998,1.0588384730937048e-12,0.003863311746063516,0.3535898204300098,0.12917037243503868,0.11380930324246641,0.00025885209160749585
EEG P9,4.1793382720241276e-07,2.841334389232198e-10,0.000679852695401966,1.8978304600458636e-10,0.00045409831330229,1.056666242057875e-10,0.0002528309922006176,1.2611099566293258e-10,0.00030174871583643024,1.304766379390994e-11,3.1219448976525954e-05,0.0002844972922312901,0.9919534934583855,0.9913992952997647,5.661182111014117e-06
EEG P10,4.2123484232098044e-07,2.8101237509923487e-10,0.0006671156962013693,1.903566088428888e-10,0.00045190138544578726,1.0611593000325852e-10,0.00025191631684256144,1.255194498511758e-10,0.00029797974251030766,1.296807566235853e-11,3.0785857102667856e-05,0.0002827635021828168,0.99202533764204,0.9914738566775507,5.6524019385106706e-06
B,1.1126421064182196e-10,1.081339477156992e-11,0.0971866398835115,9.412032492320355e-12,0.08459173383810951,7.040732862706478e-12,0.06327940334176073,1.3188184281778704e-11,0.1185303360865397,4.524223895660631e-12,0.040661987080687266,0.028958322418145537,0.42756434256435105,0.2870119449790938,0.003996467447932752
C,1.06599146615418e-10,1.123916181273443e-11,0.10543388169215277,8.907252434543255e-12,0.08355838407110616,6.38605414598752e-12,0.05990717889165419,1.2641476274594936e-11,0.11858890690937794,4.413975845245251e-12,0.04140723434841114,0.032733139289649334,0.4171440382903676,0.27305011710815497,0.004235398611914204
D,1.389409863137508e-10,1.1941506938221866e-11,0.08594661125591874,1.0322636115399194e-11,0.07429511182603127,7.876901697028436e-12,0.056692426806595,1.4507738440841342e-11,0.10441654997381813,4.8565955213758406e-12,0.034954376316351156,0.022249809562568626,0.5071293446694541,0.38877541821504535,0.003296215516472873
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,4.1755309671869616e-07,2.837996642335048e-10,0.0006796732354848263,1.8982850757162079e-10,0.00045462124233629496,1.0583306799671645e-10,0.00025346014393952816,1.262794537692619e-10,0.0003024272955023391,1.298200735505988e-11,3.1090674352741795e-05,0.0002911210788584837,0.9920839130153865,0.9915325716235286,5.521700362346704e-06
62,4.2049021137676767e-07,2.8464341233243375e-10,0.0006769323152623582,1.9077309566654786e-10,0.0004536921205416869,1.0604334756015369e-10,0.000252189812488017,1.2656454225035397e-10,0.0003009928384205586,1.311481005256913e-11,3.1189334966035624e-05,0.0002968635763517886,0.9918240272340056,0.991266803814355,5.5766936570347475e-06
63,4.1924337277802363e-07,2.8180239748624143e-10,0.000672168997255556,1.923986944071883e-10,0.0004589188688477073,1.0642941696084806e-10,0.00025386070209200217,1.263841103766457e-10,0.00030145762242868453,1.3040019934323833e-11,3.110369961942874e-05,0.0002858163284075567,0.9920847665447151,0.99153359364456,5.571759292397842e-06
64,4.2597738737751057e-07,2.886883763168525e-10,0.0006777082184905053,1.9111192302140496e-10,0.00044864335216938955,1.0672867582698155e-10,0.0002505500972341432,1.265842673540171e-10,0.00029716194123195397,1.333396637503533e-11,3.130205210451341e-05,0.00029692407606770433,0.991594093383257,0.9910316252987766,5.489977916568356e-06
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
