channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG C4,9.44333031850652e-10,3.948661535022116e-10,0.418142901057241,2.8117643251790084e-11,0.029775134728356023,7.287202922077013e-12,0.007716772236375078,4.17542200208014e-11,0.04421556655597843,3.856137294092889e-11,0.040834506090884515,0.2283730768614129,0.17368249866454627,0.005827845871661582,0.005200420180214864
EEG P4,1.0258708261949682e-09,5.256445382692541e-10,0.5123886213032387,3.609515904894023e-11,0.03518489670168308,9.166668129422011e-12,0.008935499378047303,3.7188775436572667e-11,0.03625093382810058,2.8521771438992516e-11,0.027802497849346106,0.27795021278794974,0.09648040668158768,0.0035873091090941308,0.002825071272232334
EEG O2,1.83032700855634e-09,9.55235726956305e-10,0.5218934772260951,5.188918979499469e-11,0.028349682626342267,1.6341532618048833e-11,0.008928203835520147,5.286066311292926e-11,0.028880447518841352,3.864273603056458e-11,0.02111247654103286,0.3168812429144819,0.07232867253681768,0.002646767873448763,0.0021383248769760183
EEG F8,1.8782241362924627e-09,6.605150341105175e-10,0.3516699744974777,2.7053207712893112e-11,0.014403609872831808,8.747263720789942e-12,0.0046571990806468285,7.374786802478643e-11,0.039264679118841316,8.206924263346195e-11,0.0436951272468808,0.24119916786940218,0.2102218362160477,0.0061470890747725325,0.006119314439890204
EEG T4,1.6450474862442133e-09,7.422771238137852e-10,0.4512192687570792,3.699496630473861e-11,0.02248869203721367,1.0866431347638584e-11,0.006605542659712269,6.531741353172432e-11,0.03970548818675725,6.793692883739776e-11,0.04129785274010764,0.19941371364161278,0.18547917932439686,0.005934232719616644,0.005776624411348325
EEG T6,1.4930577534511988e-09,7.57642047619935e-10,0.5074432290838365,4.7184384377905124e-11,0.03160251789914928,1.3526053749841862e-11,0.009059297082498266,4.5528340178919976e-11,0.030493355045162415,3.452581247583719e-11,0.023124231059402,0.3064603261732058,0.08107789973849454,0.002975746216150458,0.0024364847058605333
EEG Fc2,6.18079604876446e-10,2.7146211807520536e-10,0.4392025168497035,1.9978041473632738e-11,0.03232276444006973,4.5316480333635255e-12,0.007331819392858629,3.2668975734656556e-11,0.052855611925889515,2.8039216423235472e-11,0.04536505686648649,0.23270694485735163,0.16689132655872183,0.006315027791384734,0.005034289151579608
EEG Fc6,1.6755795078079656e-09,6.848784068416504e-10,0.408741216785126,3.364680964983275e-11,0.020080700135710262,1.0950423682815398e-11,0.006535305326776771,6.476960767424854e-11,0.038655048818889974,6.829484640632116e-11,0.04075894106371959,0.1647718137883041,0.20910843450865485,0.006517700357634118,0.006163826276180898
EEG Cp2,8.659999682281423e-10,4.246576833506962e-10,0.49036685788748524,2.9788720062219627e-11,0.034398061380034574,6.925482564199116e-12,0.007997093323650839,3.44312616986251e-11,0.03975896415917004,2.7142263353609017e-11,0.031342106639036915,0.27189595014042955,0.1096760793633585,0.00408864680386217,0.0032043392370380247
EEG Cp6,1.1467030264456877e-09,5.343304008867624e-10,0.46597103920007,3.5436253798060984e-11,0.030902729809564503,9.10678491660481e-12,0.007941711765453463,4.081426996667475e-11,0.03559271147402686,3.4266098513700626e-11,0.029882277907569126,0.2720727267237416,0.11732628943501477,0.00398617337361218,0.0034798482039278406
EEG F10,1.6451707682446594e-09,6.287535287401625e-10,0.3821813156885962,4.2740041477705674e-11,0.025979091230333387,9.850896093664815e-12,0.005987765090292348,5.032371024130216e-11,0.03058874568686619,4.8534586469048124e-11,0.029501245345389195,0.3322363382311626,0.11530749073275352,0.003904082783463381,0.003402968751242232
EKG EKG,8.793596775228693e-08,2.448602551983471e-08,0.2784529032399022,2.5260052268731945e-09,0.02872550665489778,2.4841342794096902e-09,0.028249353966370447,2.1862764088754864e-09,0.024862140768543806,2.970696921832725e-10,0.003378250103758558,0.3823596817185712,0.00975902850079563,0.000561419663700581,0.00030520815443128185
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,4.1991040879307955e-08,2.0571995593873443e-08,0.4899139236153292,3.4838866954849776e-09,0.08296738119682436,3.748847734109999e-09,0.0892773233434499,4.693666154746892e-09,0.11177779965582618,2.2352684146123718e-10,0.005323203159066846,0.22063308472250165,0.014821729764307312,0.0008961819008916841,0.00035252136584349776
2,2.1529722708898012e-08,1.3168646993778988e-08,0.6116496330134583,4.3918384645334046e-10,0.02039895508137828,1.4332665477685058e-10,0.006657152844686437,2.669484806964041e-10,0.01239906729435382,1.9030540036181112e-10,0.008839194212341613,0.3790005533007108,0.026581444907005834,0.0014585674589225699,0.0008109310397217676
EEG FP2,5.115747938475767e-10,7.746677420977445e-11,0.15142805146270677,7.47118453552541e-12,0.014604285874474581,8.43585176081351e-12,0.016489967571246218,1.1442180283796843e-10,0.22366583384102445,7.832718909378437e-11,0.15310994606415634,0.11906332883159693,0.4043878151546504,0.01593567070488444,0.012990658189236904
EEG P9,7.732727763755946e-09,5.836800088649935e-09,0.7548177392210275,1.3760049177248234e-10,0.01779456046770835,2.7092141326601236e-11,0.0035035684889341066,5.2491766453078554e-11,0.006788259984932175,3.342593581171452e-11,0.004322657777813562,0.20316400732103798,0.05725856328252639,0.043870972473999945,0.0003996532269752915
EEG P10,8.200135816623299e-09,6.059993071519181e-09,0.7390113050608718,1.487431685565675e-10,0.018139110361444947,3.095184301852903e-11,0.003774552484336115,5.758411285098272e-11,0.00702233647572621,3.5410759284758395e-11,0.004318313754386089,0.19871757372255738,0.07263141244224394,0.05956758385152109,0.00038608679087376324
B,7.242074212988e-11,1.2029023514128589e-11,0.1660991472934043,2.7090931624203277e-12,0.03740769678335822,2.402446701549254e-12,0.033173461509696835,6.1657983344352e-12,0.08513856877325839,4.1061203326269765e-12,0.056698125590359506,0.1416283183825403,0.23648800006412354,0.028544258045760742,0.006022756085360465
C,7.560331715945948e-11,1.2395715912077676e-11,0.16395730211060885,2.9413497128987197e-12,0.03890503516790068,2.6487933365290996e-12,0.035035411620132635,6.578422179393136e-12,0.08701234848622041,4.404856789019979e-12,0.05826274500270182,0.14426388467370108,0.23032494424092623,0.020297264817179875,0.006201781152039389
D,9.644010073377478e-11,2.0868235829145293e-11,0.21638546279366255,4.55204755555153e-12,0.04720077562048143,3.241202700064845e-12,0.03360845411197012,7.43573832535533e-12,0.0771021418349807,4.485202214937166e-12,0.04650764755336242,0.12078388188768215,0.2706167801176136,0.10464591685696822,0.00467300708169706
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,9.22544752752862e-09,6.638544762789922e-09,0.7195905394270128,1.7634945404642608e-10,0.01911554464108126,4.1035099061966616e-11,0.004448033435724218,7.13720154807898e-11,0.007736428532904945,4.0472009267310485e-11,0.004386996852623411,0.19067600651322297,0.09446886280299663,0.08163040128665462,0.00037197528936876834
62,8.985363489510173e-09,6.539671984684804e-09,0.7278138488575833,1.7086055859834111e-10,0.01901543090580695,3.82166992227175e-11,0.004253216830608245,6.752516000812623e-11,0.007515017070478836,3.9237864321627273e-11,0.004366864442093514,0.1941157278635697,0.08532839981926553,0.07227843892886975,0.00038234996093657465
63,9.376423428778442e-09,6.693876085667988e-09,0.713905055217847,1.8287926602026543e-10,0.01950416034529393,4.296361066208843e-11,0.004582089427640718,7.418872672528806e-11,0.00791226284614936,4.219537134353406e-11,0.004500156340425771,0.18723085860786537,0.10216546056312159,0.08916154189943919,0.0003780677801193912
64,9.175258422078919e-09,6.633616060347228e-09,0.7229895611860261,1.765072507882294e-10,0.019237305661439517,4.066172108406173e-11,0.004431670391562513,7.072446228757123e-11,0.007708171152692893,4.109062604604238e-11,0.0044784162097455255,0.1911067137670437,0.09188119366154068,0.07860171833436352,0.00038995424251887654
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
