channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG P9,5.394956402410347e-06,0.00014897144052532075,-0.0037115,0.0040323749999999995,0.007743874999999999,1e-06,-0.000335125,-0.000253125,-4.8874999999999995e-05,5.3624999999999996e-05,0.000282125,0.00036574999999999997,0.0001025,5.124999999999999e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.002052119901370779,False,False,False
EEG P10,3.3544474243041624e-06,0.00015826453500058523,-0.004096,0.004008874999999999,0.008104875,0.0,-0.00035725,-0.000272125,-5.4875e-05,5.5125e-05,0.000298125,0.000385125,0.00010999999999999999,5.4999999999999995e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.00199400284185891,False,False,False
B,0.007643859097746237,0.0006926927163030865,2.5000381516292692e-08,0.011102025555809913,0.011102000555428397,0.007594525380331162,0.007548775378042309,0.007564025378805259,0.007579275379568211,0.007747025387960673,0.008204525410849206,0.008280775414663962,0.00016775000839246244,1.5250000762950973e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.24588831598963556,False,True,False
C,0.0040504624728078045,0.00040623403846870896,2.5000381516292692e-08,0.007472525374227553,0.007472500373846037,0.003980275199511752,0.003919275196459948,0.00394977519798585,0.003965025198748801,0.004132775207141263,0.004590275230029796,0.004666525233844552,0.00016775000839246244,3.0500001525901946e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.13057100990471415,False,False,False
D,0.006404187424799447,0.0005903242179514903,2.5000381516292692e-08,0.009805775490959071,0.009805750490577555,0.006359275318532124,0.006283025314717368,0.00631352531624327,0.006328775317006221,0.006496525325398682,0.006954025348287216,0.007030275352101971,0.00016775000839246157,3.0500001525902813e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.12260649134904714,False,True,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14954.998046875,1.0,14954.998046875,0.0,0.0,True,False,False
61,2.7273315552125124e-06,0.00016462653403696666,-0.004096,0.003957,0.008053,-5e-07,-0.00037125,-0.000283375,-5.8124999999999997e-05,5.6999999999999996e-05,0.00030849999999999996,0.0003985,0.00011512499999999999,5.75e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.001953386200267469,False,False,False
62,2.8742870701949587e-06,0.00015809805464514896,-0.004096,0.0039993749999999995,0.008095374999999998,-3.75e-07,-0.00035712499999999997,-0.00027125,-5.4999999999999995e-05,5.4499999999999997e-05,0.000296125,0.000384,0.00010949999999999999,5.4749999999999996e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.002007585255767302,False,False,False
63,3.4827794744911806e-06,0.00016746520282394107,-0.004096,0.00397675,0.00807275,0.0,-0.000376625,-0.000287875,-5.8374999999999996e-05,5.8624999999999995e-05,0.000314875,0.00040625,0.000117,5.85e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.0019446359913072551,False,False,False
64,2.907991520133314e-06,0.00016156215034745006,-0.0037588749999999996,0.0040609999999999995,0.007819874999999999,-5e-07,-0.000365625,-0.000277375,-5.5375e-05,5.4499999999999997e-05,0.000303125,0.00039349999999999997,0.000109875,5.4875e-05,0,0,0.0,111.404296875,0.0074493020009640904,111.404296875,0.0,0.0020344888833166166,False,False,False
MK,7.940404546974394e-06,6.879040675738114e-07,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,14954.994140625,0.9999997387996984,14409.01171875,0.0,0.0,False,False,False
