channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Cp1,8.10249686821037e-10,1.3073611934693893e-10,0.1613528785921211,1.1113062784383893e-11,0.013715602690308078,5.7094128452055215e-12,0.007046485716774589,6.2312584703253335e-12,0.007690541041457577,2.466331038429235e-12,0.0030439148308785257,0.1622797480118188,0.5553174747104915,0.5452209233242618,0.00027616168041167153
EEG Cp5,7.671466313814626e-10,1.3236128297830307e-10,0.17253713640109383,1.1169459638561617e-11,0.014559745401538,5.756081750325477e-12,0.007503235385339616,6.321028894090783e-12,0.00823966193100268,2.5638807806661507e-12,0.0033421000311885155,0.1823393872942186,0.5182270044497799,0.5073365350962475,0.00030547414544828587
EEG F9,8.201571441021161e-10,1.358924056077634e-10,0.16569069303972767,1.1481609860511285e-11,0.013999280434337999,5.7594849528821336e-12,0.007022416367765043,6.3545552931940125e-12,0.00774797285970214,2.574518881604491e-12,0.0031390556067435083,0.16877327776005516,0.5443074014108376,0.5340672150383027,0.00027318071972866483
EEG Fz,1.200374156342206e-10,7.025361902497583e-11,0.5852643415704106,7.404574187596717e-12,0.06168555152969988,3.4295627541082492e-12,0.028570781335036842,2.113980245661943e-12,0.01761101098763812,5.947943911042341e-13,0.004955074948603513,0.2890210901951906,0.011873971274418256,0.0006241046019452144,0.0002759165562124569
EEG Cz,1.65175065217413e-11,6.046594286340413e-12,0.36607185705551476,1.0611956099657707e-12,0.06424671959832215,9.628858932626858e-13,0.058294869870054514,1.0050311434751721e-12,0.060846420260363875,2.846129968707289e-13,0.0172309904340649,0.3478890600847072,0.04790069182534852,0.002721150671243176,0.0012472193703740783
EEG Pz,3.3270147446355195e-11,1.6143214203562308e-11,0.4852161905681854,2.5016283737778233e-12,0.07519138223873069,3.5934818715045722e-12,0.10800919585038522,1.8314037210351975e-12,0.05504645640624689,4.903737078873453e-13,0.01473915042540837,0.22619395488875102,0.035364344456848766,0.0017714520170419845,0.0008829299713496153
EEG F4,1.6889697658049953e-10,7.394495607575311e-11,0.43781101102487485,8.421047333403155e-12,0.04985907684019153,4.5923800896991985e-12,0.027190422129968576,4.697651055023813e-12,0.027813707208576482,2.009952992846896e-12,0.011900467572247594,0.3517737183157782,0.055524548026999805,0.0019919428400198844,0.0013662374047493661
EEG C4,7.370503967138489e-11,2.5676895292115828e-11,0.3483736716864502,3.211563943324018e-12,0.043573193334442636,3.4647974567356757e-12,0.04700896264602165,2.9383627577186323e-12,0.03986651076804748,1.2597524672900403e-12,0.017091809093471317,0.3778236273562499,0.07461458488629993,0.0032975566064865932,0.0024036817606546126
EEG P4,7.351781654236766e-11,2.616407357392092e-11,0.3558875222966231,3.700303787595057e-12,0.050332068628052964,4.894228406944276e-12,0.06657200440826172,2.9809974409922835e-12,0.04054795940891908,8.93149327022604e-13,0.01214874664439864,0.35625414463391347,0.036093759047928275,0.0013620729398791129,0.0010218005690908717
EEG O2,1.0199219556593248e-10,5.7023198889494757e-11,0.5590937480371458,1.0518296819046966e-11,0.10312844782567164,7.86145660779859e-12,0.07707900162534083,4.189661005909681e-12,0.041078250964813184,9.503434048740506e-13,0.009317805147744903,0.19277722521486293,0.02216953882555603,0.0008702408212455324,0.0005519286887753249
EEG F8,4.703989251609509e-10,1.8731844234283084e-10,0.3982118842612965,8.762057418179303e-12,0.018626865304127327,5.6179647323367216e-12,0.011942979526185117,6.014634766577144e-12,0.012786242580208251,2.9101376422684367e-12,0.006186531232554813,0.4803923760859793,0.032239704821649055,0.0010546034070428943,0.0009809286317278938
EEG T4,1.3675583492030956e-10,4.925009006127986e-11,0.36013154458805285,6.089888735069862e-12,0.04453110712693587,5.8715401866767694e-12,0.04293447654426034,6.729128993551605e-12,0.04920542511018127,3.713731960909968e-12,0.027155930590267215,0.3263831524073601,0.11705791439224872,0.004026855633255512,0.0035024186408085713
EEG T6,1.38882389096528e-10,5.7167658926728936e-11,0.41162640777295,9.741457749700018e-12,0.07014177832820383,7.137692135697997e-12,0.051393788529494965,5.778206705636299e-12,0.041605035334035395,2.418581831655155e-12,0.017414604165357193,0.2873287652325186,0.06489068777896406,0.002167972273374047,0.001976640385735541
EEG Fc2,8.473801343705279e-10,1.3158078932604429e-10,0.15527953038902478,1.1223549700221101e-11,0.01324499978815111,5.780433061007139e-12,0.0068215347829709335,6.246911072284006e-12,0.007372029174279018,2.561715624340965e-12,0.0030231008734278655,0.15811360291457927,0.5660999434024874,0.5562163618253946,0.00027562101767166424
EEG Fc6,7.697157486123529e-10,1.3117451507898792e-10,0.17041942472330848,1.127901687072255e-11,0.01465348330348757,5.859802454420373e-12,0.007612943433968256,6.410801055959553e-12,0.00832879029371164,2.58659944682104e-12,0.0033604606005323044,0.1717050224848564,0.53423665396787,0.5231057008541152,0.00031709731790591255
EEG Cp2,8.552215423157191e-10,1.3507542841683708e-10,0.1579420322494306,1.1048303572289582e-11,0.01291864508273918,5.707489608520865e-12,0.0066736971955435745,6.277552822234593e-12,0.0073402650794279585,2.5675114672067565e-12,0.0030021594875341874,0.1674163063730038,0.554032119616888,0.5441183404863464,0.0002723369124964415
EEG Cp6,7.595045912805353e-10,1.2126878407567426e-10,0.1596682699063259,1.0453477149282758e-11,0.013763547013794938,5.469453735101722e-12,0.007201343873221552,6.123634498183347e-12,0.008062669493358578,2.5902832490042797e-12,0.0034104905733841925,0.1635318656100598,0.5508433498906531,0.5396388950127117,0.0003259247909155343
EEG F10,8.673971191767942e-10,1.375601765356434e-10,0.15858961656016946,1.159914017155322e-11,0.013372352657294294,5.8082688490493235e-12,0.006696204910804498,6.438950663092521e-12,0.00742330187723407,2.6012765606317197e-12,0.0029989453540040217,0.1640307896075597,0.5555679563802634,0.5457351242155433,0.00029322444654642963
EKG EKG,2.81755778299852e-05,8.070890984085086e-06,0.28644988339851646,4.5356281188853123e-07,0.016097728842523956,1.7529886290358742e-07,0.006221659905658783,1.6356590372393295e-07,0.0058052368867431625,4.1778218933205e-08,0.0014827812648705826,0.514636276508856,0.0033902995487428943,0.00029952872987208315,7.634195769457678e-05
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,4.16254321267108e-09,1.025538718935633e-09,0.24637311050941638,1.5383542883060677e-10,0.03695707671269831,6.918797465900941e-11,0.016621563098347242,7.318309288821717e-11,0.017581341297657305,1.9249854445644858e-11,0.0046245416472907525,0.16912875009850278,0.507399755108443,0.49629937367717003,0.0002357765720436314
2,6.774667428130108e-08,2.76394059293714e-08,0.4079817381825371,4.202589532021901e-09,0.06203388692663645,6.609104725076078e-09,0.09755615010167772,1.0891099619846333e-08,0.16076212943861673,2.7790546854830863e-10,0.004102127100651109,0.15404923847921687,0.0062106200123581935,0.00035417414556622575,6.111573232563321e-05
EEG FP2,8.666742778637446e-10,5.06269026538099e-10,0.584151438976585,2.590097215442993e-11,0.029885474642529993,5.599254536221831e-12,0.006460621572874378,4.258631887511868e-12,0.004913762870647229,1.4399925042736246e-12,0.001661515220946727,0.36971305885431827,0.006024444422859011,0.00025346158835445307,0.00016938291394657967
EEG P9,7.903818778556793e-10,1.3284112651360393e-10,0.16807208038980392,1.1638418288924313e-11,0.014725057108469587,5.902168749083942e-12,0.007467489974715305,6.2708300891462715e-12,0.007933924429238116,2.6125390342651127e-12,0.003305413632904868,0.1725072876149506,0.5336317183540737,0.5227562056705801,0.0003146489975811249
EEG P10,8.7554664675131e-10,1.341055924392827e-10,0.15316784426835228,1.0674718569870838e-11,0.012192061507492568,5.534237412733881e-12,0.006320893847596249,6.093903283360925e-12,0.0069601126404540215,2.5475860336493185e-12,0.0029097090864342425,0.16400442644352245,0.5633757364023718,0.5538365031023398,0.0002645608091912904
B,9.84260074869969e-08,2.82482828091008e-08,0.2870001895874187,1.5723601444659865e-09,0.01597504749619872,6.129964518263656e-10,0.006227992656385547,5.971850659026572e-10,0.0060673502984620355,1.6640245182584597e-10,0.0016906349863660727,0.5161952552456964,0.0037526049530999107,0.00014113901939367564,9.357831834386287e-05
C,3.0978243973139645e-08,8.86505355859662e-09,0.28617030604714894,4.975299942416249e-10,0.016060626117898064,1.9800250578419848e-10,0.006391663322035969,2.005469398758173e-10,0.00647379948488061,6.002731696096634e-11,0.0019377249728233245,0.5150763520167294,0.004455237951358527,0.00018633224362280494,0.00011002722139602952
D,7.073952211879111e-08,2.0292641168317153e-08,0.28686426710997887,1.1323526335161978e-09,0.016007354864719985,4.4321369252437026e-10,0.0062654323813510155,4.3498567763466727e-10,0.006149118125285137,1.2282950270475508e-10,0.0017363631959301416,0.5158733027648826,0.003914879855681167,0.00018040818394621808,9.496899871034941e-05
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,9.065374965855623e-10,1.3539837226573535e-10,0.1493577185452427,1.095257211239164e-11,0.012081764023710074,5.704413280970253e-12,0.006292528772892132,6.331903259576071e-12,0.006984711921376595,2.5410579237074197e-12,0.0028030367560947164,0.15419519448449268,0.5795073992623878,0.5702508060918956,0.00025190719818470145
62,8.434061614609934e-10,1.3149742822653016e-10,0.15591234002694887,1.1190291223835262e-11,0.01326797423966033,5.7102703781873756e-12,0.006770486912611284,6.233305707513394e-12,0.007390633353585806,2.582376782158971e-12,0.0030618424433675458,0.1648316104018334,0.5566741667410501,0.5465733870895557,0.0002769754119122575
63,9.144032514167548e-10,1.2983599670685574e-10,0.14198986771502717,1.1261834187454677e-11,0.012316047837762889,5.6730208100932365e-12,0.006204068939282086,6.152880162531941e-12,0.006728847642436544,2.518901861788734e-12,0.002754694778136459,0.14293751984521988,0.5979617915486568,0.5888945875117987,0.00023853222495110404
64,8.913121981369574e-10,1.3800362676597372e-10,0.1548319736389026,1.1737043389164342e-11,0.013168274162181777,5.938750519148308e-12,0.006662929702478694,6.565799623452029e-12,0.007366442013444923,2.612796084251572e-12,0.0029314039342364017,0.16169568555673175,0.5540914037985313,0.5443173659840082,0.00026562647609468525
MK,9.32360502732763e-14,2.6807351651348596e-14,0.2875213136203843,1.4821236775971928e-15,0.01589646572600475,5.69642641729473e-16,0.006109682253375616,5.313109819289103e-16,0.005698557375303111,1.3638491430908035e-16,0.0014627916338083183,0.5170373342281831,0.00317364193426162,0.00010811423917368227,7.612094142912976e-05
