channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG O2,3.784149340830316e-07,6.062217196194046e-05,-0.0020775,0.002128625,0.004206125,5e-07,-0.000130125,-4.8e-05,-1.3749999999999999e-05,1.4999999999999999e-05,5.2249999999999996e-05,0.00012262499999999999,2.8749999999999997e-05,1.4375e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0110609942716159,False,False,False
EEG F8,2.362323679179546e-06,6.49317164063496e-05,-0.004095875,0.0020586249999999997,0.006154499999999999,3.1249999999999997e-06,-0.00012012499999999999,-5.1875e-05,-1.2875e-05,1.9375e-05,5.9375e-05,0.00014175,3.225e-05,1.6125e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.009649840783362928,False,False,False
EEG T4,5.38908727422078e-06,6.865066721859797e-05,-0.004095875,0.003143375,0.007239249999999999,5.875e-06,-0.00012025,-4.575e-05,-9.625e-06,2.1e-05,5.8874999999999995e-05,0.000133,3.0625e-05,1.5374999999999998e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.010386831332809725,False,False,False
EEG T6,1.3644763085217198e-06,6.043017126672986e-05,-0.002516375,0.00212425,0.004640625,2.4999999999999998e-06,-0.00013974999999999998,-5.2e-05,-1.2125e-05,1.7749999999999998e-05,5.625e-05,0.00012587499999999998,2.9874999999999998e-05,1.4874999999999999e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.010982293018371806,False,False,False
EEG Fc2,4.490409885464318e-07,4.928027469090195e-05,-0.002419125,0.002120875,0.00454,1.2499999999999999e-06,-6.4125e-05,-2.7e-05,-6.375e-06,9.375e-06,3.0124999999999997e-05,6.8875e-05,1.575e-05,7.875e-06,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.010870910736238219,False,False,False
EEG Fc6,4.848063612355507e-06,7.141694865641755e-05,-0.002270125,0.004047874999999999,0.006317999999999999,4e-06,-0.000109125,-4.4e-05,-1.1249999999999999e-05,1.8999999999999998e-05,5.9625e-05,0.0001345,3.0249999999999997e-05,1.5125000000000002e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.009761089673541865,False,False,False
EEG Cp2,1.2283816161075573e-06,4.0304105561061065e-05,-0.001637875,0.002124875,0.00376275,1.8749999999999998e-06,-8.425e-05,-3.7125e-05,-7.75e-06,1.1625e-05,3.65e-05,8.975e-05,1.9375e-05,9.75e-06,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.011705944372353503,False,False,False
EEG Cp6,8.547453654299268e-07,6.853734622049932e-05,-0.004096,0.00409175,0.00818775,1.8749999999999998e-06,-0.00013749999999999998,-4.6624999999999995e-05,-1.2e-05,1.5875e-05,5.0874999999999997e-05,0.00011562499999999999,2.7875e-05,1.3875e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.012820434153462642,False,False,False
EEG F10,-2.060446547576108e-06,8.752870134902773e-05,-0.002881875,0.004078125,0.00696,-2e-06,-0.000155125,-6.7875e-05,-2.2125e-05,1.7624999999999998e-05,6.45e-05,0.00015162499999999999,3.975e-05,1.9875000000000002e-05,0,0,0.0,17.865234375,0.0012201363719491088,16.373046875,0.0,0.008627658234872285,False,False,False
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14641.998046875,1.0,14641.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14641.998046875,1.0,14641.998046875,0.0,0.0,True,False,False
1,8.922667881778504e-08,0.0002727922942833742,-0.004096,0.004095875,0.008191875,1.2125e-05,-0.000728625,-0.00037512499999999997,-4.1624999999999995e-05,5.6374999999999995e-05,0.000214,0.0008374999999999999,9.8e-05,4.8625e-05,0,0,0.0,18.630859375,0.0012724260251473214,16.373046875,0.0,0.03561765277113782,False,False,False
2,-8.222603059957954e-07,0.0005969423122604443,-0.004096,0.004095875,0.008191875,-3.1375e-05,-0.002025875,-0.000510375,-0.00011575,0.000100125,0.000606875,0.0021544999999999997,0.00021587499999999998,0.000103375,0,0,0.0,69.296875,0.004732747182328018,16.373046875,0.0,0.03881532470803169,False,True,False
EEG FP2,1.6775379386727824e-06,8.98268478367446e-05,-0.0024974999999999997,0.003468125,0.005965625,1.375e-06,-0.000211875,-7.175e-05,-1.5374999999999998e-05,1.75e-05,6.925e-05,0.000234375,3.2875e-05,1.65e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.02521268013249556,False,False,False
EEG P9,4.1326945148161125e-07,0.00024041790927096702,-0.004096,0.004093874999999999,0.008189875,-1.625e-06,-0.0005043749999999999,-0.000307125,-0.00012124999999999999,0.000124625,0.000311625,0.000517625,0.000245875,0.000123,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0025771325638573967,False,False,False
EEG P10,-3.122068845188497e-06,0.0002472498107175521,-0.004096,0.0040957499999999996,0.00819175,-5.25e-06,-0.000520875,-0.000321875,-0.000129875,0.00012625,0.00031949999999999996,0.00052675,0.000256125,0.000128,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0024750877185493784,False,False,False
PLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14641.998046875,1.0,14641.998046875,0.0,0.0,True,False,False
61,-1.9620916071916428e-07,0.0002490576589094734,-0.004096,0.004095,0.008191,-2.25e-06,-0.000521625,-0.0003215,-0.000128,0.00013025,0.000325,0.000533125,0.00025825,0.000129125,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0024716195277284525,False,False,False
62,-7.53185316507094e-07,0.0002457935986083692,-0.004096,0.00409525,0.00819125,-2.875e-06,-0.00051675,-0.0003165,-0.0001255,0.00012649999999999998,0.000319,0.000527625,0.00025199999999999995,0.000126,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0025472527660155716,False,False,False
63,5.858056587268208e-07,0.0002501992328163343,-0.004096,0.004095125,0.008191125,-1.5e-06,-0.000521875,-0.00032275,-0.0001285,0.000132125,0.000327875,0.0005348712499999674,0.000260625,0.00013025,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002422264504507581,False,False,False
64,1.9474761842004165e-06,0.0002479310050901369,-0.004096,0.00409525,0.00819125,-2.5e-07,-0.0005185,-0.000318,-0.000123375,0.00013,0.00032575,0.000534875,0.000253375,0.000126625,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002570596358079497,False,False,False
EEG T3,-1.7575638907445196e-07,6.0139758061332675e-05,-0.004095875,0.00228625,0.006382125,2.5e-07,-0.00011624999999999999,-4.9875e-05,-1.525e-05,1.625e-05,5.5249999999999994e-05,0.00011375,3.15e-05,1.575e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.006959725233916132,False,False,False
EEG CZ,5.698176325222393e-07,5.938193262562445e-05,-0.004096,0.004078875,0.008174875,1.125e-06,-6.95e-05,-3.0875e-05,-8e-06,9.999999999999999e-06,3.0749999999999995e-05,7.437124999996739e-05,1.7999999999999997e-05,8.999999999999999e-06,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.010655349337522196,False,False,False
3,-1.2666615722055984e-06,0.0002484348476679754,-0.004096,0.004093874999999999,0.008189875,-3.375e-06,-0.0005205,-0.00032037499999999997,-0.000128875,0.000128875,0.00032199999999999997,0.000529875,0.00025775,0.000128875,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002487359778377271,False,False,False
23,-9.156098633479456e-07,0.00024344356272827867,-0.004096,0.004095375,0.008191375,-2.875e-06,-0.000509875,-0.000313125,-0.0001255,0.000126,0.00031499999999999996,0.000520125,0.0002515,0.00012575,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002502699853162136,False,False,False
33,1.2867007454209196e-06,0.00026314434661731876,-0.004096,0.004095875,0.008191875,-8.75e-07,-0.0005465,-0.000342625,-0.000136875,0.000141875,0.00035,0.000561875,0.00027875,0.00013937499999999999,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002284470615353094,False,False,False
31,-1.3085594349196655e-06,0.0002445235202410299,-0.004096,0.004094625,0.008190625,-3.25e-06,-0.000512625,-0.0003145,-0.00012625,0.000126125,0.000315625,0.0005222499999999999,0.000252375,0.000126125,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.002524576133724901,False,False,False
A,0.06628318975184574,0.04408661909516253,-0.14235873212176695,0.17979753399557494,0.3221562661173419,0.08634552932021063,-0.04349297717555501,-0.03812497690699622,0.05737052787060354,0.09613602981002523,0.09939952997329675,0.10127528006713973,0.03876550193942169,0.0112850005645838,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,6.482848996038792e-05,False,True,True
B,0.005427910021054054,0.00019593399507094073,-0.016149725807583695,0.026641776333257077,0.04279150214084077,0.0054290252719921064,0.005276525264362595,0.005307025265888497,0.0053985252704662045,0.005474775274280959,0.005551025278095715,0.005612025281147519,7.625000381475486e-05,4.575000228885292e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0011212927707963394,False,False,False
C,0.008449375986426534,0.00029227221213315045,-0.016286975814450252,0.02944777647364008,0.04573475228809033,0.008448525423056423,0.008296025415426914,0.008341775417715766,0.008418025421530521,0.008509525426108227,0.008570525429160031,0.008631525432211835,9.150000457770584e-05,4.5750002288853786e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0011206258110230843,False,True,False
D,0.008290111639690546,0.00028678674372124776,-0.016454725822842714,0.029356276469062376,0.04581100229190509,0.008296025415426914,0.0081435254077974,0.008174025409323302,0.008250275413138058,0.008341775417715766,0.008418025421530521,0.008463775423819373,9.150000457770757e-05,4.575000228885205e-05,0,0,0.0,16.373046875,0.001118224905001572,16.373046875,0.0,0.0011360992777626007,False,False,False
MK,7.991053134817784e-06,2.673852558804049e-07,0.0,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,0.0,0.0,0,0,0.0,14641.994140625,0.9999997332160551,10612.01171875,0.0,0.0,False,False,False
