channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG P4,1.726021739760019e-09,5.916648706192589e-10,0.34279108831011723,1.0651307876100532e-10,0.06171016060076658,1.8896466873087886e-11,0.010947988914505326,2.361174964226467e-11,0.013679868044737128,7.161652426822799e-12,0.004149224926806851,0.10029766049522182,0.4362433277822077,0.4185380513896885,0.00037169215706328655
EEG O2,1.9505383308978623e-09,6.562256509166537e-10,0.33643309671057997,1.206740462957763e-10,0.06186704684764036,2.4029842391341603e-11,0.012319595062907737,3.194217183642216e-11,0.016376080044383796,1.1139501275484206e-11,0.005710988140569647,0.13428149467983214,0.39346227280016527,0.3727241566342451,0.0004769685670094591
EEG F8,2.2105916309031757e-09,7.277755598359783e-10,0.3292220732504234,1.1522362411560517e-10,0.052123432706803724,2.056916166342803e-11,0.009304822010487816,3.475550177627087e-11,0.015722262443412446,1.835415502239105e-11,0.00830282480301083,0.14487434485926737,0.37460026360383547,0.32651500315656556,0.001231991646365515
EEG T4,2.1671768119592877e-09,6.678694829003387e-10,0.3081748933519344,1.1931788605807125e-10,0.05505683034242097,2.690635607750299e-11,0.012415394964095088,4.736535528290526e-11,0.021855787225816374,2.6201689333591818e-11,0.012090240717324563,0.1300606013337204,0.39646481865538286,0.33542796370710615,0.001833835954899041
EEG T6,1.9153923031815528e-09,6.535401042427478e-10,0.3412043074190015,1.2112221951380418e-10,0.06323624633586275,2.6687387368821493e-11,0.013933118204815036,3.274375834462118e-11,0.01709506626409239,1.1067066179649072e-11,0.005777963167788749,0.12212822134904902,0.4013412764385362,0.3782508452065553,0.0005477515624522756
EEG Fc2,1.535473526326031e-09,5.164402317644839e-10,0.33633939166648114,8.570935814262388e-11,0.055819495857869314,1.1755509382128735e-11,0.007655950545924721,9.723319798635191e-12,0.00633245681669318,5.1260571684959754e-12,0.0033384210672529344,0.07704369751593161,0.4843256219079108,0.4666257848336345,0.00036553346403350593
EEG Fc6,2.1436775931858175e-09,6.344917284490796e-10,0.2959828149839139,1.0635135551140041e-10,0.0496116374260118,1.9537567044440016e-11,0.009114041732089172,3.11297082883235e-11,0.014521637202943478,1.5245402251031584e-11,0.0071117981078370526,0.1552978201927116,0.37857630832725303,0.3385021011225502,0.0010423699462569446
EEG Cp2,1.6175916543031037e-09,5.554851867529765e-10,0.34340260428228564,9.55138179488592e-11,0.05904692800236336,1.4341687040173528e-11,0.008866073833913456,1.4242109782330983e-11,0.008804514875212322,5.2722196326783025e-12,0.0032593019496936623,0.08917833292469729,0.4613310985553801,0.4458303777066262,0.000309993584908878
EEG Cp6,1.9840620299418517e-09,6.254807145454756e-10,0.31525260052671183,1.1167846292907661e-10,0.05628778800446559,2.2325362584954667e-11,0.011252351110014928,2.8045037511667067e-11,0.014135161647385088,1.0452545567015748e-11,0.005268255432176225,0.13540816625590726,0.3939385261861601,0.3654608438085851,0.0007282206197841012
EEG F10,2.990118618143215e-09,1.0434052089041286e-09,0.34895110935500473,1.4260651748380526e-10,0.04769259541026508,3.271455641691142e-11,0.01094088917356272,3.84672870383821e-11,0.012864803023188851,1.1379646523646751e-11,0.0038057508670720267,0.25050968451074784,0.26453714806780043,0.24649859623287151,0.00042913734784899094
SPO2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
HR,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
1,2.058097681974053e-08,3.4683894038176243e-09,0.16852404208972582,1.8797370947277392e-09,0.0913337161394965,1.9460420662446178e-09,0.09455537913914973,2.945155917195204e-09,0.1431008811190301,1.5381032470417783e-09,0.0747342198824346,0.16954054122576565,0.25269337546999926,0.044784156228262706,0.007621791782097084
2,3.598171589197985e-08,9.782651407886653e-09,0.2718784017208906,6.290178671387273e-09,0.1748159729311109,3.3377092017735023e-09,0.09276125718388714,5.4892914466497455e-09,0.1525578008322077,1.3272148798640976e-09,0.03688581400199225,0.15982907837307725,0.08071366139211326,0.022600830676919068,0.0010283628879390614
EEG FP2,4.6310375538057635e-09,1.2240410296316745e-09,0.2643124819028435,1.1707676968364887e-10,0.02528089403797552,1.5898195375983515e-11,0.003432966196294059,1.6413525237005893e-11,0.0035442436055214753,1.0425144285719022e-11,0.0022511465658816977,0.39100612000497365,0.1673927310613404,0.15695352921364267,0.00038778702067422785
EEG P9,2.9825979744480116e-08,2.46673402699816e-09,0.08270420781247523,2.208015865236853e-10,0.00740299525498568,6.322913441682022e-11,0.002119934867471437,9.523368146770577e-11,0.0031929774741207163,4.424610803816967e-11,0.0014834754270346571,0.0881994179571392,0.7887086082929387,0.7848262982746116,8.684131175534364e-05
EEG P10,3.1827712054030226e-08,2.4814086059162695e-09,0.07796377577200236,2.268624940629366e-10,0.007127829159627257,6.659854329751758e-11,0.002092470334796951,1.0060281967242311e-10,0.003160856158986274,4.649411043316156e-11,0.0014608059276844622,0.08352069639385323,0.7997282952621749,0.7959827783050865,8.366723646660812e-05
PLET,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
61,3.235591380300222e-08,2.541388431759037e-09,0.07854478928433875,2.3215051173163664e-10,0.0071749020332133534,6.885206605985155e-11,0.0021279592497079453,1.047913759888557e-10,0.003238708590549292,4.810290827462539e-11,0.0014866805668817813,0.08258986538758224,0.800468028966423,0.7967022928080467,8.227440904154432e-05
62,3.125974608682173e-08,2.500799200441034e-09,0.08000062423716563,2.272353903191101e-10,0.007269265389679746,6.647507633609523e-11,0.0021265392288045276,1.0146890807956586e-10,0.0032459927152876785,4.7061375143573463e-11,0.0015054944788375384,0.08512242824418453,0.7953167542845762,0.7914646154673227,8.671456289884572e-05
63,3.287361411438926e-08,2.5237788877482204e-09,0.07677217597573263,2.341856900490018e-10,0.007123819402214595,6.928863153177007e-11,0.002107727835785522,1.0574237435556341e-10,0.0032166336803618567,4.8450657337158316e-11,0.0014738463853887838,0.08048853637498024,0.8055656058159821,0.8018574973347402,8.155652584011894e-05
64,3.1740255099549456e-08,2.5253917819248768e-09,0.07956431900135308,2.3059505054843776e-10,0.007265066075405014,6.749463980715254e-11,0.0021264680953402486,1.030856641300209e-10,0.0032477894020292285,4.730419607611746e-11,0.001490353367600657,0.08452991442745693,0.7963939300029772,0.7925448252193844,8.449824702592833e-05
EEG T3,2.085517065213822e-09,6.657070207335789e-10,0.3192047822755772,1.2069581900489443e-10,0.057873330800349905,2.935077703163035e-11,0.014073621127919708,4.531498823988323e-11,0.021728418815521518,2.5964639310441468e-11,0.012449976911495273,0.11476630851421184,0.4092394320551861,0.34737036164480056,0.0018095271310015724
EEG CZ,1.27698958778993e-08,5.822937290465885e-09,0.4559894102616428,2.954430336301541e-10,0.023135899967788594,8.905409121383458e-11,0.006973752336380392,5.5369676553990734e-11,0.0043359536431160995,1.299367318620635e-11,0.0010175238162038846,0.35003864741652374,0.06509871275720268,0.058767077266525296,0.0001294324112545521
3,3.187345670671346e-08,2.491340694960261e-09,0.07816349252246349,2.2689171151443478e-10,0.0071185159991336905,6.671449132061436e-11,0.0020931049912312266,1.0139193463414406e-10,0.0031810774578707062,4.642510701201157e-11,0.0014565444670528351,0.08309526121801826,0.8003265830649258,0.7966007228292481,8.228800275756956e-05
23,3.084768664837324e-08,2.460481634323967e-09,0.07976227398736628,2.2316012540505812e-10,0.007234258048223092,6.503038856164215e-11,0.002108112329553618,9.829858804760581e-11,0.0031865789213982956,4.556453840522469e-11,0.0014770812127536813,0.08411475851724286,0.7971734380939377,0.7933774180310503,8.507019254498889e-05
33,3.788278772543905e-08,2.700814899936942e-09,0.07129398500214626,2.560446324749502e-10,0.006758864588600778,7.959427807565374e-11,0.0021010670770199046,1.2138469162334276e-10,0.00320421750645955,5.305174543649309e-11,0.0014004182010308546,0.07146200224523468,0.822945429769037,0.8195371994753249,7.202825038534819e-05
31,3.0967852343685004e-08,2.4589662019333687e-09,0.07940383384173567,2.2421251981607388e-10,0.007240170139270105,6.541541472062969e-11,0.002112365235878854,9.865994173853915e-11,0.0031858825934585025,4.5657366159258723e-11,0.0014743471924545397,0.08464873812874729,0.796562279753004,0.792783009466616,8.299069261577078e-05
A,4.2125187205934186e-05,1.391760285906682e-05,0.3303867301771004,1.2888136070441365e-06,0.030594845804331073,6.220831587988647e-07,0.014767487103564294,9.73343971254194e-07,0.02310598565404307,5.25228175781356e-07,0.012468269237919659,0.4228847401742877,0.03803014184601893,0.0011990815323468622,0.0009023221346853723
B,1.2500763401128004e-10,3.005395840892411e-11,0.24041698450361995,6.1215400253423835e-12,0.048969329543426185,4.0774422399595175e-12,0.03261754589796964,8.591161485269031e-12,0.06872509469696714,4.965247650664786e-12,0.0397195554490436,0.20949216599775936,0.22394067690505934,0.0887096954185239,0.0038713880765724727
C,1.1683513859652042e-10,2.827297722353764e-11,0.24199035977674327,5.945536534765271e-12,0.05088825678803398,4.150670362866807e-12,0.03552587357473655,8.703656354449587e-12,0.07449519433110681,4.9201390599204614e-12,0.04211180916138351,0.2027174262672172,0.2139009248706435,0.07110512082712463,0.004214802530669837
D,1.5439597860049605e-10,2.857774831635489e-11,0.185093864331147,5.785891730633113e-12,0.03747436807019612,4.044273783384263e-12,0.026194165288779544,8.094594501173836e-12,0.05242749568056321,4.673750117773817e-12,0.030271190740448477,0.15647842520514726,0.3960443683995631,0.295480800068299,0.0027773415020668165
MK,1.913239503291477e-42,2.67129150996021e-75,1.3962138589364291e-33,7.847659525076273e-76,4.101765362661291e-34,4.156647325005263e-76,2.1725703017600765e-34,1.4452993918777353e-75,7.554200032935174e-34,1.7802360878689426e-75,9.304826106748687e-34,0.25,6.366382091318866e-33,1.3075042110294299e-34,6.006194923497606e-35
